"aq_id","CC","CountryName","countries","code","name","IGRAC.region","Comment"
385,"BGR","Bulgaria","Bulgaria; Greece","EB077","Orvilos-Agistros / Gotze Delchev aquifer","Europe","Original IGRAC entry"
385,"GRC","Greece","Bulgaria; Greece","EB077","Orvilos-Agistros / Gotze Delchev aquifer","Europe","Original IGRAC entry"
381,"BGR","Bulgaria","Bulgaria; Greece","EB078","Nastan-Trigrad","Europe","Original IGRAC entry"
381,"GRC","Greece","Bulgaria; Greece","EB078","Nastan-Trigrad","Europe","Original IGRAC entry"
382,"BGR","Bulgaria","Bulgaria; Greece","EB079","Smolyan","Europe","Original IGRAC entry"
382,"GRC","Greece","Bulgaria; Greece","EB079","Smolyan","Europe","Original IGRAC entry"
379,"BGR","Bulgaria","Bulgaria; Greece","EB080","Rudozem","Europe","Original IGRAC entry"
379,"GRC","Greece","Bulgaria; Greece","EB080","Rudozem","Europe","Original IGRAC entry"
380,"BGR","Bulgaria","Bulgaria; Greece","EB081","Erma Reka","Europe","Original IGRAC entry"
380,"GRC","Greece","Bulgaria; Greece","EB081","Erma Reka","Europe","Original IGRAC entry"
100,"GRC","Greece","Greece; Türkiye","EB082","Evros / Meriç","Europe","Original IGRAC entry"
100,"TUR","Turkey","Greece; Türkiye","EB082","Evros / Meriç","Europe","Added to IGRAC"
383,"BGR","Bulgaria","Bulgaria; Greece; Türkiye","EB083","Orestiadas System","Europe","Original IGRAC entry"
383,"GRC","Greece","Bulgaria; Greece; Türkiye","EB083","Orestiadas System","Europe","Original IGRAC entry"
383,"TUR","Turkey","Bulgaria; Greece; Türkiye","EB083","Orestiadas System","Europe","Added to IGRAC"
80,"BGR","Bulgaria","Bulgaria; Türkiye","EB085","Topolovgrad Massif Aquifer","Europe","Original IGRAC entry"
80,"TUR","Turkey","Bulgaria; Türkiye","EB085","Topolovgrad Massif Aquifer","Europe","Added to IGRAC"
105,"BGR","Bulgaria","Bulgaria; Türkiye","EB086","Malko Tarnovo Karst waterbearing massif","Europe","Original IGRAC entry"
105,"TUR","Turkey","Bulgaria; Türkiye","EB086","Malko Tarnovo Karst waterbearing massif","Europe","Added to IGRAC"
7,"BGR","Bulgaria","Bulgaria; Romania","EB087","Dobrudja / Dobrogea Neogene  Sarmatian aquifer","Europe","Original IGRAC entry"
7,"ROU","Romania","Bulgaria; Romania","EB087","Dobrudja / Dobrogea Neogene  Sarmatian aquifer","Europe","Original IGRAC entry"
8,"BGR","Bulgaria","Bulgaria; Romania","EB088","Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer","Europe","Original IGRAC entry"
8,"ROU","Romania","Bulgaria; Romania","EB088","Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer","Europe","Original IGRAC entry"
101,"MDA","Moldova","Republic of Moldova; Romania; Ukraine","EB089","Danube-Prut","Europe","Original IGRAC entry"
101,"ROU","Romania","Republic of Moldova; Romania; Ukraine","EB089","Danube-Prut","Europe","Original IGRAC entry"
101,"UKR","Ukraine","Republic of Moldova; Romania; Ukraine","EB089","Danube-Prut","Europe","Original IGRAC entry"
15,"MDA","Moldova","Republic of Moldova; Romania","EB090","Middle Sarmantian Pontian Aquifer","Europe","Original IGRAC entry"
15,"ROU","Romania","Republic of Moldova; Romania","EB090","Middle Sarmantian Pontian Aquifer","Europe","Original IGRAC entry"
102,"MDA","Moldova","Republic of Moldova; Romania","EB091","Prut","Europe","Original IGRAC entry"
102,"ROU","Romania","Republic of Moldova; Romania","EB091","Prut","Europe","Original IGRAC entry"
416,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Montenegro","EB092","Piva","Europe","Added to IGRAC"
416,"MNE","Montenegro","Bosnia and Herzegovina; Montenegro","EB092","Piva","Europe","Original IGRAC entry"
417,"ALB","Albania","Albania; Montenegro","EB093","Cijevna / Cemi Aquifer","Europe","Original IGRAC entry"
417,"MNE","Montenegro","Albania; Montenegro","EB093","Cijevna / Cemi Aquifer","Europe","Original IGRAC entry"
369,"ESP","Spain","Portugal; Spain","EU001","Low Miño / Minho","Europe","Original IGRAC entry"
369,"PRT","Portugal","Portugal; Spain","EU001","Low Miño / Minho","Europe","Original IGRAC entry"
370,"ESP","Spain","Portugal; Spain","EU008","Ciudad Rodrigo","Europe","Original IGRAC entry"
370,"PRT","Portugal","Portugal; Spain","EU008","Ciudad Rodrigo","Europe","Original IGRAC entry"
372,"ESP","Spain","Portugal; Spain","EU009","Moraleja Aquifer","Europe","Original IGRAC entry"
73,"ESP","Spain","Portugal; Spain","EU010","Detrital Aquifer of the Guadiana Middle Basin","Europe","Original IGRAC entry"
73,"PRT","Portugal","Portugal; Spain","EU010","Detrital Aquifer of the Guadiana Middle Basin","Europe","Original IGRAC entry"
413,"CHE","Switzerland","France; Switzerland","EU024","Nappe du Genevois","Europe","Original IGRAC entry"
413,"FRA","France","France; Switzerland","EU024","Nappe du Genevois","Europe","Original IGRAC entry"
376,"AUT","Austria","Austria; Germany","EU035","Thermalwasser im Tiefen Malmkarst des südbayerischen und oberösterreichischen Molassebeckens","Europe","Original IGRAC entry"
376,"DEU","Germany","Austria; Germany","EU035","Thermalwasser im Tiefen Malmkarst des südbayerischen und oberösterreichischen Molassebeckens","Europe","Original IGRAC entry"
74,"AUT","Austria","Austria; Croatia; Hungary; Slovenia","EU073","Goričko Aquifer; Mura - Zala Basin / Radgona - Vaš Aquifer; Kot Aquifer","Europe","Original IGRAC entry"
74,"HRV","Croatia","Austria; Croatia; Hungary; Slovenia","EU073","Goričko Aquifer; Mura - Zala Basin / Radgona - Vaš Aquifer; Kot Aquifer","Europe","Original IGRAC entry"
74,"HUN","Hungary","Austria; Croatia; Hungary; Slovenia","EU073","Goričko Aquifer; Mura - Zala Basin / Radgona - Vaš Aquifer; Kot Aquifer","Europe","Original IGRAC entry"
74,"SVN","Slovenia","Austria; Croatia; Hungary; Slovenia","EU073","Goričko Aquifer; Mura - Zala Basin / Radgona - Vaš Aquifer; Kot Aquifer","Europe","Original IGRAC entry"
393,"AUT","Austria","Hungary; Slovakia","EU077","Szigetköz, Hanság-Rábca / Podunajska Basin, Zitny Ostrov","Europe","Discarded: BorderResolution"
393,"HUN","Hungary","Hungary; Slovakia","EU077","Szigetköz, Hanság-Rábca / Podunajska Basin, Zitny Ostrov","Europe","Original IGRAC entry"
393,"SVK","Slovakia","Hungary; Slovakia","EU077","Szigetköz, Hanság-Rábca / Podunajska Basin, Zitny Ostrov","Europe","Original IGRAC entry"
395,"HUN","Hungary","Hungary; Slovakia","EU081","Ipoly Völgy / Alúvium Ipla","Europe","Original IGRAC entry"
395,"SVK","Slovakia","Hungary; Slovakia","EU081","Ipoly Völgy / Alúvium Ipla","Europe","Original IGRAC entry"
23,"HUN","Hungary","Hungary; Slovakia","EU082","Slovensky Kras / Aggtelek Aquifer","Europe","Original IGRAC entry"
23,"SVK","Slovakia","Hungary; Slovakia","EU082","Slovensky Kras / Aggtelek Aquifer","Europe","Original IGRAC entry"
377,"HUN","Hungary","Hungary; Slovakia","EU083","Bodrog Aquifer","Europe","Original IGRAC entry"
377,"SVK","Slovakia","Hungary; Slovakia","EU083","Bodrog Aquifer","Europe","Original IGRAC entry"
377,"UKR","Ukraine","Hungary; Slovakia","EU083","Bodrog Aquifer","Europe","Discarded: BorderResolution"
378,"ROU","Romania","Romania; Ukraine","EU084","Siret","Europe","Original IGRAC entry"
378,"UKR","Ukraine","Romania; Ukraine","EU084","Siret","Europe","Original IGRAC entry"
304,"MDA","Moldova","Republic of Moldova; Ukraine","EU085","Dniester","Europe","Original IGRAC entry"
304,"UKR","Ukraine","Republic of Moldova; Ukraine","EU085","Dniester","Europe","Original IGRAC entry"
305,"BLR","Belarus","Belarus; Ukraine","EU086; EU088 - EU089","Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat","Europe","Original IGRAC entry"
305,"UKR","Ukraine","Belarus; Ukraine","EU086; EU088 - EU089","Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat","Europe","Original IGRAC entry"
137,"BLR","Belarus","Belarus; Ukraine","EU087; EU094","Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer","Europe","Original IGRAC entry"
137,"UKR","Ukraine","Belarus; Ukraine","EU087; EU094","Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer","Europe","Original IGRAC entry"
81,"BLR","Belarus","Belarus; Lithuania; Poland; Russian Federation","EU095 - EU098","Aquifers in Quaternary Deposits; Oxfordian-Cenomanian Carbonate-Terrigenous Aquifer; Mazursko-Podlaski Aquifer; Upper Cretaceous Aquifer","Europe","Original IGRAC entry"
81,"LTU","Lithuania","Belarus; Lithuania; Poland; Russian Federation","EU095 - EU098","Aquifers in Quaternary Deposits; Oxfordian-Cenomanian Carbonate-Terrigenous Aquifer; Mazursko-Podlaski Aquifer; Upper Cretaceous Aquifer","Europe","Original IGRAC entry"
81,"POL","Poland","Belarus; Lithuania; Poland; Russian Federation","EU095 - EU098","Aquifers in Quaternary Deposits; Oxfordian-Cenomanian Carbonate-Terrigenous Aquifer; Mazursko-Podlaski Aquifer; Upper Cretaceous Aquifer","Europe","Original IGRAC entry"
81,"RUS","Russia","Belarus; Lithuania; Poland; Russian Federation","EU095 - EU098","Aquifers in Quaternary Deposits; Oxfordian-Cenomanian Carbonate-Terrigenous Aquifer; Mazursko-Podlaski Aquifer; Upper Cretaceous Aquifer","Europe","Original IGRAC entry"
301,"BLR","Belarus","Belarus; Latvia; Lithuania; Russian Federation","EU099","Daugava","Europe","Original IGRAC entry"
301,"LTU","Lithuania","Belarus; Latvia; Lithuania; Russian Federation","EU099","Daugava","Europe","Original IGRAC entry"
301,"LVA","Latvia","Belarus; Latvia; Lithuania; Russian Federation","EU099","Daugava","Europe","Original IGRAC entry"
301,"RUS","Russia","Belarus; Latvia; Lithuania; Russian Federation","EU099","Daugava","Europe","Original IGRAC entry"
317,"EST","Estonia","Estonia; Russian Federation","EU108","Cambrian-Ordovician Aquifer System","Europe","Original IGRAC entry"
317,"RUS","Russia","Estonia; Russian Federation","EU108","Cambrian-Ordovician Aquifer System","Europe","Original IGRAC entry"
316,"EST","Estonia","Estonia; Russian Federation","EU109","Cambrian-Vendian-Voronka Aquifer System","Europe","Original IGRAC entry"
316,"RUS","Russia","Estonia; Russian Federation","EU109","Cambrian-Vendian-Voronka Aquifer System","Europe","Original IGRAC entry"
138,"BLR","Belarus","Belarus; Russian Federation","EU112","Upper Devonian Terrigenous-Carbonate Aquifer","Europe","Original IGRAC entry"
138,"RUS","Russia","Belarus; Russian Federation","EU112","Upper Devonian Terrigenous-Carbonate Aquifer","Europe","Original IGRAC entry"
66,"FIN","Finland","Finland; Russian Federation","EU123","Kanunkankaat Aquifer","Europe","Original IGRAC entry"
66,"RUS","Russia","Finland; Russian Federation","EU123","Kanunkankaat Aquifer","Europe","Original IGRAC entry"
116,"AUT","Austria","Austria; Croatia; Hungary; Slovakia; Slovenia","EU282","Upper Pannonian Thermal Aquifer","Europe","Original IGRAC entry"
116,"HRV","Croatia","Austria; Croatia; Hungary; Slovakia; Slovenia","EU282","Upper Pannonian Thermal Aquifer","Europe","Original IGRAC entry"
116,"HUN","Hungary","Austria; Croatia; Hungary; Slovakia; Slovenia","EU282","Upper Pannonian Thermal Aquifer","Europe","Original IGRAC entry"
116,"SVK","Slovakia","Austria; Croatia; Hungary; Slovakia; Slovenia","EU282","Upper Pannonian Thermal Aquifer","Europe","Original IGRAC entry"
116,"SVN","Slovenia","Austria; Croatia; Hungary; Slovakia; Slovenia","EU282","Upper Pannonian Thermal Aquifer","Europe","Original IGRAC entry"
358,"EST","Estonia","Estonia; Latvia","EU284","Quaternary aquifer system; Upper-Devonian (Pļaviņas–Ogre) aquifer system; Upper-Middle-Devonian (Aruküla–Amata) aquifer system; Lower-Middle-Devonian aquifer system","Europe","Original IGRAC entry"
358,"LVA","Latvia","Estonia; Latvia","EU284","Quaternary aquifer system; Upper-Devonian (Pļaviņas–Ogre) aquifer system; Upper-Middle-Devonian (Aruküla–Amata) aquifer system; Lower-Middle-Devonian aquifer system","Europe","Original IGRAC entry"
358,"RUS","Russia","Estonia; Latvia","EU284","Quaternary aquifer system; Upper-Devonian (Pļaviņas–Ogre) aquifer system; Upper-Middle-Devonian (Aruküla–Amata) aquifer system; Lower-Middle-Devonian aquifer system","Europe","Discarded: BorderResolution"
22,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU301","Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-miocènes de l'Escaut","Europe","Original IGRAC entry"
22,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU301","Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-miocènes de l'Escaut","Europe","Original IGRAC entry"
21,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU302","Quartair en oligoceenzand in de polders / Sables quaternaires et oligocènes des polders","Europe","Original IGRAC entry"
21,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU302","Quartair en oligoceenzand in de polders / Sables quaternaires et oligocènes des polders","Europe","Original IGRAC entry"
20,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU303","Quartair en oligoceenzand aan de kust / Sables quaternaires et oligocènes de la côte","Europe","Original IGRAC entry"
20,"FRA","France","Belgium; Netherlands (Kingdom of the)","EU303","Quartair en oligoceenzand aan de kust / Sables quaternaires et oligocènes de la côte","Europe","Discarded: BorderResolution"
20,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU303","Quartair en oligoceenzand aan de kust / Sables quaternaires et oligocènes de la côte","Europe","Original IGRAC entry"
9,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU304","Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale","Europe","Original IGRAC entry"
9,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU304","Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale","Europe","Original IGRAC entry"
30,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU305","Duinen en kustgebieden / Dunes et zones côtières","Europe","Original IGRAC entry"
30,"FRA","France","Belgium; Netherlands (Kingdom of the)","EU305","Duinen en kustgebieden / Dunes et zones côtières","Europe","Discarded: BorderResolution"
30,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU305","Duinen en kustgebieden / Dunes et zones côtières","Europe","Original IGRAC entry"
4,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU306","Kempens zand / Sables de Campine","Europe","Original IGRAC entry"
4,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU306","Kempens zand / Sables de Campine","Europe","Original IGRAC entry"
16,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU307","Oligoceenzand / Sables Oligocènes","Europe","Original IGRAC entry"
16,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU307","Oligoceenzand / Sables Oligocènes","Europe","Original IGRAC entry"
19,"BEL","Belgium","Belgium; Netherlands (Kingdom of the)","EU308","Alluviale afzettingen van het Pleistoceen / Dépôts alluviaux du Pléistocène","Europe","Original IGRAC entry"
19,"FRA","France","Belgium; Netherlands (Kingdom of the)","EU308","Alluviale afzettingen van het Pleistoceen / Dépôts alluviaux du Pléistocène","Europe","Discarded: BorderResolution"
19,"NLD","Netherlands","Belgium; Netherlands (Kingdom of the)","EU308","Alluviale afzettingen van het Pleistoceen / Dépôts alluviaux du Pléistocène","Europe","Original IGRAC entry"
17,"BEL","Belgium","Belgium; France","EU309","Zandlaag van Orchies / Sables d'Orchies","Europe","Original IGRAC entry"
17,"FRA","France","Belgium; France","EU309","Zandlaag van Orchies / Sables d'Orchies","Europe","Original IGRAC entry"
10,"BEL","Belgium","Belgium; France","EU310","Vlaamse zandlaag / Sables des Flandres","Europe","Original IGRAC entry"
10,"FRA","France","Belgium; France","EU310","Vlaamse zandlaag / Sables des Flandres","Europe","Original IGRAC entry"
5,"BEL","Belgium","Belgium; France","EU311","Kolenkalk / Calcaires du Carbonifère","Europe","Original IGRAC entry"
5,"FRA","France","Belgium; France","EU311","Kolenkalk / Calcaires du Carbonifère","Europe","Original IGRAC entry"
6,"BEL","Belgium","Belgium; France","EU312","Krijtlaag van de Deûle / Craie de la Deûle","Europe","Original IGRAC entry"
6,"FRA","France","Belgium; France","EU312","Krijtlaag van de Deûle / Craie de la Deûle","Europe","Original IGRAC entry"
29,"BEL","Belgium","Belgium; France","EU313","Krijtlaag Valenciennes-Bergen / Craies de Valenciennes-Mons","Europe","Original IGRAC entry"
29,"FRA","France","Belgium; France","EU313","Krijtlaag Valenciennes-Bergen / Craies de Valenciennes-Mons","Europe","Original IGRAC entry"
14,"NOR","Norway","Norway; Sweden","EU314","Magnor / Kortlanda-Eda glasbruk","Europe","Original IGRAC entry"
14,"SWE","Sweden","Norway; Sweden","EU314","Magnor / Kortlanda-Eda glasbruk","Europe","Original IGRAC entry"
24,"NOR","Norway","Norway; Sweden","EU315","Svullrya / Lekvattnet-Rottnemon","Europe","Original IGRAC entry"
24,"SWE","Sweden","Norway; Sweden","EU315","Svullrya / Lekvattnet-Rottnemon","Europe","Original IGRAC entry"
418,"AUT","Austria","Austria; Slovenia","EU317","Petzen / Peca (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
418,"SVN","Slovenia","Austria; Slovenia","EU317","Petzen / Peca (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
420,"AUT","Austria","Austria; Slovenia","EU318","Uschowa / Olševa (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
420,"SVN","Slovenia","Austria; Slovenia","EU318","Uschowa / Olševa (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
422,"AUT","Austria","Austria; Slovenia","EU319","Koschuta / Košuta (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
422,"SVN","Slovenia","Austria; Slovenia","EU319","Koschuta / Košuta (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
423,"AUT","Austria","Austria; Slovenia","EU320","Westliche Karawanken / Kepa (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
423,"SVN","Slovenia","Austria; Slovenia","EU320","Westliche Karawanken / Kepa (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
403,"AUT","Austria","Austria; Slovenia","EU321","Vellacher Kotschna / Bela (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
403,"SVN","Slovenia","Austria; Slovenia","EU321","Vellacher Kotschna / Bela (part of the Karawanken / Karavanke transboundary groundwater body)","Europe","Original IGRAC entry"
404,"HRV","Croatia","Croatia; Slovenia","EU322","Sliv Kvarnerskog zaljeva / Območje Kvarnerskega zaliva","Europe","Original IGRAC entry"
404,"SVN","Slovenia","Croatia; Slovenia","EU322","Sliv Kvarnerskog zaljeva / Območje Kvarnerskega zaliva","Europe","Original IGRAC entry"
27,"HRV","Croatia","Croatia; Slovenia","EU323","Sliv Reke / Območje Reke","Europe","Original IGRAC entry"
27,"SVN","Slovenia","Croatia; Slovenia","EU323","Sliv Reke / Območje Reke","Europe","Original IGRAC entry"
408,"HRV","Croatia","Croatia; Slovenia","EU324","Sliv izvora Riječine i Grobničkog polja / Območje izvira Riječine in Grobniškega polja","Europe","Original IGRAC entry"
408,"SVN","Slovenia","Croatia; Slovenia","EU324","Sliv izvora Riječine i Grobničkog polja / Območje izvira Riječine in Grobniškega polja","Europe","Original IGRAC entry"
410,"HRV","Croatia","Croatia; Slovenia","EU325","Sliv Rižane / Območje Rižane","Europe","Original IGRAC entry"
410,"SVN","Slovenia","Croatia; Slovenia","EU325","Sliv Rižane / Območje Rižane","Europe","Original IGRAC entry"
11,"115","Dragonja","Croatia; Slovenia","EU326","Sliv Dragonje / Območje Dragonje","Europe","Discarded: disputed"
11,"HRV","Croatia","Croatia; Slovenia","EU326","Sliv Dragonje / Območje Dragonje","Europe","Original IGRAC entry"
11,"SVN","Slovenia","Croatia; Slovenia","EU326","Sliv Dragonje / Območje Dragonje","Europe","Original IGRAC entry"
31,"HRV","Croatia","Croatia; Slovenia","EU327","Sliv izvora u gradu Rijeci / Območje izvirov v mestu Reka","Europe","Original IGRAC entry"
31,"SVN","Slovenia","Croatia; Slovenia","EU327","Sliv izvora u gradu Rijeci / Območje izvirov v mestu Reka","Europe","Original IGRAC entry"
412,"HRV","Croatia","Croatia; Slovenia","EU328","Neposredni sliv Mirne / Neposredno območje Mirne","Europe","Original IGRAC entry"
411,"HRV","Croatia","Croatia; Slovenia","EU329","Sliv izvora Sv. Ivan / Območje izvira Sv. Ivan","Europe","Original IGRAC entry"
411,"SVN","Slovenia","Croatia; Slovenia","EU329","Sliv izvora Sv. Ivan / Območje izvira Sv. Ivan","Europe","Original IGRAC entry"
426,"HRV","Croatia","Croatia; Slovenia","EU330","Sliv izvora Gradole / Območje izvira Gradole","Europe","Original IGRAC entry"
425,"HRV","Croatia","Croatia; Slovenia","EU331","Sliv zapadne obale Istre / Območje zahodne obale Istre","Europe","Original IGRAC entry"
12,"HRV","Croatia","Croatia; Slovenia","EU332","Sliv izvora Bulaž / Območje izvira Bulaž","Europe","Original IGRAC entry"
12,"SVN","Slovenia","Croatia; Slovenia","EU332","Sliv izvora Bulaž / Območje izvira Bulaž","Europe","Original IGRAC entry"
419,"HRV","Croatia","Croatia; Slovenia","EU333","Sliv izvora Butonige / Območje izvira Butonige","Europe","Original IGRAC entry"
421,"HRV","Croatia","Croatia; Slovenia","EU334","Sliv Bračane / Območje Bračane","Europe","Original IGRAC entry"
421,"SVN","Slovenia","Croatia; Slovenia","EU334","Sliv Bračane / Območje Bračane","Europe","Original IGRAC entry"
424,"HRV","Croatia","Croatia; Slovenia","EU335","Sliv gornjeg toka Umaškog potoka / Območje zgornjega toka Umaškega potoka","Europe","Original IGRAC entry"
2,"CHE","Switzerland","France; Germany","EU336","Aquifère du Rhin Supérieur / Oberrheinaquifer","Europe","Added to IGRAC"
2,"DEU","Germany","France; Germany","EU336","Aquifère du Rhin Supérieur / Oberrheinaquifer","Europe","Original IGRAC entry"
2,"FRA","France","France; Germany","EU336","Aquifère du Rhin Supérieur / Oberrheinaquifer","Europe","Original IGRAC entry"
3,"BLR","Belarus","Poland; Ukraine","EU337","Quaternary, Lower Neogene and Upper Cretaceous sediments in the transboundary Bug, San and Dniester River Basins","Europe","Discarded: BorderResolution"
3,"POL","Poland","Poland; Ukraine","EU337","Quaternary, Lower Neogene and Upper Cretaceous sediments in the transboundary Bug, San and Dniester River Basins","Europe","Original IGRAC entry"
3,"SVK","Slovakia","Poland; Ukraine","EU337","Quaternary, Lower Neogene and Upper Cretaceous sediments in the transboundary Bug, San and Dniester River Basins","Europe","Discarded: BorderResolution"
3,"UKR","Ukraine","Poland; Ukraine","EU337","Quaternary, Lower Neogene and Upper Cretaceous sediments in the transboundary Bug, San and Dniester River Basins","Europe","Original IGRAC entry"
28,"DEU","Germany","Germany; Poland","EU338","Usedom / Uznam Island Quaternary Aquifer","Europe","Original IGRAC entry"
28,"POL","Poland","Germany; Poland","EU338","Usedom / Uznam Island Quaternary Aquifer","Europe","Original IGRAC entry"
25,"HRV","Croatia","Hungary; Romania; Serbia","EU339","Upper Pannonian-Lower Pleistocene / Vojvodina / Duna-Tisza köze déli r.","Europe","Discarded: BorderResolution"
25,"HUN","Hungary","Hungary; Romania; Serbia","EU339","Upper Pannonian-Lower Pleistocene / Vojvodina / Duna-Tisza köze déli r.","Europe","Original IGRAC entry"
25,"ROU","Romania","Hungary; Romania; Serbia","EU339","Upper Pannonian-Lower Pleistocene / Vojvodina / Duna-Tisza köze déli r.","Europe","Original IGRAC entry"
25,"SRB","Serbia","Hungary; Romania; Serbia","EU339","Upper Pannonian-Lower Pleistocene / Vojvodina / Duna-Tisza köze déli r.","Europe","Original IGRAC entry"
13,"HUN","Hungary","Hungary; Slovakia","EU340","Komárňanská Kryha / Dunántúli-khgs. Északi r.","Europe","Original IGRAC entry"
13,"SVK","Slovakia","Hungary; Slovakia","EU340","Komárňanská Kryha / Dunántúli-khgs. Északi r.","Europe","Original IGRAC entry"
397,"CAN","Canada","Canada; United States of America","N001","Abbotsford-Sumas","Americas","Original IGRAC entry"
397,"USA","United States","Canada; United States of America","N001","Abbotsford-Sumas","Americas","Original IGRAC entry"
406,"CAN","Canada","Canada; United States of America","N002","Okanagan-Osoyoos","Americas","Original IGRAC entry"
406,"USA","United States","Canada; United States of America","N002","Okanagan-Osoyoos","Americas","Original IGRAC entry"
398,"CAN","Canada","Canada; United States of America","N003","Grand Forks","Americas","Original IGRAC entry"
398,"USA","United States","Canada; United States of America","N003","Grand Forks","Americas","Original IGRAC entry"
67,"CAN","Canada","Canada; United States of America","N004","Eastend-Ravenscrag (Poplar)","Americas","Original IGRAC entry"
67,"USA","United States","Canada; United States of America","N004","Eastend-Ravenscrag (Poplar)","Americas","Original IGRAC entry"
68,"CAN","Canada","Canada; United States of America","N005","Estevan Valley Aquifer System","Americas","Original IGRAC entry"
68,"USA","United States","Canada; United States of America","N005","Estevan Valley Aquifer System","Americas","Original IGRAC entry"
71,"CAN","Canada","Canada; United States of America","N007","Châteauguay","Americas","Original IGRAC entry"
71,"USA","United States","Canada; United States of America","N007","Châteauguay","Americas","Original IGRAC entry"
329,"MEX","Mexico","Mexico; United States of America","N008","Tijuana - San Diego Aquifer","Americas","Original IGRAC entry"
329,"USA","United States","Mexico; United States of America","N008","Tijuana - San Diego Aquifer","Americas","Original IGRAC entry"
340,"MEX","Mexico","Mexico; United States of America","N012","Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin","Americas","Original IGRAC entry"
340,"USA","United States","Mexico; United States of America","N012","Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin","Americas","Original IGRAC entry"
339,"MEX","Mexico","Mexico; United States of America","N013","Rio San Pedro Aquifer / Upper San Pedro Basin","Americas","Original IGRAC entry"
339,"USA","United States","Mexico; United States of America","N013","Rio San Pedro Aquifer / Upper San Pedro Basin","Americas","Original IGRAC entry"
333,"MEX","Mexico","Mexico; United States of America","N014","Conejos Medanos Aquifer / Mesilla Bolson","Americas","Original IGRAC entry"
333,"USA","United States","Mexico; United States of America","N014","Conejos Medanos Aquifer / Mesilla Bolson","Americas","Original IGRAC entry"
327,"MEX","Mexico","Mexico; United States of America","N015","Valle de Juarez Bolson / Hueco-Tularosa Bolson","Americas","Original IGRAC entry"
327,"USA","United States","Mexico; United States of America","N015","Valle de Juarez Bolson / Hueco-Tularosa Bolson","Americas","Original IGRAC entry"
346,"MEX","Mexico","Mexico; United States of America","N018","Las Palmas Aquifer / Mimbres Basin","Americas","Original IGRAC entry"
346,"USA","United States","Mexico; United States of America","N018","Las Palmas Aquifer / Mimbres Basin","Americas","Original IGRAC entry"
70,"CAN","Canada","Canada; United States of America","N019","Judith River","Americas","Original IGRAC entry"
70,"USA","United States","Canada; United States of America","N019","Judith River","Americas","Original IGRAC entry"
69,"CAN","Canada","Canada; United States of America","N020","Milk River","Americas","Original IGRAC entry"
69,"USA","United States","Canada; United States of America","N020","Milk River","Americas","Original IGRAC entry"
58,"CAN","Canada","Canada; United States of America","N021","Richelieu/Lake Champlain and Yamaska","Americas","Original IGRAC entry"
58,"USA","United States","Canada; United States of America","N021","Richelieu/Lake Champlain and Yamaska","Americas","Original IGRAC entry"
359,"CAN","Canada","Canada; United States of America","N022a","Northern Great Plains - Upper Cretaceous Aquifer System","Americas","Original IGRAC entry"
