system:index,Aquifer,Broader,CS_max,CS_min,GWIrKHaKm2,RDS_main,RDS_mainDist,RDS_tot,STS,area_km2,compact,constant,crpkHaKm2,elev,elong,lat_c,lon_c,m_per_year,ntl,perim_km,pet_mm,pop,prec_mm,slope,urbkHaKm2,.geo
000000000000000000d9,Helena Valley FIll,-,7255.082235469068,2560.490758985637,5.183103107375837E-4,77.43838698737355,4.880258925233179,760.2266481008043,1.9592898883439438,823.9083746486375,0.2886911570424019,1.0,0.007738847241649916,1294.8123989095272,1.4552059625053888,46.649497845323516,-112.04165967408237,-0.01327142,2.58127494710849,189.37718212404604,796.8728269254033,4.612836783604402,26.132242000907492,2.5233848823227993,0.0033715741855287374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,Upper Beaverhead Basin,-,7545.497604259478,1576.775647646374,5.528207417776894E-4,37.88950037861547,6.810796902063653,168.09185577663635,1.0537321128468216,1276.8284798741827,0.28078993306070504,1.0,0.01863164524152802,1630.850875130251,1.0679387141111225,45.264146682344645,-112.53203208072807,0.01174767,0.5162769081129225,239.0454302843067,768.3482907684315,0.3727903314762283,22.995028216543094,1.6438564789379817,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,Madison Aquifer,-,8234.642396771993,2991.7047038980186,7.115721449767853E-5,41.37057544755343,26.796279703834404,402.4665022920493,1.1973861531983747,2004.6067679627877,0.46634304843211066,1.0,0.02539179826418658,1106.6936058889746,2.2057360628908147,47.466934647141066,-111.20546483542513,-0.010402,1.9419147111683024,232.41640244901444,842.9842650681629,2.262749782105583,36.08624852693435,1.4202621479718591,0.0024342731563044874,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,Gila Valley,-,8007.022547080388,1543.9368971692381,0.00830197544432175,0.0,2.5488590581830195,378.86185735341684,2.0941991266088418,600.0456934190859,0.11845422296365662,1.0,0.016642403468385483,907.0818050814486,1.2697646916344103,32.88154166772182,-109.79595720213942,0.36677611,1.161486947597606,252.30265431541838,1539.3659664942702,3.0951299009934625,22.49521682937522,0.9225983131655769,0.0025507000752368406,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,San Simon Valley,-,5143.578070682821,1063.8608163478295,0.002929395218108141,44.26290564134326,12.195198012563253,93.93081481741157,2.1271478566712827,1702.3125258600598,0.2534260928368021,1.0,0.0027077160618731427,1230.2330347805266,1.232277869417538,32.10473410492225,-109.20597236825644,0.130454,0.30852583421839996,290.5353058593914,1509.5769629497513,0.053504968383564694,26.2450522111846,1.1763611170020871,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,Animas Valley,-,4576.13164266246,843.6981510497135,0.002345539593163545,9.430364744024313,2.4129225332974444,121.05833875215019,2.0732739338765978,720.1910704073446,0.2383787905867041,1.0,0.0033186570322206762,1375.6740962105177,2.708019037841856,31.94410927114506,-108.845354929272,0.06591125,0.2915817706142299,194.84756918135514,1482.796845724501,0.060282148213618984,27.00386996460552,0.7575844116826728,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,Playas Valley,-,3422.6553681702444,744.1899014132273,0.0017471117892956052,0.0,28.529898677012888,90.88269922289132,2.1007115298438133,1524.64632240649,0.24407603761141472,1.0,0.0013090818464974343,1383.1728001049266,3.0463885297289512,31.615585194628196,-108.53835568252276,0.23821571,0.28146111742113983,280.1734094768145,1486.1754605999033,0.006824829899541069,25.959785448067095,0.6944566305968386,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,Lordsburg Valley,-,3770.677237063513,700.2837135004718,8.233756218956707E-4,89.7373413356768,10.95117615607439,94.43525549832708,2.0708270445580257,839.6124199925482,0.6420869077635705,1.0,7.23772886067461E-4,1351.64106494745,1.0216843933636586,32.28074601135272,-108.58022341024713,-0.62262983,0.48793321139590945,128.18802364677717,1499.0038608870923,0.22783167761680237,24.866321176606696,0.8240170612975477,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,Castle Hayne Aquifer,-,8197.367179138491,3766.100722650606,1.8567018754086874E-4,18.370577046619726,3.750820311183685,1688.311180141519,3.1459737928835585,9992.042203569321,0.38544116519068194,1.0,0.011644791466990587,12.002313886274692,1.2925541676550594,34.838939711425226,-77.3065711081048,0.0034798,2.002273502048281,570.7593229314064,1061.7018979207016,4.28539700494985,121.82084722267929,0.14265640783987393,0.0036670166584484233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,Peedee and Black Creek and Cape Fear Aquifers,-,7478.243199674115,3646.3253825180373,4.909267114635229E-4,33.55864829479916,1.772764922889616,757.8374113517361,3.033812669665537,34023.56164039355,0.5429389285906229,1.0,0.018898429462478158,29.216570934381696,1.3197259190639201,34.24863304411534,-79.09108307430458,-0.0029845,1.5915600819935243,887.3998038117039,1071.442269215141,2.6060916156937766,108.24185634086258,0.1626938850372232,0.0014707245576540558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,Pecos Valley,-,6020.076019657298,1027.2710777080651,4.050668238668137E-4,10.272335261525937,16.503497549970476,116.00357635281765,2.762971665605376,21815.30043469613,0.537070779884827,1.0,5.905873516816925E-4,917.3315605901819,1.391238124691925,31.884413678941648,-103.44580677630192,0.0108185,4.41351902435824,714.4465919302113,1690.5103796352441,0.21860976491435102,22.166127103785627,0.4118766247124365,1.937211278702622E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,Seymour-Blaine Aquifer System,-,9874.154509145386,4603.587965400049,0.002248756464856347,18.682799090713317,9.13043820428577,198.1047415661585,1.0744856160776621,38626.69270296195,0.21628769447813478,1.0,0.02291627239348438,535.3815592854567,1.1438952115470689,33.608824400471875,-99.9697735582248,0.08420574,0.6511058072897649,1498.0723511883414,1509.028851308319,0.5790944873312653,48.27996514404559,0.5057705395799347,5.342985926690088E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,Garber-Wellington Aquifer,-,10000.0,6048.185817742377,9.517147489258585E-5,100.19932034530197,1.9584139942367442,1272.0380034819216,2.24933521004849,8113.759170877688,0.66539064778581,1.0,0.00764899555330986,332.66519328294095,1.0704245902758898,35.477093843931215,-97.23838461497661,0.07780917,5.803037739595101,391.4512122088643,1210.7178081186557,9.737485850442004,79.62276242900397,0.4961206667026523,0.008225579091506743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,Arbuckle-Simpson Aquifer,-,10000.0,6371.277169923843,2.043707688655544E-4,35.99995842215268,8.124595216786375,157.34041702580865,2.7461608455015174,2017.688079351972,0.5233697025054158,1.0,0.0010620711891208112,329.3304287475634,2.238106239812569,34.456105069415095,-96.87115141080618,-0.03097344,0.6883169581548331,220.10385906463466,1182.6946219054462,0.3434358735111609,83.7601733675086,0.6609072370315485,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,Tillman Terrace,-,10000.0,4622.954256564982,0.0036022629108687755,0.0,6.802293322479333,153.1603739601035,1.0011654468323155,761.6327469337472,0.3144841237103635,1.0,0.05924657111843203,392.710108873924,1.6727189899453185,34.44070904272336,-99.10403969350364,0.09177867,0.5025491423044749,174.4529723890356,1410.8141399650901,0.28311191908627376,55.111071995333695,0.23270833109190783,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,Vamoosa Ada Aquifer,-,9983.13770539366,6014.885010597167,0.0,30.13124346336532,7.201468593366867,175.55903775525456,2.6557599695623013,7277.1708699268265,0.22644869380754645,1.0,0.0022271273116418783,280.63335169092545,2.994205675957759,36.11755906551846,-96.48265936796203,-0.11084861,0.7844765848271407,635.4791533127443,1174.7898123991752,0.685720699190736,82.81779128502376,0.6157373415661516,1.786860026736139E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,Cimarron Basin,-,10000.0,4968.602566565863,6.327549748037355E-4,0.0,11.265844191094711,108.51940212972801,1.0025325637538507,5069.097127025915,0.41326437858549137,1.0,0.043014800788784356,404.26387828776456,1.4828147069958981,36.37049078363596,-98.35853485234905,0.033909,0.6558958728668071,392.6053848458694,1273.3347955821935,0.3047171216181726,61.06754316085922,0.3707611304220202,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,Enid Isolated Terrace Aquifer,-,10000.0,4778.996355693326,0.0,0.0,0.0,2181.8884603517436,1.0,163.30789521434514,0.8127930852121699,1.0,0.03324734073691403,397.8268859919777,1.1242826900828973,36.42173507134779,-97.89674992866797,0.23198667,9.470026720401426,50.247970176509,1212.3521650573132,19.55739106787074,71.01694508919805,0.23062964283020682,0.02113272247738932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,Antlers Aquifer,-,9055.908503818722,5140.9175876964955,2.3559875471799614E-4,15.952893875493656,2.2757260490863755,200.3748471954593,2.410350466910984,12610.355310323452,0.22767430448979875,1.0,0.0052939570093017444,173.42941092772134,4.27146643969039,33.98802114356664,-95.76932487986545,0.06781767,0.8108632661517023,834.2795235906303,1135.4165242818378,0.7497265639651072,94.15649511974641,0.39861854808702335,7.595808946305428E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,Rush Springs Aquifer,-,10000.0,5179.892616884067,0.0013160029049492127,21.08146523105471,8.425683745023747,137.01019815712536,1.17525586483935,13371.436166540861,0.38735285394258917,1.0,0.03157672207048045,501.93165093786985,1.0017638044058608,35.529472128436204,-98.72362824531132,0.02155338,0.657215072154578,658.6285912934369,1317.4417729385373,0.3992940686286072,58.76649714156063,0.6164256609499973,1.7784089956233393E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,Elk City Aquifer,-,10000.0,4659.124333470671,2.9442235045909606E-4,79.13170111370285,4.289743903546577,312.246146808932,1.0132359667932949,983.3364688321426,0.44300120947031774,1.0,0.03246869168248094,598.7652173066765,2.028100024946064,35.39123229089755,-99.35116480869597,0.060071,1.3026892832761303,167.01425825023537,1352.8300901577404,1.216014187530163,53.630277564043425,0.5790206067971192,9.417313491075465E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,Canadian River Alluvial Aquifer,-,10000.0,5015.967845138025,3.796361941914709E-4,30.373163944181226,5.48454778852496,280.3278413844637,1.0899365349941166,2828.066306539581,0.13347144261751925,1.0,0.03128146360421636,522.7625285782676,1.560320416893422,36.06972018578788,-98.72478534210836,0.06798722,1.493808437554928,516.00694700435,1296.7535286779905,1.191572211685297,57.24375021777293,0.38267309492175317,7.864987495050537E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,Red River Aquifer,-,10000.0,4929.294005153503,0.004088812783967796,10.315206371402981,3.979860782542545,187.1996695217077,1.033954596106365,5879.556283941165,0.28440285337281745,1.0,0.035991322486404485,495.11428594839083,1.000770037026348,34.838055993700195,-99.56758410619763,0.13006251,0.6282967923527945,509.6948358871337,1424.7500880820285,0.42523981423369794,51.035821719830416,0.44735113082133066,3.5437746255831203E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,Pearl and Chattahoochee Aquifer System,-,7914.438630086076,3775.726404699571,0.0024592087050579327,13.764814770831093,1.9141770696919576,302.08044991312187,2.707443815580701,35619.852728819664,0.273481207171481,1.0,0.009894596952717804,117.33248154973394,2.307214259997806,32.01410175887693,-85.03574811191545,-0.00446321,1.0029653736936288,1279.3437377656917,1086.7682159928218,1.1745347172147764,112.45687162944878,0.5071672042354749,8.077569253738139E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,Biscayne Aquifer,-,8152.478578359469,3546.5681982840456,0.0020773036447023813,132.0760677162835,23.93342257262574,4655.50420581772,2.3462741086566394,9954.284328656355,0.5287756773667863,1.0,0.001986563757238477,6.44650417842087,1.286740923726733,25.784040286674365,-80.5276422823367,-0.0013208,12.437271507436163,486.37833047311403,1311.8807091993892,30.690635542612803,139.01424407949966,0.04879424804947706,0.023450344229551553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,Connecticut Valley,-,7413.4581253114275,2564.387750981057,1.7720769165305593E-4,290.14810534375425,0.016641508370518244,4235.514861097064,3.962849734805772,3033.7796879012567,0.4169587346681382,1.0,0.005722000033942043,68.10468274271501,1.8896734619555413,41.81327479239439,-72.69635820953866,0.00697653,8.828884156875107,302.3781555548172,749.8234762725366,36.26023711644607,103.37617310652034,1.0336053847021265,0.03606164026495156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,Long Island,-,6489.338347207938,2641.7236838360523,0.00195688835381073,350.2266343516223,0.3186691398998172,9604.54650308317,2.408512903122263,3966.7637423453116,0.10185210229118806,1.0,0.003917449394253558,23.1516515294815,3.514856208268008,40.831388930379,-73.12552382814869,-0.001524,15.474334285272224,699.5811527299418,862.8615118495806,120.84137079162456,102.06209199099038,0.4229858864454242,0.044199175710742604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,Muscatatuck Plateau and Dearborn Upland,-,9785.159256913597,4683.221869895571,4.5593726704042234E-5,44.024640725103936,1.7859297311340703,568.865112891306,1.1903545702700762,7711.253653053642,0.5302466366498928,1.0,0.02457182943843272,239.2368039775976,1.1535784225044132,38.999085530133925,-85.3037194090157,0.00846667,1.8453006000529704,427.4924660156301,844.6593249184938,3.8811927039295555,105.92964457924296,0.6929451537555198,0.002651049799789667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,Michigan Basin,-,8517.57175404047,3893.195931203551,6.231213150361012E-4,72.60582642225589,2.157468213512362,627.7335269074938,1.875066180123041,62179.14419186326,0.5624476871921783,1.0,0.02390042208180034,267.0542550472994,1.370035938778317,43.4484295711029,-84.67615796023931,-0.015621,1.6478945504767637,1178.6537289175437,658.8734957152759,3.814620928545256,73.42716071175148,0.36027701847362215,0.002592663700053479,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,Silurian-Devonian Aquifers in Northern Michigan,-,9329.493146885812,3080.4503598270294,7.858646988308844E-5,50.22051463630098,8.033230549588774,353.1218205935402,3.2909272194800683,6274.588106479332,0.3404989172587173,1.0,0.004232805713015373,222.6839870420129,2.7468235867240995,45.403649733005025,-84.29649980753237,-0.02154646,0.6435623300825888,481.2155751241331,585.9492531544989,0.9660850100032242,71.82979342863565,0.562813703729718,3.4249550497922657E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,Wisconsin Precambrian Aquifer,-,7837.2394347020545,2882.6361997234108,2.537428199548899E-4,5.280771331039607,9.274872459218354,233.93758223484534,2.6582929383265497,65805.36466028006,0.3139984920530461,1.0,0.005418973299945338,416.31484312153543,2.0948987528847396,45.73497822602757,-89.88553510036884,-0.02439,0.648003983893284,1622.8254161278912,562.0142341095899,0.6315884019824287,77.3058379036006,0.5224501368716699,2.9135941629365687E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,Western Kankakee Plains,-,8729.717692221151,4376.405072861143,6.755954329681037E-4,40.40431551953098,0.9735452238158115,318.2519717079229,1.0405865338210596,2816.596680175726,0.41872116323479364,1.0,0.07127061485063695,200.84288266274427,1.0436488416681051,40.81075269593775,-87.91057317360308,-0.02443163,0.7721092367930079,290.74001442120647,768.1654740180826,0.9730920489936713,85.76938613932198,0.10545142551689471,1.1816419705933999E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,Eastern Kankakee Plains,-,7895.358580638924,3849.495982033372,0.003824559543174389,0.6352962884903329,1.2064221417925305,231.36524288723948,1.4146574541256247,3480.2092339051915,0.2934863079897692,1.0,0.057082677012145526,212.79273475516575,1.156048251839438,41.15609108226129,-86.74171182517932,-0.00907143,0.8518777199500741,386.0234493031631,747.6234352560364,1.2654394289184965,88.75684834100645,0.13198748089975895,6.539777338727627E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a,Cape Cod Aquifer,-,5481.284635204185,2479.0257407118856,3.520534399771503E-6,188.05716348705084,0.29121133214379613,8549.124472601363,1.9765159451515604,1376.7727943202358,0.24543269951897306,1.0,7.050950289683626E-4,15.431532761889397,1.2970952198332346,41.74168748144936,-70.28095610607039,-0.01485893,1.909212431027723,265.5032598203778,766.2011028885705,9.148399158540826,101.5206708607639,0.37701300123192005,0.011080585481076903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b,Plymouth-Carver-Kingston-Duxburya Aquifer System,-,5556.0,2812.2184404814197,3.223808230684822E-5,391.9267051032283,0.26352190628960365,3769.7007905126334,2.3860464561244386,976.6434661129588,0.45281244079883476,1.0,0.0012868817336975438,28.790750541471006,1.1998046170711023,41.886800225448795,-70.73603637851924,0.002667,2.610087680284189,164.63182074257412,770.7317572092594,10.92121439295591,110.86288197007724,0.3970348992900446,0.013017945775687058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c,Northern San Juan Basin,-,3765.604644395033,963.1717750542803,9.020656576829433E-4,0.0,21.92363306357355,117.76181010415816,3.391388869091164,20114.157201088055,0.7535730293053188,1.0,0.0016973432057213285,2085.7582803564446,1.0263619033743558,36.70533899879925,-107.63265882390661,0.012192,0.5380490559050418,579.1528245768311,1007.3620803807597,0.5907206603757109,29.212944857255277,2.3959792312286,3.30197374751114E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,-,9711.994106177403,4180.210885408087,0.0013887174195041973,7.411054589306644,6.693906355935155,211.85654868845495,1.696108354654369,75055.7328709496,0.5443530813004286,1.0,0.014673242609459536,398.57414034973255,1.411448935744135,46.649435472432074,-94.48122131515922,-0.00682869,0.758225823141191,1316.3049794162564,596.9927029225819,0.7238029855132705,61.15715140253913,0.33079726103820745,2.3873699310526225E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,Sardis-Vedder Aquifer,-,6810.475745927146,1939.8155145982062,7.229541089468025E-4,219.12447373238146,0.0,302.95602233205204,2.55603606077247,56.010673334119815,0.5751590742034721,1.0,0.022488752462648393,24.865275489657694,1.6162831056867522,49.10498859415807,-122.02460739888234,0.0149536,5.075746372661244,34.982137365537035,664.3769428219593,19.29550406671071,134.60972922525644,1.9112310452584362,0.014091684549469154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f,Eastern Dakota Aquifer,-,9844.464391884265,4921.945485372141,3.905773678745083E-4,12.170094912398522,1.4485933570307417,264.5045941682417,1.0233090346440434,39327.596793330595,0.13827303080042,1.0,0.06953671644851556,403.8870244152521,1.0765761546311037,42.80296075916076,-95.29425043754074,0.07856037,0.8394382759363269,1890.5357540404427,753.1344809542453,0.7199113511422475,69.08235527837085,0.42392668583822557,3.408251988697473E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150,Dakota Aquifer System,-,9251.225864750508,3826.370465710849,7.353315249493651E-4,8.148160057097197,23.36200135686838,89.22503556224522,1.2037325556005172,110103.4825336442,0.24064408432610884,1.0,0.03264861451551503,510.05113482127297,1.3594248557724626,44.51296515853138,-99.11814270764604,-0.00544286,0.4581418587429775,2397.827103534785,810.2465555514873,0.1427951423865074,47.15567981496645,0.5340995671773408,5.0770335297333135E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151,Great Plains Dakota Aquifer,-,9966.218210304834,4302.070368281367,0.002853230078680135,18.672634687510698,11.375231264165127,152.4544504910675,1.6202485178237038,23202.13047355524,0.08020956142169715,1.0,0.03974720707687561,529.7411343297996,1.5597486248225896,38.927353120327766,-98.4079662702034,0.05842,0.49858402865038065,1906.5833388093297,1104.986700498277,0.3055472076827042,57.83352457723908,0.4745805210310529,1.3274708519104205E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,Lake Mohave Basin,-,2800.42133326876,58.34211110976581,0.006520750137302719,22.261878586822277,0.555290096215569,1203.5721238830897,2.5921035426302153,661.4594769420147,0.4890168896399183,1.0,0.009220133863018166,256.94216529045684,1.9548242315753883,35.052716677636944,-114.57436965360354,0.02369775,3.981773765445877,130.3750908467574,1926.231383011906,8.203874232709103,8.599390006317869,1.536593521511064,0.006604230183336557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153,Detrital Valley Basin,-,3863.8379723919434,270.29185508182775,0.0,0.0,22.265567953216376,89.41520758668962,2.7088378934516384,1208.9545183630698,0.4036185461758525,1.0,0.0,964.948938779162,1.6303533581490075,35.624672910694336,-114.38358712891477,0.02087917,0.3763259317925734,194.0101075872028,1689.6278762378722,0.09958056197704489,14.698932798835694,2.202959786661372,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,Hualapai Valley Basin,-,4537.202921633568,385.8046650734476,0.0,22.903949755001495,15.721790133712075,290.344468808937,4.174012862045836,2119.0719002561627,0.20126084659554036,1.0,6.328177539317345E-6,1056.329656099697,1.1085827673922306,35.46704364992184,-113.9506130275711,0.02886667,0.7004890858538623,363.7459200064382,1619.5777429332647,1.4946250189733603,17.121471888361317,2.165712691305306,0.0015202399476727405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155,Big Sandy Valley,-,5149.415061932831,568.9036949540113,1.0175506946671488E-4,31.58472850841419,13.12643010200763,89.57029771724766,4.2400053827837185,1561.2809841812348,0.28316646945135554,1.0,1.3960515845554482E-5,1068.630584894923,1.7659781396000322,34.94909874799242,-113.66295470839232,-0.0468125,0.3118769093242558,263.2234361166568,1623.5625523390968,0.05932427771597662,20.814466197008393,3.2020709226324655,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,Ranegras Plain,-,2028.383156495605,41.874827860125734,3.596727640404473E-4,41.69789348736787,10.867627415449018,95.2831376490776,2.0832404783711316,984.4926726043643,0.37634258245513397,1.0,0.0017754267362205204,375.82862886560446,1.1366506005881352,33.71941336086243,-113.83022941553176,0.41710429,0.443785077062804,181.3090555812804,1760.8742912638943,0.1341591487774195,11.6744019834842,0.6131418888282273,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157,Lower Gila Basin,-,247.7642206495114,4.892362223482033,0.0015364753830996026,37.82768990723834,48.532650025145934,45.0907165004283,2.134022634530604,6412.89683901236,0.3734009968827266,1.0,0.004126852574156661,174.1612209257924,2.1449949107248516,32.853431658117394,-113.63078880418722,-0.00777225,0.3845114425610116,464.5626841809053,1613.252336540036,0.07093876500625892,9.818363372648799,0.6150783765941714,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,Gila Bend Basin,-,2979.029503521663,65.82875819808098,0.014467301909199974,61.57262159955085,6.7629325474604185,144.94849882611143,2.0484946792221717,1028.7232998312718,0.38735708452046735,1.0,0.015011910583030152,233.47731332618798,1.2808025946980255,33.01103062608692,-112.75895125170827,1.20709455,1.2837943317802039,182.683140328783,1611.8058321114952,0.5550544483291564,12.857822115659706,0.5373874568905378,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b,Western Champlain Valley Lowlands,-,8934.721503761217,4274.033090027895,1.5115975233271168E-5,157.50600676384278,1.8665422395904367,615.7077222049279,3.117314742336275,1847.787428616885,0.1465513545821428,1.0,0.011160610227548226,151.386454785313,2.209033939376459,44.48280639421218,-73.49698687576456,0.00439057,1.359931665194439,398.0485237166775,605.3023604921941,2.8568337129240122,77.51831997718493,1.9036076920597396,8.453285728439114E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,Eastern Champlain Valley Lowlands,-,8102.936976811254,3594.5562807407728,2.846779117366795E-6,59.86371723484428,2.2733863588151877,410.939945680593,4.0435854611603546,8851.407876897938,0.30283921720709245,1.0,0.01405492058648703,201.99009954332388,1.95833414530122,44.19554283660448,-73.11936137182633,-3.81E-4,0.8020346008895259,606.0452495598158,612.1334114723425,2.378270937614788,88.5773689521026,2.5037294545999558,0.0010111858786833565,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,Coastal Maine Crystalline Aquifers,-,6928.077246055022,1862.2539729872294,1.4185248208313815E-4,13.813286977552721,2.7341158575555813,662.2604229650069,3.04651764274594,6031.757162440807,0.23513404687517866,1.0,5.856328913233687E-4,46.74337819915319,1.8291947720506472,44.916935985311994,-67.28807411614356,-0.015875,0.5078888960764265,567.7656277852615,596.7514945242739,0.5584299751339995,112.20062048648754,0.8696343487297882,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,New Hampshire Seacoast,-,6763.987002319514,3227.581032098281,2.3820054174008726E-5,307.23155717714076,0.8139422400623451,4727.399703431995,2.27006760395966,617.0191504898262,0.45964036693773774,1.0,0.0032404944680260407,26.622105009007658,1.1093828090949058,42.93778556159637,-70.89359210488131,-0.00249382,4.686397041286003,129.88086502136167,745.4672744033518,15.098029371065579,96.97999514857362,0.48912409604997326,0.012564989171874685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,Saanich Peninsula,-,5556.0,2028.9833604124894,0.0010916550838009902,55.02625712162497,0.29023769373633806,995.5713153331681,2.63594742818487,107.21258941522812,0.27840737714750613,1.0,0.004712970059865731,55.80418448454978,1.306183313895459,48.611708667108275,-123.42759380622158,-0.03060194,7.765901228887972,69.56446592358411,617.058774671407,23.303298451865007,73.31838681077646,1.9839305582383517,0.021932411948249613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,Nanaimo Lowlands,-,7778.0,2301.6127726949962,2.8009837903194814E-4,0.0,1.567030105658048,208.05866976474007,2.7116177751960495,132.49220532004514,0.3995984311167258,1.0,0.0019913659973706003,45.1672572369058,1.052975124273962,49.07228268402297,-123.84033789404307,-0.02042235,2.2606633577922475,64.5488054053882,637.8817057947706,5.406442909482972,92.67962264894585,1.5089474920063684,0.001284922990608965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,Cold Lake-Beaver River Basin,-,8987.517350841707,2296.759917414016,0.0,0.0,27.326859755428035,94.72612928664967,1.4535087481997073,5638.930966969837,0.2723807590476583,1.0,0.006137302187030168,573.0313500204505,2.7647478766725597,54.42180545262643,-110.32061251143392,-0.05324692,1.3182101851143688,510.05276715549644,513.7925224200083,0.3972432245573782,39.37905759458907,0.5690935239865819,2.1634417203658839E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,Dalmeny Aquifer,-,10000.0,2704.3824123163463,2.3005153491716764E-5,0.0,1.7403054304892498,133.72945447976866,1.0011506502890173,662.1027071416739,0.713958324139025,1.0,0.03968306712448467,510.52448699421905,1.4321902687390349,52.32331088404813,-106.89401003670193,-0.1791594,1.0347627669852753,107.95212186390485,584.6971596930272,0.6145471882905845,35.767760964048044,0.22965783356475986,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,Meacham Aquifer,-,9600.101315381446,2568.5399893377053,2.0463948786946263E-5,0.0,8.82450162048227,105.71556232292853,1.185475408482535,2501.9673140347923,0.4746827428695528,1.0,0.04414225531924177,533.9807757111906,1.3481166677556586,52.132231519916054,-106.06352624963014,-0.05315379,0.7990123877238811,257.3617649759427,582.6097627374575,0.11079238748467522,36.72456151115191,0.350065583412055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,Hatfield Valley,-,9664.79082436918,2668.7779435280936,3.8070465114673657E-6,0.0,12.839869113728186,111.08245395851503,1.191143766824931,10858.476230247139,0.2565849805723417,1.0,0.0391265666808694,556.1902725193152,1.2600535607652406,51.520883657379734,-104.9050015598831,-0.03683097,0.593277190261749,729.2455019248947,579.3997673758713,0.11335762981772665,38.036262589710404,0.3607757397099135,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
