"aq_id","CntrName","type","area_km2","lat_c","lon_c","CS_max","RDS_mainDist","GW","Ir","IrNeed3","IrNeed0","OverIR3","OverIR6","giniIr","giniGw","giniIr_Need","giniCSI","gini_crpGWSpct_gt0","gini_gwpct_gt0","RiverBorder"
179,"Kyrgyzstan","treat",320.842631888339,42.724808623871,71.4004616300231,7778,0,0,0.190866675044289,0.307800109190932,0.310867444686736,0.188830316774954,0.131285276733418,0.0234513339228031,NA,-0.032609841345534,0.778104777459638,-0.032609841345534,0.0234513339228031,TRUE
165,"Uzbekistan","treat",443.995790442288,40.8371212717193,70.9457920965807,8283.9948840746,2.57822882614642,0,0.261397750166013,0.348473413197105,0.358825405843554,0.261171580399128,0,0.142037854671747,NA,0.21900020166996,-0.1156924986913,0.21900020166996,0.142037854671747,FALSE
172,"Tajikistan","treat",178.677924935182,40.1729875748105,70.7995818893185,4525.90786302471,1.94559446777927,0,0.108439432406396,0.178925071193773,0.17892817320757,0.108439432406396,0.108439432406396,0.0543068511046405,NA,0.140344944679757,0.974325107082064,0.140344944679757,0.0455707814473375,FALSE
172,"Uzbekistan","treat",71.4204255219329,40.2142817045056,70.8075421616968,4034.41413759812,11.3236885652115,0,0,0.000135335205757687,0.000135335205757687,0,0,NA,NA,NA,0.985638900257976,NA,NA,FALSE
158,"Kyrgyzstan","treat",2.01913783456819,40.3386703850379,71.2364383709116,8536.26054216868,5.67215276883397,0,0.0922734637232493,0.125694999106309,0.125694999106309,0.0922734637232493,0.0922734637232493,-0.271051612681744,NA,0.055487597866975,0.419223970893968,0.055487597866975,-0.271051612681744,FALSE
158,"Uzbekistan","treat",1805.14561112712,40.4858686663026,71.0175528312926,6833.93423252593,12.0549081716884,0,0.23035455268226,0.43764589369229,0.440200849141459,0.229674453810403,0.116823015579122,-0.0856484618772904,NA,0.0891790663090457,-0.139493122769266,0.0891790663090457,-0.0856484618772904,FALSE
166,"Tajikistan","treat",0.320860621621563,40.6205377932474,70.6596592098752,10000,8.03974100173642,0,0.0401816474157452,0.0626720149338016,0.0626720149338016,0.0401816474157452,0,0.0279059143253224,NA,0.125797837814089,0.97433697070364,0.125797837814089,0.0279059143253224,FALSE
166,"Uzbekistan","treat",1208.10928164301,40.742336826345,71.1019126579176,7290.19914188163,9.87083386298765,0,0.345051282228427,0.416059536493309,0.416059536493309,0.345047037552107,0,0.0519984062645609,NA,0.0226138293271148,-0.078991116469725,0.0226138293271148,0.0519984062645609,FALSE
161,"Kyrgyzstan","treat",0.0591613743607222,41.1173879016008,71.3967801055962,6185,0,0,0.494470331557122,0.494470331557122,0.494470331557122,0.494470331557122,0.494470331557122,-0.27,NA,0.64,0.190609416658074,0.64,-0.27,FALSE
161,"Uzbekistan","treat",477.692238074523,41.0457793261087,71.1911626479005,6544.78789751449,0.77953958346565,0,0.283279415046348,0.424004836476033,0.424007245792874,0.283279415046348,0.260825349125263,-0.105811341727277,NA,-0.173049983285538,-0.583632408018975,-0.173049983285538,-0.105811341727277,FALSE
151,"Kyrgyzstan","treat",0.0334250469692105,41.1652146452371,71.4522240106198,6766.4,0,0,0.68660975725168,0.68660975725168,0.68660975725168,0.68660975725168,0.68660975725168,-0.6,NA,-0.64,0.988431374286576,-0.64,-0.6,TRUE
151,"Uzbekistan","treat",102.067531367184,41.2006964686811,71.5096317736442,7512.7527694438,0,0,0.325121925593437,0.462322720895202,0.462322720895202,0.325121925593437,0.325121925593437,-0.108581516698036,NA,-0.179272440205267,0.391155839815858,-0.179272440205267,-0.142974028823105,TRUE
150,"Kyrgyzstan","treat",1.22806219709455,41.4784307141632,71.6703413040346,8715.32009925558,0,0,0.224047982864687,0.487619586741477,0.487619586741477,0.205853650495222,0.205853650495222,-0.316671612050199,NA,0.107971263945557,0.983427874541548,0.107971263945557,-0.241973872847896,TRUE
150,"Uzbekistan","treat",46.529753091138,41.4829372494867,71.6911842612383,9761.18822491175,0,0,0.0974362245126326,0.451362879347821,0.451362879347821,0.0851281565208671,0.0851281565208671,-0.299308458539462,NA,-0.0363291335097566,0.63637533643416,-0.0363291335097566,-0.298350314048072,TRUE
162,"Kyrgyzstan","treat",2.32479560782288,41.3829080204038,71.6972769239806,8214.82830930537,0,0,0.0872238306762467,0.274491017352598,0.274491017352598,0.0872238306762467,0.0872238306762467,-0.460776548342388,NA,-0.118628974736632,0.917645259503671,-0.118628974736632,-0.584895202669306,FALSE
162,"Uzbekistan","treat",435.90853709746,41.2931128387979,71.7454137072481,7891.27273340575,0.336696856703598,0,0.239510723745009,0.476855708958325,0.476855708958325,0.238339673035614,0.238339673035614,0.263887868986277,NA,0.010610981167639,-0.591622903056644,0.010610981167639,0.263887868986277,FALSE
164,"Kyrgyzstan","treat",0.828123026448482,41.0266603720409,72.186666737583,7298.72857142857,0,0,0.339798349280184,0.665019062508486,0.665019062508486,0.339798349280184,0.339798349280184,0.48072619968035,NA,-0.0623790997564262,0.984755654869619,-0.0623790997564262,0.48072619968035,FALSE
164,"Uzbekistan","treat",1419.63350573343,40.929627514639,71.923941340303,7256.49351579912,2.48677062401875,0,0.437639684649599,0.541662924389037,0.541662924389037,0.340739877564318,0.100085521299347,0.0502669036745691,NA,-0.0438617851321614,-0.690154817791336,-0.0438617851321614,0.0502669036745691,FALSE
148,"Kyrgyzstan","treat",1.49884370284182,40.405105822598,71.9099703853039,6569.78846153846,0,0,0.0518250175487355,0.0784052613855868,0.0784052613855868,0.0518250175487355,0.0518250175487355,0.143924227825972,NA,-0.00938759985840631,0.935400724854685,-0.00938759985840631,0.143924227825972,FALSE
148,"Uzbekistan","treat",306.684719489685,40.3706694401586,71.7496101184181,7885.91688859514,2.12156141940734,0,0.199516493808798,0.25860282513484,0.25860282513484,0.199516493808798,0.0348373639958739,-0.142643143857757,NA,-0.0510135875131694,0.258346206371976,-0.0510135875131694,-0.142643143857757,FALSE
149,"Kyrgyzstan","treat",4.63788277213535,40.2672559128302,71.8221540318746,7078.11836734695,1.38202769182125,0,0.224161843727066,0.241941633396714,0.241941633396714,0.224127363730282,0.0247892228423165,-0.080968046362835,NA,-0.352807702838364,0.972708311763606,-0.352807702838364,-0.080968046362835,FALSE
149,"Uzbekistan","treat",518.429918240848,40.2872337978997,71.798968181305,7738.99055288655,4.55120916877513,0,0.254992839928641,0.30280497869559,0.30280497869559,0.254990872121945,0.0045930669484584,0.0191948484266766,NA,0.024755646817454,0.629188954438846,0.024755646817454,0.0191948484266766,FALSE
163,"Uzbekistan","treat",380.880021990881,40.9331700507869,72.3044453977225,7727.61959247041,0,0,0.383987910998287,0.556239785967734,0.556239785967734,0.071206085353959,0.071206085353959,-0.0309202623046496,NA,-0.123132237708286,0.0972747866193306,-0.123132237708286,-0.0309202623046496,FALSE
159,"Kyrgyzstan","treat",0.46453156025284,40.9470386531293,72.5248772143656,8096.14649681529,0,0,0.265627293433263,0.584410587577923,0.584410587577923,0.157940321895047,0.157940321895047,-0.73,NA,0.0938024822833989,0.986856479545045,0.0938024822833989,-0.73,FALSE
159,"Uzbekistan","treat",125.518828433982,40.9261865649416,72.496010535,8540.7719046048,0,0,0.278799315808888,0.52081741009516,0.52081741009516,0.109169474604643,0.109169474604643,0.113993312383315,NA,-0.0541507976352549,0.307715340483362,-0.0541507976352549,0.113993312383315,FALSE
173,"Kyrgyzstan","treat",65.8954404628574,40.5719195196977,72.4579241502683,7792.47450431326,0.11354343376909,0,0.412972369575699,0.513463804027307,0.514152678239716,0.0431066869741305,0.0431066869741305,0.0110657085690938,NA,0.00412031577008998,0.944544875074549,0.00412031577008998,0.0110657085690938,FALSE
173,"Uzbekistan","treat",1221.29533643913,40.6563878727218,72.5941917322761,8055.21763102812,1.94894738988198,0,0.323517418030234,0.458387147542038,0.45882969610161,0.242601914143194,0.242601914143194,0.0188554788248378,NA,0.0426387613331535,0.89345895686308,0.0426387613331535,0.0188554788248378,FALSE
175,"Tajikistan","treat",90.7200172142602,37.2830367668304,68.6716386262756,6041.39478111588,0,0,0.106686372962717,0.170961509271562,0.170961509271562,0,0,-0.0563376164191953,NA,0.481719476938667,0.862855748963367,0.481719476938667,-0.0563376164191953,FALSE
176,"Kazakhstan","treat",7499.4609315094,43.1140657817298,73.6016424934638,7650.62699014609,9.30747623351477,0,0.0433385795915147,0.121370958963689,0.193400233771733,0.027557154875923,0.00129576213019914,-0.332771741048859,NA,-0.294975414534178,0.0265992938168719,-0.294975414534178,-0.334075324057446,FALSE
176,"Kyrgyzstan","treat",6250.24210495263,42.898840696716,74.4323752978072,8939.61308205212,0.273076646152517,0,0.249258275183653,0.442807111795988,0.449530180689962,0.158352256264166,0.112915961634033,0.0457526076378231,NA,0.0015025777434059,-0.663966720848083,0.0015025777434059,0.0441223075398225,FALSE
178,"Kazakhstan","treat",13958.2930621311,43.705024087225,79.8418114131608,5407.22538901473,22.9557179210761,0,0.0302963899740336,0.0238948068682172,0.0545094612118095,0.0114241986894387,0,-0.00715684413721718,NA,-0.0879872598308316,0.0689720910478446,-0.0879872598308316,-0.00572832379266797,FALSE
180,"Kazakhstan","treat",26235.1305243403,46.507197777161,81.5044204333662,4563.89893519723,55.4198000867105,0,0.00711324076433312,0.0278193091700923,0.033654496373448,0.00286554689110705,2.34256538802735e-06,-0.049090615737259,NA,0.170884702039481,-0.00572273826261993,0.170884702039481,-0.0392837568678281,TRUE
313,"Kazakhstan","treat",29866.3122385964,48.0362608296283,83.7506188971425,3646.24149932426,34.8665179078834,0,0.00104103608382399,0.00915317178761764,0.0199301608737346,0.000464401443673631,0.000378389931475048,-0.419103937887362,NA,0.880397230756774,0.484630414396779,0.880397230756774,-0.424373502928472,TRUE
189,"Russia","treat",44059.9128146031,50.7409244004479,96.4638124170056,1300.87813073696,163.754216959038,0,0,0.000253567671146709,0.000418665878892976,0,0,-0.592289816556797,NA,NA,0.926736998644672,NA,-0.443177299810513,FALSE
200,"Russia","treat",72256.8695242674,48.9132741666389,134.814144060665,7223.0407637965,214.377825380546,4.51961088817364e-06,1.43532414629152e-05,0,0.0110816822298158,0,0,-0.818942270498715,-0.959192029660724,NA,0.0507623881260064,NA,-0.833010777612736,FALSE
192,"Russia","treat",1824.59212326861,50.7561129641399,92.1171161610727,1937.01913599679,17.6493159814109,0,0,0,0,0,0,-0.588164629642385,NA,NA,0.884597450146314,NA,-0.588164629642385,TRUE
191,"Russia","treat",12167.6368831658,51.6169326424592,96.4935498594148,884.515319269601,222.443228012949,0,0,0,0.000151032662625637,0,0,NA,NA,NA,-0.863285166742022,NA,NA,FALSE
190,"Russia","treat",1529.03399509078,50.2560279108058,98.0300812110131,-0.151051637753583,24.8560145801592,0,0,0,0,0,0,0.0844741713519831,NA,NA,0.239208176129037,NA,NA,TRUE
184,"Russia","treat",4799.55127869098,50.5316722732386,105.11081060392,8214.53467505755,33.769353317422,0,0.000327832412326818,0.0121274275089326,0.0417130160600024,0,0,0.270026792329536,NA,0.127685602405836,0.519873968957764,0.127685602405836,0.296867164733579,FALSE
187,"Russia","treat",2779.05327336387,49.5075987981094,108.990545648193,2596.3536299466,80.932217240731,0,0,0,0.000811458534991457,0,0,NA,NA,NA,0.999141570324684,NA,NA,FALSE
186,"Russia","treat",4001.08373316073,49.3712230710022,110.829258696773,2586.73827595606,45.2469883829697,0,0,0.000513514413154232,0.000723381740863998,0,0,NA,NA,NA,0.943319538936598,NA,NA,FALSE
188,"Russia","treat",1526.35282272753,49.87486595786,113.222240453979,7274.2195226332,105.34828033603,0,0,0.000320328572632178,0.000434283660151876,0,0,-0.381719777692962,NA,NA,0.51284722690438,NA,NA,TRUE
185,"Russia","treat",16010.4836645671,50.7311643714672,114.909168926445,8241.12269663818,35.4549450916967,0,0,0.000167755608237011,0.00166867663447974,0,0,-0.927552909113082,NA,NA,-0.851015233592219,NA,NA,TRUE
182,"Russia","treat",2797.54280446075,50.016278744313,118.624575057789,9087.76090014824,5.59197399531651,0,0,0.0105209681759974,0.0893619035226007,0,0,NA,NA,0.301668370971569,-0.201021523267296,0.301668370971569,NA,FALSE
201,"Russia","treat",62632.9302123865,51.3036085297896,128.943486421938,7788.99911550973,49.8686379314746,4.77281904153534e-06,9.15268070442229e-06,0.0366237386620973,0.0835332596927158,0,0,-0.92860616311286,-0.96169233854748,-0.424170777068122,-0.72680348978602,-0.424170777068122,-0.92860616311286,FALSE
122,"Azerbaijan","treat",3784.72156131414,41.0627666681297,46.1931462625899,8186.63296360775,8.75715910418776,0,0.0268144997333724,0.0390125478331556,0.0544020031218319,0.00599320278915704,0,0.423446291259771,NA,0.709594564505061,-0.85636986581519,0.709594564505061,0.481510677637133,FALSE
122,"Georgia","treat",1015.92051404286,41.5255229619759,45.2412321645518,10027.1754421888,13.2019797626229,0,0.0351026752384782,0.0643794804785263,0.100870862308358,0,0,0.197178430429861,NA,0.166691721645792,-0.568888656883265,0.166691721645792,NA,FALSE
119,"Turkey","treat",47494.7114411033,37.390234397248,39.4664156310965,7729.49589915502,0.598821715075594,0.0471324201746045,0.0716637839155967,0.296154217492537,0.336536802434334,0.0323088679396521,0.0105924450151808,0.0592405777243212,-0.127843323434159,0.0140137321476339,-0.720825682660791,0.0140137321476339,0.0615519213926288,FALSE
142,"Turkmenistan","treat",2.89017553145483,36.6139462920477,61.0706373805868,5303.46925566343,0,0.0365179418957896,0.0721045651081101,0.0748877702447012,0.0748877702447012,0.0721045651081101,0.0721045651081101,0.00478323608767006,0.689398725068782,0.841394652928859,0.948479153347761,0.841394652928859,0.689398725068782,FALSE
183,"Russia","treat",3545.39583415444,50.315858119391,94.7969662194069,5856.88025802159,13.2854732178583,0,0,5.14990828126815e-07,0.0012679738133382,0,0,0.690348504997175,NA,NA,-0.644585875070598,NA,0.370996378699432,TRUE
177,"Kazakhstan","treat",246951.81222563,53.2261992101388,70.807725286234,7595.80870885292,36.9831842066972,0,0.000671876057031871,0.16885767361005,0.186255003913175,5.08881999882711e-05,0,0.255643424835206,NA,0.0293858684580639,-0.57891332856397,0.0293858684580639,0.219539159264,FALSE
177,"Russia","treat",655472.872014821,55.7619053696948,74.1203208628572,7366.50516244027,77.3345459885862,0,0.00011768353476348,0.0942792430528428,0.111340716464421,0,0,-0.725381949353953,NA,-0.434432225140862,-0.933339941476929,-0.434432225140862,-0.707597317089643,FALSE
110,"Croatia","treat",974.63761773095,45.4562117181452,14.9556821485726,9830.41894080891,0,0,0,0,0.00362623806898794,0,0,NA,NA,NA,-0.166636167050944,NA,NA,FALSE
110,"Slovenia","treat",1116.17711428535,45.5802933925648,14.9480467746992,9611.15225729507,0.839697476693449,0,0,0,0.0107999136252032,0,0,NA,NA,NA,0.0192890316971989,NA,NA,FALSE
18,"Croatia","treat",81.7877413521663,46.3548043959221,16.1088471326914,9212.34870659751,0,0,0.000630180928743046,0.114446412794455,0.146841675164278,0,0,-0.336949304657556,-0.246690021139095,0.494232762676627,0.874621835014049,0.494232762676627,-0.336949304657556,FALSE
18,"Slovenia","treat",367.160849251582,46.4273752853508,16.0317320243587,9301.50040413244,0,0,0.00116836147669078,0.102863211707304,0.206974960306026,0,0,-0.336255779686182,-0.992979569254541,0.201074730848351,0.861962419753768,0.201074730848351,-0.336255779686191,FALSE
107,"Croatia","treat",18.0260775799095,45.8590551922535,15.7089676813994,8553.99363732768,0,0,0,0,0.276606808058437,0,0,NA,NA,NA,0.967300866581067,NA,NA,FALSE
107,"Slovenia","treat",3.65759601991852,45.8525475444793,15.6887110264142,8516,0,0,0,0,0.238887357646583,0,0,NA,NA,NA,0.97369877198947,NA,NA,FALSE
111,"Croatia","treat",198.615067440891,46.135508392231,15.6985181337655,10000,0,0,3.15537790698784e-06,0,0.0191351198432033,0,0,NA,NA,NA,0.996174915898932,NA,NA,FALSE
111,"Slovenia","treat",230.884259063889,46.1608939383112,15.6286122125514,9929.27710786733,0,0,6.49454665627749e-07,0,0.035625897939484,0,0,NA,NA,NA,0.989256902519961,NA,NA,FALSE
112,"Croatia","treat",114.218264919739,46.3446177035356,16.1334111469701,9321.13943422111,0,0,0.000451294418033197,0.141542699160918,0.207658009953896,0,0,-0.61003435780709,-0.538460437938648,0.422295744149427,0.933466080273672,0.422295744149427,-0.61003435780709,FALSE
112,"Slovenia","treat",58.1309578987513,46.4088987793047,16.1047366336061,9376.57027441148,0,0,0.00119347924600624,0.119209544652433,0.255253603550537,0,0,-0.646079136331291,-0.918845352725286,0.230722147866736,1,0.230722147866736,-0.646079136331224,FALSE
103,"Bosnia & Herzegovina","treat",244.928294637436,44.998861755003,15.8328041115284,9590.21171710779,40.6315428502507,0,0,0.00730029053161595,0.0154723884172454,0,0,NA,NA,NA,1,NA,NA,FALSE
103,"Croatia","treat",1231.53551964207,45.0846484496211,15.5899440964857,9458.33453749931,0.30056533106241,0,0,1.48875429568507e-05,0.00260872171513431,0,0,NA,NA,NA,0.962006338833948,NA,NA,FALSE
415,"Bosnia & Herzegovina","treat",215.075681458829,44.7375083849771,15.8883242338926,9996.94384843348,0.576119986192805,0,0,0.00177677427279775,0.00494444294364009,0,0,NA,NA,NA,0.969882614007631,NA,NA,FALSE
415,"Croatia","treat",1553.12476599494,44.5891114207068,15.8574594066476,9240.52482165156,2.24986466721714,0,0,0.00213860749589838,0.00343501834305465,0,0,NA,NA,NA,1,NA,NA,FALSE
115,"Bosnia & Herzegovina","treat",179.133695784525,44.1932352184661,16.3222910037887,9897.04464509656,6.62387499690872,0,0,0.0006009714228832,0.00116623240317088,0,0,NA,NA,NA,0.999101754150466,NA,NA,FALSE
115,"Croatia","treat",488.427090710638,44.0676874342584,16.2549415111497,9038.90330195469,0.34038590687429,0,0,0.00352478188506568,0.00359207379629544,0,0,NA,NA,NA,-0.364893435302079,NA,NA,FALSE
399,"Bosnia & Herzegovina","treat",2472.05981706157,43.8619921826428,16.9331865653167,9299.88169176124,8.55819530381211,0,0,0.00683008769128903,0.0073351668820128,0,0,NA,NA,0.465397481092646,0.79453891132814,0.465397481092646,NA,TRUE
399,"Croatia","treat",977.697555299264,43.6937213300604,16.7236937780917,9264.35402737982,2.58760654411655,0,2.27668992194372e-05,0.00212676491878177,0.00212676491878177,0,0,0.614398682670768,NA,NA,0.456535230051409,NA,0.778086120188104,TRUE
400,"Bosnia & Herzegovina","treat",396.27510374952,43.3259993183593,17.3858011656659,7778.9789569728,8.36196458544952,0,0.00106848380042415,0.0120249565666055,0.0156731632521338,0,0,-0.0224096267205303,NA,NA,0.999770727296611,NA,-0.0224096267205303,TRUE
400,"Croatia","treat",527.42257860364,43.2616572468005,17.3406033631421,7740.8440244977,0.0230665748475677,0,4.32591602338985e-05,0.006957216081446,0.0108529673529506,0,0,0.287228584053342,NA,NA,0.886848746776356,NA,0.259240396034726,TRUE
401,"Bosnia & Herzegovina","treat",1350.9287082901,42.8138590165618,18.1413265813526,8012.31327113926,7.181209386301,0,0.00570238499292708,0.0166467986624791,0.0190175841514171,0,0,-0.294008059403238,NA,-0.0624296262307977,-0.0506669762027951,-0.0624296262307977,-0.1275662161502,TRUE
401,"Croatia","treat",321.05830770225,42.7876437931967,17.9519546507961,7331.54672252959,0.0171909295821379,0,0.00078102815235424,0.00152574665931022,0.00581036117992004,0,0,0.0162803765054369,NA,NA,0.984893993729623,NA,0.122569817747795,TRUE
86,"Croatia","treat",83.7895585171341,42.5025667622227,18.4219274289256,8082.73656821863,0.00607025280419766,0,0.000104779520972724,0.00519905642199684,0.00594951818555829,0,0,-0.3084876169601,NA,NA,0.995709129244774,NA,-0.3084876169601,TRUE
86,"Montenegro","treat",199.990555387616,42.5104801608666,18.5370179938802,7229.85780643672,7.83041777176422,0,6.62562863056323e-07,0.000152477076678231,0.00309493707172799,0,0,0.270026103802321,0.0966127985837031,NA,0.470177232537785,NA,0.0966127985837031,TRUE
402,"Bosnia & Herzegovina","treat",1040.92268143046,42.981611893027,18.4506858220049,9057.47108442682,11.8801108135642,0,0.000163578351556623,0.00456115432951179,0.00516420144372833,0,0,-0.341462722367396,NA,0.750661301168711,0.557817893832327,0.750661301168711,-0.0303190792043009,FALSE
402,"Montenegro","treat",608.801697841524,42.8490546466154,18.583858989921,7669.6775722734,20.5273951958947,0,2.67904228325674e-07,0.000348340441319625,0.000389994336332144,0,0,NA,NA,NA,0.759046359551412,NA,NA,FALSE
85,"Bosnia & Herzegovina","treat",104.026505989168,45.0425474366008,17.916836540464,7951.72588238423,0,0,0,0.0159336281818559,0.0358374919929216,0,0,NA,NA,NA,-0.0382205737705756,NA,NA,FALSE
85,"Croatia","treat",184.449177162598,45.1263769296912,17.87281895241,8049.88112809305,0,0,0,0.0364547702712808,0.246260102353029,0,0,NA,NA,0.637976664883621,0.480551098208537,0.637976664883621,NA,FALSE
113,"Croatia","treat",706.063376744562,45.2754485797454,19.0602173951103,9278.07176100212,0,0,0.000701577410907607,0.491091538971527,0.491091538971527,0,0,-0.860269043706641,NA,0.14722355568663,0.426105940060067,0.14722355568663,-0.860269043706641,FALSE
113,"Serbia","treat",870.294727625912,45.346366649321,19.1831388807118,8507.98097878427,0,0,0.00333980518011658,0.478897454484197,0.478897454484197,0,0,-0.214773280525342,NA,0.0424640674959635,-0.148988765238696,0.0424640674959635,-0.214773280525342,FALSE
108,"Croatia","treat",73.4895097376992,45.6981212948634,18.9260419376085,8378.56637728678,0,0,0,0.061758651001595,0.0631175385384739,0,0,NA,NA,-0.364528172498162,0.980029727609316,-0.364528172498162,NA,FALSE
108,"Serbia","treat",355.364215526704,45.6181644128675,19.0399116688348,8777.24969959329,0,0,0,0.4096721705586,0.410045830971642,0,0,NA,NA,0.141402018382099,-0.0671766325740213,0.141402018382099,NA,FALSE
75,"Croatia","treat",71.2925630430782,46.3267564819923,16.8262128704425,8388.98015632114,0,0,0,0.207606425302436,0.327465548445623,0,0,NA,NA,0.0478979551019973,0.841024619271674,0.0478979551019973,NA,FALSE
75,"Hungary","treat",98.5473466416166,46.3706960172759,16.8699350451278,8928.97566456563,0,0,0,0.307650911044641,0.319555443337861,0,0,NA,NA,0.31847997947682,0.965496506216238,0.31847997947682,NA,FALSE
76,"Croatia","treat",72.6445549972083,45.9081575979822,17.4935050785188,8566.91823474179,0,0,0.00157194970342192,0.473216730558979,0.531148921525695,0,0,0.829815360343742,NA,0.0298015042871049,0.956529485016675,0.0298015042871049,0.829815360343742,FALSE
76,"Hungary","treat",85.121939145539,45.9740443018407,17.4758172634408,9273.63333439928,0,0,0,0.203755133718251,0.26983739309216,0,0,NA,NA,-0.0345959368469586,0.801838225072942,-0.0345959368469586,NA,FALSE
77,"Croatia","treat",66.1430943886475,45.8690901696271,18.6814290763686,9462.67961324831,0,0,0,0.564988077241637,0.564988077241637,0,0,NA,NA,0.0777829066704642,0.887783726188538,0.0777829066704642,NA,FALSE
77,"Hungary","treat",86.1619979460908,45.9199997931001,18.6537155467829,8507.40842131883,0,0,0.00236438380010954,0.538550899147599,0.538550899147599,0,0,-0.600266489829081,NA,0.155763043830217,0.784766137315258,0.155763043830217,-0.600266489829081,FALSE
26,"Hungary","treat",4977.81981986702,46.5099429465833,20.6920128728938,9121.11505649003,0.129299061560927,0,0.027347955731692,0.582605403765977,0.582605403765977,0,0,0.35147819329378,NA,0.00948730240064899,-0.688605403932599,0.00948730240064899,0.357532660023216,FALSE
26,"Romania","treat",2757.00990062453,46.177487593374,21.1130391306825,9022.94807595725,0.589401572878364,0,0.0190494136814126,0.506119470690791,0.51092638607262,0,0,0.264305461092763,NA,-0.107574598305309,0.21472073467159,-0.107574598305309,0.276396825337273,FALSE
374,"Hungary","treat",9051.22398689452,47.278749791088,21.3563239467308,6905.6856176776,0.575860988375717,0,0.0386017667528544,0.428492858853446,0.429000048386766,0,0,0.152282795370252,NA,0.0950570813403832,0.522422372984963,0.0950570813403832,0.168450428302605,FALSE
374,"Romania","treat",2859.92429307068,46.7684335812339,21.8576597193642,8439.23224401199,5.22251177945219,0,0.00112081379912563,0.274464857588247,0.27469089048559,0,0,-0.0133814114786874,NA,-0.368595896583796,0.867137907041278,-0.368595896583796,0.372572952395408,FALSE
375,"Hungary","treat",4746.5554524456,47.5461901868217,21.5167289821045,7896.62244607807,0.345613279173618,0,0.0342769944509794,0.386162169284075,0.387124473550323,0,0,0.276966877694495,NA,0.138182726071993,0.949561807387456,0.138182726071993,0.276966877694496,FALSE
375,"Romania","treat",11.93402753433,47.4890472927088,22.0596302848084,8775.25792951542,0.0510827325593216,0,0,0.365384596813092,0.365384596813092,0,0,NA,NA,0.121837492477813,0.98351824134393,0.121837492477813,NA,FALSE
87,"Albania","treat",659.464625542296,42.0512098604449,19.4791270651749,8319.03135840891,0.843504192759608,2.44306408657604e-05,0.139277403937793,0.237454326127012,0.263997679469427,0,0,0.31772089954436,-0.766242293658522,0.312092342698417,0.685471677441265,0.312092342698417,0.317804001003062,FALSE
87,"Montenegro","treat",681.855106324227,42.2362400498878,19.2647118984794,9122.89330812373,2.50255227061286,0.00395111006076868,0.0048806185865293,0.0533622725305482,0.0957004943102188,0,0,-0.465707199944725,-0.119763482372751,0.291875969652908,-0.249584008501342,0.291875969652908,-0.465707199944725,FALSE
373,"Hungary","treat",613.814724198804,47.8496371672556,22.2368069220391,7711.06767933933,0.466361687216138,0,0.00432839059967183,0.279326891182731,0.279326891182731,0,0,0.515860495492472,NA,0.218845044040233,0.00439071354328291,0.218845044040233,-0.0948339774322478,FALSE
373,"Romania","treat",2185.7311679618,47.5601885248677,22.713845880304,9524.46470900941,5.24471516496066,0,0.000813645314162879,0.246682150287721,0.247006138383076,0,0,-0.862729240038281,NA,-0.397892419285038,-0.378317874312277,-0.397892419285038,-0.90017889338772,FALSE
394,"Hungary","treat",1031.30128517051,47.9279083880803,22.5595974227799,6601.15371177041,0.544827611208472,0,0.00552088580769115,0.320243118820988,0.320243118820988,0,0,-0.221371128090851,NA,0.00928751364351321,0.721283084812586,0.00928751364351321,-0.285934485902317,FALSE
394,"Romania","treat",1536.74842840729,47.8091462767138,22.9744069409662,8130.03322400036,0.364777733025247,0,0.00604689628512527,0.277464661429397,0.27775118150433,0,0,-0.10724727571668,NA,-0.107690716149019,-0.366002612072094,-0.107690716149019,-0.302093129373979,FALSE
106,"Serbia","treat",972.178852517631,44.7917985823484,19.4994140527838,8702.59861668836,1.11554929360766,0,0.0234477268497048,0.503967735522185,0.504215468620612,0,0,0.0193906258073655,NA,-0.00379343826146084,0.804354134047818,-0.00379343826146084,0.0193906258073655,FALSE
90,"Bosnia & Herzegovina","treat",941.089879324749,44.0211248091373,19.2514868038735,8604.46818956496,33.7138606943114,0,0,0,0.00100081292365068,0,0,NA,NA,NA,0.626591577013897,NA,NA,FALSE
90,"Serbia","treat",296.201408543135,43.9118631097385,19.4010559083525,9382.16595756832,33.346013387978,0,0,0,0.00209355215911545,0,0,NA,NA,NA,0.555954918721935,NA,NA,FALSE
89,"Montenegro","treat",432.974948580753,43.2384414941704,19.5146794964423,8988.13331094916,28.8155006353157,0,0,0,0.000325479130592358,0,0,NA,NA,NA,0.0104189960009137,NA,NA,FALSE
89,"Serbia","treat",420.814823892825,43.3220448019171,19.5785940086949,8437.31967579123,4.99768826050001,0,0,0.000509422449891907,0.0016625252476435,0,0,NA,NA,NA,0.973813066273995,NA,NA,FALSE
109,"Montenegro","treat",469.942545507662,42.9832003506808,19.9247661965544,8825.66820189466,19.3380423003204,0,0,0.00165379795875562,0.0023976677980255,0,0,NA,NA,NA,0.830202970399479,NA,NA,FALSE
109,"Serbia","treat",336.772846945995,43.1230159636048,20.0142821280602,9747.96016967127,77.7018335649654,0,0,0,5.98458358323787e-05,0,0,NA,NA,NA,0.871299359070576,NA,NA,FALSE
114,"Montenegro","treat",38.6087480232567,42.7996096469236,20.2550056000813,10000,0,0,0,0,0,0,0,NA,NA,NA,0.925799233559552,NA,NA,TRUE
