"","b_0","se_0","p_0","nm_0","st0","tau2_CC_0","b_1","se_1","p_1","nm_1","st1","tau2_CC_1","n","k_cluster","looaqf","k","iter"
"4103",103.512645004141,76.2364585454762,0.17453222763291,"intrcpt","",91437.1476047492,-0.0483275006269826,0.407119346029462,0.905508299319475,"intrcpt","",2.22466778198938,641,16,"Williston Basin; Eastern Mekong Delta; Pomfret-Vergelegen Dolomitic Aquifer; Rio Grande Delta; Yuma Basin; Sandlands Aquifer; San Pedro Basin; Middle Gangetic Plain; Barind Tract and Central Floodplains; Mons Sedimentary Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Sylhet Basin; Upper Gangetic Plain; Barind Tract and Central Floodplains; West Jutland Quaternary and Tertiary Sand Aquifer System; Southcentral Floodplains; Southeastern Bengal Basin; Mexicali Valley; Tijuana-San Diego Basin; Transboundary Odanah Shale; Rio Grande Delta; Mimbres Basin; Avra Valley; Western Carrizo-Wilcox; Southern St. Lawrence Lowlands; Western Bengal Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Stockton Plateau; Rechna Doab; Devonian and Overlying Unconsolidated Aquifers; Tournaisis Region Carbonate Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Madhupur Tract and Eastern Floodplains; Lom- Pleven Depression; Valle de Juarez and Hueco Bolson; Bari Doab; Southern Odanah Shale; Alsatian Aquifer and Upper Rhine Valley",40,228
"4104",15.4980455984789,8.97348025662342,0.0841507492212528,"TBTRUE","***",91437.1476047492,-0.315852486407583,0.160115387264437,0.0485348343563126,"TBTRUE","**",2.22466778198938,641,16,"Williston Basin; Eastern Mekong Delta; Pomfret-Vergelegen Dolomitic Aquifer; Rio Grande Delta; Yuma Basin; Sandlands Aquifer; San Pedro Basin; Middle Gangetic Plain; Barind Tract and Central Floodplains; Mons Sedimentary Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Sylhet Basin; Upper Gangetic Plain; Barind Tract and Central Floodplains; West Jutland Quaternary and Tertiary Sand Aquifer System; Southcentral Floodplains; Southeastern Bengal Basin; Mexicali Valley; Tijuana-San Diego Basin; Transboundary Odanah Shale; Rio Grande Delta; Mimbres Basin; Avra Valley; Western Carrizo-Wilcox; Southern St. Lawrence Lowlands; Western Bengal Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Stockton Plateau; Rechna Doab; Devonian and Overlying Unconsolidated Aquifers; Tournaisis Region Carbonate Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Madhupur Tract and Eastern Floodplains; Lom- Pleven Depression; Valle de Juarez and Hueco Bolson; Bari Doab; Southern Odanah Shale; Alsatian Aquifer and Upper Rhine Valley",40,228
"4105",29.5132715575706,11.9642466848987,0.0136330683209509,"intrcpt","",2389.7718457701,-0.124359627315163,0.136538779605283,0.362400350089624,"intrcpt","",0.219309677801115,680,19,"Western Bengal Basin",1,229
"4106",8.03609214315331,1.77520589609435,5.98691916469479e-06,"TBTRUE","***",2389.7718457701,-0.0727286258725649,0.0610454810487772,0.233502765256755,"TBTRUE","",0.219309677801115,680,19,"Western Bengal Basin",1,229
"4107",25.9540861274433,14.2847903645258,0.0692318851375487,"intrcpt","",3480.26711622403,0.20346642014328,0.56398595695137,0.718275094188176,"intrcpt","",5.21573264566884,676,19,"Mons Sedimentary Basin; Western Carrizo-Wilcox; Alsatian Aquifer and Upper Rhine Valley; Valle de Juarez and Hueco Bolson; Sandlands Aquifer",5,229
"4108",6.08582931638807,1.8887952271569,0.00127268301563828,"TBTRUE","***",3480.26711622403,-0.134859445360823,0.0625424349877798,0.0310612544419071,"TBTRUE","**",5.21573264566884,676,19,"Mons Sedimentary Basin; Western Carrizo-Wilcox; Alsatian Aquifer and Upper Rhine Valley; Valle de Juarez and Hueco Bolson; Sandlands Aquifer",5,229
"4109",41.3983678238511,13.9257883106704,0.00295111558117892,"intrcpt","",3313.39002518902,0.0690621061669437,0.158945375133153,0.663923838731298,"intrcpt","",0.32396630246904,671,19,"Williston Basin; Eastside Middle Indus Plain; Alsatian Aquifer and Upper Rhine Valley; Eastside Middle Indus Plain; Chaj Doab; Mexicali Valley; Pomfret-Vergelegen Dolomitic Aquifer; Valle de Juarez and Hueco Bolson; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers",10,229
"4110",12.0772895704155,1.92558370990338,3.56405642311291e-10,"TBTRUE","***",3313.39002518902,-0.208549780944851,0.0670700052320313,0.00187445908762301,"TBTRUE","***",0.32396630246904,671,19,"Williston Basin; Eastside Middle Indus Plain; Alsatian Aquifer and Upper Rhine Valley; Eastside Middle Indus Plain; Chaj Doab; Mexicali Valley; Pomfret-Vergelegen Dolomitic Aquifer; Valle de Juarez and Hueco Bolson; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers",10,229
"4111",45.4580234902958,13.0080624001365,0.000474766065614907,"intrcpt","",2630.04142756074,0.0772841050558963,0.133237437083133,0.561882268455186,"intrcpt","",0.188728226060556,666,18,"Tournaisis Region Carbonate Aquifers; Chaj Doab; Southcentral Floodplains; Edwards Plateau; Tijuana-San Diego Basin; Southern St. Lawrence Lowlands; Upper Gangetic Plain; Southeastern Bengal Basin; Mons Sedimentary Basin; Avra Valley; Barind Tract and Central Floodplains; Barind Tract and Central Floodplains; Middle Gangetic Plain; Madhupur Tract and Eastern Floodplains; Devonian and Overlying Unconsolidated Aquifers",15,229
"4112",-2.35254842616297,2.96074112963697,0.426857317714557,"TBTRUE","***",2630.04142756074,0.0362564003675901,0.0801155966440347,0.650872026531906,"TBTRUE","",0.188728226060556,666,18,"Tournaisis Region Carbonate Aquifers; Chaj Doab; Southcentral Floodplains; Edwards Plateau; Tijuana-San Diego Basin; Southern St. Lawrence Lowlands; Upper Gangetic Plain; Southeastern Bengal Basin; Mons Sedimentary Basin; Avra Valley; Barind Tract and Central Floodplains; Barind Tract and Central Floodplains; Middle Gangetic Plain; Madhupur Tract and Eastern Floodplains; Devonian and Overlying Unconsolidated Aquifers",15,229
"4113",91.7380293884602,63.8784591934147,0.150964204843562,"intrcpt","",68088.3709662798,0.257265002087747,0.601665960787815,0.668951276858804,"intrcpt","",5.874625672607,659,17,"Devonian and Overlying Unconsolidated Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Eastside Middle Indus Plain; Rio Grande Delta; Bari Doab; Northern Piedmont and Tista Fan; Avra Valley; Lom- Pleven Depression; Pomfret-Vergelegen Dolomitic Aquifer; West Jutland Quaternary and Tertiary Sand Aquifer System; Transboundary Odanah Shale; Tournaisis Region Carbonate Aquifers; Williston Basin; Sylhet Basin; Tijuana-San Diego Basin; Madhupur Tract and Eastern Floodplains; Alsatian Aquifer and Upper Rhine Valley; Mons Sedimentary Basin; Upper Gangetic Plain; Rio Grande Delta",20,229
"4114",0.94578465758937,3.32057339394766,0.775777677890128,"TBTRUE","***",68088.3709662798,-0.297843562528187,0.0837866967362486,0.000378290520405972,"TBTRUE","***",5.874625672607,659,17,"Devonian and Overlying Unconsolidated Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Eastside Middle Indus Plain; Rio Grande Delta; Bari Doab; Northern Piedmont and Tista Fan; Avra Valley; Lom- Pleven Depression; Pomfret-Vergelegen Dolomitic Aquifer; West Jutland Quaternary and Tertiary Sand Aquifer System; Transboundary Odanah Shale; Tournaisis Region Carbonate Aquifers; Williston Basin; Sylhet Basin; Tijuana-San Diego Basin; Madhupur Tract and Eastern Floodplains; Alsatian Aquifer and Upper Rhine Valley; Mons Sedimentary Basin; Upper Gangetic Plain; Rio Grande Delta",20,229
"4115",50.6542118899759,18.1340915107066,0.00521710207256578,"intrcpt","",5347.5480168487,-0.090373580657826,0.0606461300268598,0.136177214392368,"intrcpt","",0.0269288556468205,652,18,"Mimbres Basin; Edwards Plateau; Northern Piedmont and Tista Fan; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Lom- Pleven Depression; Rio Grande Delta; Upper Gangetic Plain; Alsatian Aquifer and Upper Rhine Valley; Tijuana-San Diego Basin; Sandlands Aquifer; Yuma Basin; Barind Tract and Central Floodplains; Avra Valley; Eastern Mekong Delta; Mexicali Valley; Southcentral Floodplains; Valle de Juarez and Hueco Bolson; Rechna Doab; Tournaisis Region Carbonate Aquifers; Chaj Doab; San Pedro Basin; Eastside Middle Indus Plain; Southeastern Bengal Basin; Middle Gangetic Plain; Bari Doab",25,229
"4116",4.84497313473334,2.99551336180912,0.105789818073245,"TBTRUE","***",5347.5480168487,0.217690076908184,0.0627860925479088,0.000525968493314845,"TBTRUE","***",0.0269288556468205,652,18,"Mimbres Basin; Edwards Plateau; Northern Piedmont and Tista Fan; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Lom- Pleven Depression; Rio Grande Delta; Upper Gangetic Plain; Alsatian Aquifer and Upper Rhine Valley; Tijuana-San Diego Basin; Sandlands Aquifer; Yuma Basin; Barind Tract and Central Floodplains; Avra Valley; Eastern Mekong Delta; Mexicali Valley; Southcentral Floodplains; Valle de Juarez and Hueco Bolson; Rechna Doab; Tournaisis Region Carbonate Aquifers; Chaj Doab; San Pedro Basin; Eastside Middle Indus Plain; Southeastern Bengal Basin; Middle Gangetic Plain; Bari Doab",25,229
"4117",37.8338808189547,12.4209316745546,0.00231925040364306,"intrcpt","",2445.61828565243,-0.0430848528010313,0.0616682595273717,0.484767511362589,"intrcpt","",0.024836974711479,650,18,"Stockton Plateau; Lom- Pleven Depression; Madhupur Tract and Eastern Floodplains; Rio Grande Delta; Sandlands Aquifer; Upper Gangetic Plain; San Pedro Basin; Bari Doab; Edwards Plateau; Williston Basin; Eastside Middle Indus Plain; Mimbres Basin; Rechna Doab; Trans Gangetic Plain; Sylhet Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Barind Tract and Central Floodplains; Southern St. Lawrence Lowlands; Tournaisis Region Carbonate Aquifers; Devonian and Overlying Unconsolidated Aquifers; Northern Piedmont and Tista Fan; Southcentral Floodplains; Barind Tract and Central Floodplains; Chaj Doab; Eastern Imperial and Amos and Oligby Valleys; Yuma Basin; Avra Valley; Alsatian Aquifer and Upper Rhine Valley; Eastern Mekong Delta",30,229
"4118",11.4167439162998,2.11606402809797,6.8419299185387e-08,"TBTRUE","***",2445.61828565243,0.111781624095753,0.0938443649627399,0.233599268226228,"TBTRUE","",0.024836974711479,650,18,"Stockton Plateau; Lom- Pleven Depression; Madhupur Tract and Eastern Floodplains; Rio Grande Delta; Sandlands Aquifer; Upper Gangetic Plain; San Pedro Basin; Bari Doab; Edwards Plateau; Williston Basin; Eastside Middle Indus Plain; Mimbres Basin; Rechna Doab; Trans Gangetic Plain; Sylhet Basin; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Barind Tract and Central Floodplains; Southern St. Lawrence Lowlands; Tournaisis Region Carbonate Aquifers; Devonian and Overlying Unconsolidated Aquifers; Northern Piedmont and Tista Fan; Southcentral Floodplains; Barind Tract and Central Floodplains; Chaj Doab; Eastern Imperial and Amos and Oligby Valleys; Yuma Basin; Avra Valley; Alsatian Aquifer and Upper Rhine Valley; Eastern Mekong Delta",30,229
"4119",45.1714786875987,13.7448837799827,0.00101469126891081,"intrcpt","",2934.67955442868,-0.0805053824695642,0.107950682203977,0.455811949795742,"intrcpt","",0.109279311556483,646,18,"Trans Gangetic Plain; Pomfret-Vergelegen Dolomitic Aquifer; Western Bengal Basin; Transboundary Odanah Shale; Barind Tract and Central Floodplains; Eastern Mekong Delta; Western Carrizo-Wilcox; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; San Pedro Basin; Eastside Middle Indus Plain; Southern Odanah Shale; Southeastern Bengal Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Tournaisis Region Carbonate Aquifers; West Jutland Quaternary and Tertiary Sand Aquifer System; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Chaj Doab; Madhupur Tract and Eastern Floodplains; Sandlands Aquifer; Devonian and Overlying Unconsolidated Aquifers; Southcentral Floodplains; Yuma Basin; Avra Valley; Middle Gangetic Plain; Tijuana-San Diego Basin; Valle de Juarez and Hueco Bolson; Rio Grande Delta; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; Rio Grande Delta; Bari Doab; Edwards Plateau; Upper Gangetic Plain",35,229
"4120",-3.25619627871844,2.77953944557448,0.241402798080066,"TBTRUE","***",2934.67955442868,-0.106568574325889,0.0855900852774281,0.213093451906662,"TBTRUE","",0.109279311556483,646,18,"Trans Gangetic Plain; Pomfret-Vergelegen Dolomitic Aquifer; Western Bengal Basin; Transboundary Odanah Shale; Barind Tract and Central Floodplains; Eastern Mekong Delta; Western Carrizo-Wilcox; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; San Pedro Basin; Eastside Middle Indus Plain; Southern Odanah Shale; Southeastern Bengal Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Tournaisis Region Carbonate Aquifers; West Jutland Quaternary and Tertiary Sand Aquifer System; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Chaj Doab; Madhupur Tract and Eastern Floodplains; Sandlands Aquifer; Devonian and Overlying Unconsolidated Aquifers; Southcentral Floodplains; Yuma Basin; Avra Valley; Middle Gangetic Plain; Tijuana-San Diego Basin; Valle de Juarez and Hueco Bolson; Rio Grande Delta; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; Rio Grande Delta; Bari Doab; Edwards Plateau; Upper Gangetic Plain",35,229
"4121",34.3249206757888,12.6927343317001,0.00684491226188696,"intrcpt","",2084.49395954266,-0.0529625208611606,0.0272655408717954,0.0520801143712159,"intrcpt","*",0.000712064454264202,640,16,"Sylhet Basin; Mons Sedimentary Basin; Southcentral Floodplains; Southern Odanah Shale; Tournaisis Region Carbonate Aquifers; San Pedro Basin; Southern St. Lawrence Lowlands; Alsatian Aquifer and Upper Rhine Valley; Mexicali Valley; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Transboundary Odanah Shale; Chaj Doab; Rechna Doab; Madhupur Tract and Eastern Floodplains; Barind Tract and Central Floodplains; Tijuana-San Diego Basin; Williston Basin; Upper Gangetic Plain; Northern Piedmont and Tista Fan; Edwards Plateau; Mimbres Basin; Lom- Pleven Depression; Bari Doab; Barind Tract and Central Floodplains; Middle Gangetic Plain; Sandlands Aquifer; Eastside Middle Indus Plain; Trans Gangetic Plain; Rio Grande Delta; Devonian and Overlying Unconsolidated Aquifers; Rio Grande Delta; Western Carrizo-Wilcox; Eastern Mekong Delta; Eastern Imperial and Amos and Oligby Valleys; Western Bengal Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Pomfret-Vergelegen Dolomitic Aquifer; Southeastern Bengal Basin; Stockton Plateau; Eastside Middle Indus Plain",40,229
"4122",186.4818116966,44.6855342626974,3.00346929136139e-05,"TBTRUE","***",2084.49395954266,-8.2005058152323,2.2265952983796,0.000230523307426466,"TBTRUE","***",0.000712064454264202,640,16,"Sylhet Basin; Mons Sedimentary Basin; Southcentral Floodplains; Southern Odanah Shale; Tournaisis Region Carbonate Aquifers; San Pedro Basin; Southern St. Lawrence Lowlands; Alsatian Aquifer and Upper Rhine Valley; Mexicali Valley; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Transboundary Odanah Shale; Chaj Doab; Rechna Doab; Madhupur Tract and Eastern Floodplains; Barind Tract and Central Floodplains; Tijuana-San Diego Basin; Williston Basin; Upper Gangetic Plain; Northern Piedmont and Tista Fan; Edwards Plateau; Mimbres Basin; Lom- Pleven Depression; Bari Doab; Barind Tract and Central Floodplains; Middle Gangetic Plain; Sandlands Aquifer; Eastside Middle Indus Plain; Trans Gangetic Plain; Rio Grande Delta; Devonian and Overlying Unconsolidated Aquifers; Rio Grande Delta; Western Carrizo-Wilcox; Eastern Mekong Delta; Eastern Imperial and Amos and Oligby Valleys; Western Bengal Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Pomfret-Vergelegen Dolomitic Aquifer; Southeastern Bengal Basin; Stockton Plateau; Eastside Middle Indus Plain",40,229
"4123",24.7447288344255,13.9548444569631,0.0761955881706554,"intrcpt","",3299.81620681502,-0.104027261785082,0.137285711528528,0.448604961092842,"intrcpt","",0.220068686301539,680,19,"Bari Doab",1,230
"4124",9.66253534092287,1.70874536436725,1.56069291025057e-08,"TBTRUE","***",3299.81620681502,-0.169250843368904,0.0579778682789615,0.00350895065823659,"TBTRUE","***",0.220068686301539,680,19,"Bari Doab",1,230
"4125",29.1065875739971,18.2814616869031,0.111353974114662,"intrcpt","",5812.30694712909,0.364327348923465,0.608924699167243,0.549631339097657,"intrcpt","",6.41878804036687,674,19,"Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Madhupur Tract and Eastern Floodplains; Tournaisis Region Carbonate Aquifers; Avra Valley",5,230
"4126",9.85772432063206,1.74888925154284,1.73477661907376e-08,"TBTRUE","***",5812.30694712909,-0.126169924057571,0.0612198169981693,0.0393094590550344,"TBTRUE","**",6.41878804036687,674,19,"Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Madhupur Tract and Eastern Floodplains; Tournaisis Region Carbonate Aquifers; Avra Valley",5,230
"4127",50.4794254252339,17.5249712594042,0.00397135107910884,"intrcpt","",5076.18655465995,-0.32156677843024,0.110793417284932,0.00370315750379146,"intrcpt","***",0.142670829870727,669,18,"Valle de Juarez and Hueco Bolson; Mimbres Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Barind Tract and Central Floodplains; Rio Grande Delta; Pomfret-Vergelegen Dolomitic Aquifer; Southeastern Bengal Basin; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; Edwards Plateau",10,230
"4128",2.36020370145115,1.74145673535972,0.175320643911206,"TBTRUE","***",5076.18655465995,-0.114742529133823,0.0654771988109905,0.0797043010737689,"TBTRUE","*",0.142670829870727,669,18,"Valle de Juarez and Hueco Bolson; Mimbres Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Barind Tract and Central Floodplains; Rio Grande Delta; Pomfret-Vergelegen Dolomitic Aquifer; Southeastern Bengal Basin; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; Edwards Plateau",10,230
"4129",43.0234105228434,15.3291218600578,0.00500603027327936,"intrcpt","",3844.81413218479,-0.106196090231681,0.129415581872554,0.411884433844685,"intrcpt","",0.182647351044107,665,18,"Transboundary Odanah Shale; Rio Grande Delta; Tijuana-San Diego Basin; Upper Gangetic Plain; Southeastern Bengal Basin; Lom- Pleven Depression; Mimbres Basin; San Pedro Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Tournaisis Region Carbonate Aquifers; Yuma Basin; Western Bengal Basin; Southern St. Lawrence Lowlands; Mexicali Valley; Stockton Plateau",15,230
"4130",-12.3181694194487,3.06376699635761,5.80510792464495e-05,"TBTRUE","***",3844.81413218479,0.0538391797740715,0.0773893468017517,0.4866214912306,"TBTRUE","",0.182647351044107,665,18,"Transboundary Odanah Shale; Rio Grande Delta; Tijuana-San Diego Basin; Upper Gangetic Plain; Southeastern Bengal Basin; Lom- Pleven Depression; Mimbres Basin; San Pedro Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Tournaisis Region Carbonate Aquifers; Yuma Basin; Western Bengal Basin; Southern St. Lawrence Lowlands; Mexicali Valley; Stockton Plateau",15,230
"4131",45.7116365048576,13.263252092199,0.000567924210500759,"intrcpt","",2609.40066317021,-0.0442481788726743,0.0257347648890932,0.085542805824665,"intrcpt","*",0.00119784651892626,658,18,"Trans Gangetic Plain; Madhupur Tract and Eastern Floodplains; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Transboundary Odanah Shale; Tijuana-San Diego Basin; Lom- Pleven Depression; Eastside Middle Indus Plain; Chaj Doab; Southcentral Floodplains; Valle de Juarez and Hueco Bolson; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Rio Grande Delta; Edwards Plateau; Northern Piedmont and Tista Fan; Mimbres Basin; Mons Sedimentary Basin; Southeastern Bengal Basin; Upper Gangetic Plain; Middle Gangetic Plain",20,230
"4132",5.91606776840608,2.47403668389077,0.0167906057233834,"TBTRUE","***",2609.40066317021,0.0457822493798857,0.0520793161036072,0.379354109751167,"TBTRUE","",0.00119784651892626,658,18,"Trans Gangetic Plain; Madhupur Tract and Eastern Floodplains; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Transboundary Odanah Shale; Tijuana-San Diego Basin; Lom- Pleven Depression; Eastside Middle Indus Plain; Chaj Doab; Southcentral Floodplains; Valle de Juarez and Hueco Bolson; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Rio Grande Delta; Edwards Plateau; Northern Piedmont and Tista Fan; Mimbres Basin; Mons Sedimentary Basin; Southeastern Bengal Basin; Upper Gangetic Plain; Middle Gangetic Plain",20,230
"4133",36.9632972002471,12.7419241197896,0.00372069349538723,"intrcpt","",2474.28111819483,-0.206309314352225,0.0940805764946063,0.0283145708227879,"intrcpt","**",0.0852522782411448,653,18,"Sylhet Basin; Valle de Juarez and Hueco Bolson; Bari Doab; Upper Gangetic Plain; Avra Valley; Edwards Plateau; Southeastern Bengal Basin; Sandlands Aquifer; Barind Tract and Central Floodplains; Western Bengal Basin; Yuma Basin; Madhupur Tract and Eastern Floodplains; Trans Gangetic Plain; Southern Odanah Shale; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Stockton Plateau; Mons Sedimentary Basin; Pomfret-Vergelegen Dolomitic Aquifer; Mimbres Basin; San Pedro Basin; Eastside Middle Indus Plain; Chaj Doab; Lom- Pleven Depression",25,230
"4134",12.0053067004551,1.97370767522359,1.18236988649847e-09,"TBTRUE","***",2474.28111819483,0.0604665221886174,0.0683695391714976,0.376476362797199,"TBTRUE","",0.0852522782411448,653,18,"Sylhet Basin; Valle de Juarez and Hueco Bolson; Bari Doab; Upper Gangetic Plain; Avra Valley; Edwards Plateau; Southeastern Bengal Basin; Sandlands Aquifer; Barind Tract and Central Floodplains; Western Bengal Basin; Yuma Basin; Madhupur Tract and Eastern Floodplains; Trans Gangetic Plain; Southern Odanah Shale; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Stockton Plateau; Mons Sedimentary Basin; Pomfret-Vergelegen Dolomitic Aquifer; Mimbres Basin; San Pedro Basin; Eastside Middle Indus Plain; Chaj Doab; Lom- Pleven Depression",25,230
"4135",35.2593212016016,12.0653888918386,0.00347397955228984,"intrcpt","",2238.03289443852,-0.0621466063959418,0.03184903939313,0.0510229524682821,"intrcpt","*",0.00336121592116787,649,18,"Middle Gangetic Plain; Stockton Plateau; Tournaisis Region Carbonate Aquifers; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Pomfret-Vergelegen Dolomitic Aquifer; Avra Valley; Edwards Plateau; Chaj Doab; Bari Doab; Eastern Imperial and Amos and Oligby Valleys; Upper Gangetic Plain; Rio Grande Delta; Southcentral Floodplains; Mons Sedimentary Basin; Southern Odanah Shale; Eastside Middle Indus Plain; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; San Pedro Basin; Transboundary Odanah Shale; Devonian and Overlying Unconsolidated Aquifers; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains; Tijuana-San Diego Basin; Barind Tract and Central Floodplains; Madhupur Tract and Eastern Floodplains; Sandlands Aquifer; Sylhet Basin; Eastside Middle Indus Plain; Mimbres Basin",30,230
"4136",4.83774618732156,2.66501009019249,0.0694805064538743,"TBTRUE","***",2238.03289443852,-0.00257782978352169,0.0626862867611153,0.967198072597215,"TBTRUE","",0.00336121592116787,649,18,"Middle Gangetic Plain; Stockton Plateau; Tournaisis Region Carbonate Aquifers; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Pomfret-Vergelegen Dolomitic Aquifer; Avra Valley; Edwards Plateau; Chaj Doab; Bari Doab; Eastern Imperial and Amos and Oligby Valleys; Upper Gangetic Plain; Rio Grande Delta; Southcentral Floodplains; Mons Sedimentary Basin; Southern Odanah Shale; Eastside Middle Indus Plain; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; San Pedro Basin; Transboundary Odanah Shale; Devonian and Overlying Unconsolidated Aquifers; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains; Tijuana-San Diego Basin; Barind Tract and Central Floodplains; Madhupur Tract and Eastern Floodplains; Sandlands Aquifer; Sylhet Basin; Eastside Middle Indus Plain; Mimbres Basin",30,230
"4137",45.7313913432939,13.7900711322624,0.000912325655448024,"intrcpt","",2904.50078677881,-0.0627974612720793,0.0683385038526653,0.358138617364769,"intrcpt","",0.0340811473802785,644,17,"Southcentral Floodplains; West Jutland Quaternary and Tertiary Sand Aquifer System; Transboundary Odanah Shale; Eastside Middle Indus Plain; Chaj Doab; Rechna Doab; Eastside Middle Indus Plain; Valle de Juarez and Hueco Bolson; Sandlands Aquifer; Upper Gangetic Plain; Barind Tract and Central Floodplains; Eastern Mekong Delta; Alsatian Aquifer and Upper Rhine Valley; Southeastern Bengal Basin; Yuma Basin; Mexicali Valley; Northern Piedmont and Tista Fan; Western Bengal Basin; Avra Valley; Barind Tract and Central Floodplains; Lom- Pleven Depression; Western Carrizo-Wilcox; Bari Doab; Tournaisis Region Carbonate Aquifers; Devonian and Overlying Unconsolidated Aquifers; Stockton Plateau; Rio Grande Delta; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mons Sedimentary Basin; Mimbres Basin; Trans Gangetic Plain; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; San Pedro Basin; Middle Gangetic Plain",35,230
"4138",-5.13949065225719,4.39376030140821,0.242111710560817,"TBTRUE","***",2904.50078677881,0.0295589237147492,0.0900794793500898,0.742803768636788,"TBTRUE","",0.0340811473802785,644,17,"Southcentral Floodplains; West Jutland Quaternary and Tertiary Sand Aquifer System; Transboundary Odanah Shale; Eastside Middle Indus Plain; Chaj Doab; Rechna Doab; Eastside Middle Indus Plain; Valle de Juarez and Hueco Bolson; Sandlands Aquifer; Upper Gangetic Plain; Barind Tract and Central Floodplains; Eastern Mekong Delta; Alsatian Aquifer and Upper Rhine Valley; Southeastern Bengal Basin; Yuma Basin; Mexicali Valley; Northern Piedmont and Tista Fan; Western Bengal Basin; Avra Valley; Barind Tract and Central Floodplains; Lom- Pleven Depression; Western Carrizo-Wilcox; Bari Doab; Tournaisis Region Carbonate Aquifers; Devonian and Overlying Unconsolidated Aquifers; Stockton Plateau; Rio Grande Delta; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mons Sedimentary Basin; Mimbres Basin; Trans Gangetic Plain; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; San Pedro Basin; Middle Gangetic Plain",35,230
