"Aquifer","CS_max","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","constant","crpkHaKm2","lat_c","lon_c","pet_mm","prec_mm","CC","CntrNm","urbkHaKm2","type","GW","Ir","IrNeed0","IrNeed3","IrNeed6","OverGW0","OverGW3","OverGW6","OverIR0","OverIR3","OverIR6","crp","giniIr","giniGw","giniCr","giniUnsustIr","giniUnsustGw","giniCSI","aq_id","RiverBorder"
"Southern Coastal Gujarat Alluvial Plain",5399.0050253015,0.0108939282063347,0,0.109252354005087,417.771720218975,2.83487515318143,7521.14529991244,1,0.283251838795095,20.8797186066437,73.108071028526,1381.95787402721,176.248514606875,"IND","India",0.0290504879161905,"ctrl",0.000552675977353392,0.12446770543395,0.285224581161929,0.283717633934043,0.277798171200657,0.000552675977353392,0.000227276147549412,0,0.12446770543395,0.118370303019272,0,0.285224581161929,-0.182734068554662,0.664890784927238,-0.478956521084846,-0.196296793202083,0.740070408640024,0.0819820604799056,499,FALSE
"Western Doon Valley",9964.19085301549,0,0,0,571.888090559395,1.50229129837712,444.877653180252,1,0.317258153162702,30.3876461501549,77.879246224535,1093.97706471481,156.272610937489,"IND","India",0.0343791780173346,"ctrl",0,0.228533389650418,0.319969689114173,0.297767202769279,0.277869300020771,0,0,0,0.228533389650418,0,0,0.319969689114173,0.285149606176839,NA,0.380218713398949,NA,NA,0.0318202791741536,500,FALSE
"Northern Piedmont and Tista Fan",8445.81253320312,0.397448123987787,3.94940443917167,0.189332696132428,423.046485260106,1.47707819106128,17967.4112639426,1,0.386623550090132,26.2150623609539,88.692905775195,1072.1587506502,215.010676103236,"IND","India",0.0486505773061278,"treat",0.209648915730201,0.211266444771541,0.386125419218915,0.365742638495314,0.27595456008482,0.209648915730201,0.0361232613030727,0,0.211266444771541,0.0361232613030727,0,0.386125419218915,0.0666398052325738,0.0712597868249545,0.0932128241981347,-0.289653518749976,-0.289653518749976,0.200992243885815,501,TRUE
"Barind Tract and Central Floodplains",7675.96899853067,0.601603382053463,0.219175624468332,0,500.298408475756,1.48382646353724,3436.57478098301,1,0.627730962269332,25.0970909326176,88.2632791319459,1135.92160490528,113.945366377408,"IND","India",0.0525695371162389,"treat",0.37985733551522,0.37985733551522,0.624358097394976,0.617565184470699,0.578394320559668,0.37985733551522,0.15038406328493,0.000297631733614891,0.37985733551522,0.15038406328493,0.000297631733614891,0.624358097394976,-0.00511010820377744,-0.00511010820377744,-0.0467350343004485,-0.455478145341658,-0.455478145341658,0.0846837238921871,502,TRUE
"Sylhet Basin",6688.5931375873,0,0,0,831.964060486879,4.99386315860853,51.7936132260289,1,0.240346189474781,25.10713384509,91.068995354604,1047.70995693012,232.315684135037,"IND","India",0.0150089046602699,"treat",0,0.0515931300713649,0.183167641928281,0.0638971394751486,0.0376829604473164,0,0,0,0.0515931300713649,0.0162963559118467,0,0.183167641928281,-0.152203568071458,NA,0.266842984712788,-0.155038121100691,NA,0.372680380577305,503,FALSE
"Madhupur Tract and Eastern Floodplains",7135.1588768116,0.0490942028985508,31.4554347826087,0,1242.93061594203,1.63260869565217,19.6202381533231,1,0.327311183259467,25.2408209554982,90.1487098503821,1056.63787467062,185.802602108037,"IND","India",0.0175487289322917,"treat",0.0528953139959965,0.135068181252686,0.313700166118872,0.309514428083689,0.309514428083689,0.0528953139959965,0,0,0.135068181252686,0.0821728672566898,0,0.313700166118872,0.0432913630945628,-0.0307006467362636,0.215635220207133,0.0495543532358981,NA,-0.0870357097343881,504,TRUE
"Southcentral Floodplains",7221.19729868354,0.448916580640926,1.91850025933965,0,941.24195992968,1.89063369049345,4989.27023524077,1,0.452634030809853,23.1108446315694,88.6777221730535,1146.12551845251,126.523326999093,"IND","India",0.0575282837787465,"treat",0.237587226871578,0.240208060818946,0.452388397533847,0.440551156971345,0.405910692316001,0.237587226871578,0.156408771172166,0.0452286089347888,0.240208060818946,0.156408771172166,0.0452286089347888,0.452388397533847,-0.122224179732821,-0.138382180486744,-0.182341301440016,-0.344311752631195,-0.344311752631195,0.105455629769405,505,TRUE
"Sundarbans and Southern Delta",6581.86276930686,0.0533132065267427,2.64682141183872,54.9735305718572,333.114294714671,3.09693000968239,8154.27729649948,1,0.281833750673574,22.0977995696681,88.5894259956142,1152.20900023137,142.64424933992,"IND","India",0.0499934433623377,"treat",0.0211948564517272,0.0631277704494883,0.282948142087326,0.259707213736081,0.223412285426387,0.0211948564517272,0.000349087805997289,0,0.0631277704494883,0.000349087805997289,0,0.282948142087326,-0.0994742106375239,-0.678507038969278,-0.0159584659018603,-0.963524995088552,-0.963524995088552,-0.0287928196302991,506,TRUE
"Southwestern Bengal Basin",7865.33951698133,0.300975317484987,0,0.3153798170035,309.642325670176,1.74151005275274,20055.1777793675,1,0.53063776467544,22.543027381046,87.5049693707894,1172.21072295325,114.256136445106,"IND","India",0.0505834055210326,"ctrl",0.173449135346673,0.287146439283747,0.530807664903594,0.52369231993206,0.465525742963969,0.173449135346673,0.0476269626173298,0,0.287146439283747,0.049568048560126,0,0.530807664903594,0.0273542630970334,0.235286195455954,-0.0617152372052359,0.528812634439276,0.542349490993686,-0.178246539409309,507,FALSE
"Western Bengal Basin",8519.50605298402,0.410573168080626,2.21578673593238,0,448.050005389719,1.28001998295689,17923.8435385663,1,0.654789688199836,23.6357527687012,88.0919598964909,1166.89175459433,110.887550421385,"IND","India",0.0501933342527811,"treat",0.279961284876954,0.487301767314348,0.655194768635107,0.654029004654159,0.643511315686585,0.279961284876954,0.100778796175538,0.0127033965313754,0.487301767314348,0.215368996127579,0.0127033965313754,0.655194768635107,0.00960869824961819,-0.299641063030857,-0.0124195280715065,0.0343351915497165,-0.363668787265487,0.0376385274992547,508,TRUE
"Southeastern Bengal Basin",7473.23914898684,0.0875225752674301,95.0896064461071,0,1163.76871018318,1.96559628475599,181.161491796382,1,0.0922500539721018,23.3520762893133,91.2888148385405,1069.40582362213,195.565554126215,"IND","India",0.0295046667307539,"treat",0.0134471631899488,0.0283998359211536,0.102774658818354,0.0861852481529577,0.0616646205305406,0.0134471631899488,0.0134471631899488,0,0.0283998359211536,0.0283998359211536,0,0.102774658818354,-0.170302830786299,-0.377969781896485,-0.396195751173135,-0.170302830786299,-0.377969781896485,0.150723956676413,509,TRUE
"Southern Coromandel Coastal Alluvial Aquifer",5931.04117871417,0,0,0.131859704542077,573.464461837638,2.14652273410976,1440.83330170905,1,0.220588800343513,8.58161108149172,78.0119053071267,1526.0485702809,61.6595169289398,"IND","India",0.0267038213922628,"ctrl",0,0.0754940805923921,0.23572513936647,0.225397700749866,0.225397700749866,0,0,0,0.0754940805923921,0.0152011882785433,0,0.23572513936647,-0.0672217081592232,NA,-0.0690813827095456,0.234941059093371,NA,-0.347522170938719,510,FALSE
"Southern Coromandel Fractured Charnockite and Gneiss Aquifers",5598.20889118616,0.042762623225849,0,0,516.439584240276,2.10462219832755,13594.4187530763,1,0.491265753029549,9.16728025983515,77.8012716892927,1534.02319734174,69.8659055079144,"IND","India",0.0169810190587057,"ctrl",0.0219193945052123,0.0839524545755202,0.491129727360116,0.486136177920241,0.291906681243316,0.0219193945052123,0.0120647466816662,0.00184352853309725,0.0839524545755202,0.0587477705871561,0.00523237636257111,0.491129727360116,0.141703582286173,-0.388783707288964,-0.0549155451143937,0.260157063514228,-0.427636121964823,-0.242425267341579,511,FALSE
"Southcentral Coromandel Fractured Gneiss Aquifers",7763.52698851214,0.106819730447316,0,0,628.250531195361,1.57029811010099,9546.21811548345,1,0.441775429607158,10.5736762551673,78.5530070975823,1529.9595793021,73.5969980393552,"IND","India",0.0165154026873444,"ctrl",0.0606767595693272,0.156819578456179,0.442739080445241,0.442739080445241,0.433824680687223,0.0606767595693272,0.0565480078385752,0.000535846451169658,0.156819578456179,0.150969849434417,0.0331896554463473,0.442739080445241,0.0432274893019776,-0.297909673278559,-0.181298613173833,0.0358246573883396,-0.314085844789915,0.271245501460493,512,FALSE
"Tiruvadanai Aquifer System",7684.14867534153,0.0176848437543916,0,0.00544971481186773,426.728026274921,1.56570858020405,8372.3022594032,1,0.430120944256984,9.6519808742719,78.6675275349405,1559.44520542238,75.1164598279539,"IND","India",0.00807480487557095,"ctrl",0.00700452647418524,0.11226061127731,0.432757525345202,0.424782986660639,0.424782986660639,0.00700452647418524,0.00700452647418524,0.00454955217119921,0.11226061127731,0.107353870335986,0.0701543373495437,0.432757525345202,-0.0183753155508959,0.574882395497475,-0.00905106912148246,-0.00221986850614142,0.574882395497475,0.0362397816585145,513,FALSE
"Southern Cauvery Delta and Orathanadu Aquifer System",6603.27312422168,0,0,0.053235163821609,386.119881060218,1.64869769175836,7821.32881627257,1,0.60753998379892,10.5657466311976,79.3545419275645,1484.73645830857,92.575728196557,"IND","India",0.0339122740825525,"ctrl",0,0.315483941374049,0.609867025256556,0.602165573226993,0.602165573226993,0,0,0,0.315483941374049,0.286745397986565,0.0424574929614124,0.609867025256556,-0.156923301999606,NA,-0.091504912246694,-0.14885030354012,NA,0.00341925163431378,514,FALSE
"Northern Cauvery Delta and Cuddalore Sandstone Aquifer System",6019.06195392956,0.321888933201292,0,0.0141915976800304,373.279186961996,1.93340137029884,8560.11053437241,1,0.56882515912294,11.3992987335865,79.4910851132929,1479.94118119647,97.9563553783141,"IND","India",0.0361950058541848,"ctrl",0.214706174670688,0.324634786008135,0.573467008969665,0.567959461244561,0.567959461244561,0.214706174670688,0.213754946996611,0.205393087766093,0.324634786008135,0.323408407513429,0.279978451515061,0.573467008969665,-0.0967840140451719,-0.303772367373666,0.00235303050800384,-0.0986328658470421,-0.308179707738745,-0.138043421315657,515,FALSE
"Central Coromandel Fractured Charnockite and Gneiss Aquifers",7608.99213147606,0.239983596642931,4.37541584611956,0.00772556544783172,511.703286755373,1.65930987426779,17553.2015038724,1,0.552859268203644,12.3181554196984,79.4614822486345,1485.84574525438,93.965719473405,"IND","India",0.023688505795347,"ctrl",0.147688709820073,0.180380086763356,0.55483927269172,0.553738029182161,0.542855805941492,0.147688709820073,0.147415811100525,0.121961495923209,0.180380086763356,0.172470857599575,0.147016542422259,0.55483927269172,-0.0612756649745079,0.0891942829561789,0.08830828423069,-0.0146498810094164,0.0911166652645982,-0.120909225182618,516,FALSE
"Chennai Coastal Aquifer",8699.58534487042,0.372239147532233,28.7880812377023,9.21865208068824e-05,1394.2288394979,1.8450841990795,2682.9452585728,1,0.479134428542935,13.2563313147093,80.0717402139601,1479.71245966987,96.7559968724516,"IND","India",0.036257496025485,"ctrl",0.223330186048928,0.226466473704408,0.481134819135568,0.47575289187196,0.462762000365259,0.223330186048928,0.071909773394288,0.071909773394288,0.226466473704408,0.071909773394288,0.071909773394288,0.481134819135568,-0.000994950701423747,0.00640330184505777,-0.0250052059031445,0.568181522587601,0.568181522587601,0.0381648862724581,517,FALSE
"Northcentral Coromandel Schist Aquifers",6736.28115247269,0.0316355492020802,0,0.513444963306792,245.639695763378,2.10875890410088,10717.9489448026,1,0.392641554526703,14.5846415631531,79.6620316015048,1450.41505411239,76.9601372705278,"IND","India",0.0046313571523258,"ctrl",0.0162193495023385,0.0860124978908448,0.38935773333609,0.370605223888084,0.285423532916376,0.0162193495023385,0.0161784471197405,0.0161770484192723,0.0860124978908448,0.0844869356891672,0.0802407090903403,0.38935773333609,0.244579654727837,0.799021369541681,-0.148437181156686,0.252968748205667,0.801506639334263,0.133337113748531,518,FALSE
"Northcentral Coromandel Coastal Alluvial Aquifer",6190.7828785555,0.0096052511792471,0,0.183762422251991,317.501957509085,2.51796104819907,4912.03823327244,1,0.461474859884122,14.4420026085094,80.0391563223498,1476.03551307933,84.7283552569726,"IND","India",0.013615804971706,"ctrl",0.00623172752795026,0.164937889946032,0.472184780802248,0.438990154249377,0.404436739553356,0.00623172752795026,0.0061648740506929,0.0061648740506929,0.164937889946032,0.0568027705293872,0.0568027705293872,0.472184780802248,0.0835201893887849,0.932703532832195,-0.0316106421401063,0.227994710104226,0.932703532832195,-0.0548921553970234,519,FALSE
"Rechna Doab",9205.93472407986,0.130032234784701,0,0.427550394516576,353.394886697137,1.20416165503969,1714.07374184616,1,0.66106789907245,32.5632971583805,74.9408470596378,1069.21695959353,97.6576260269284,"IND","India",0.0271254123535242,"treat",0.100167705925948,0.568359565944464,0.662949520401724,0.662737029403545,0.608635737350927,0.100167705925948,0.0493985305785159,0.0323189058097468,0.568359565944464,0.177056492275564,0.0434565070350737,0.662949520401724,-0.100944634478742,-0.691472849588915,-0.0736770094638641,-0.274414149761898,-0.720192422499011,0.0297088528537844,520,TRUE
"Chaj Doab",10000,0,0,0,338.358372456964,1.28912363067293,4.21881795120694,1,0.116954276504217,32.8397074481295,74.4295296821134,1062.26764120074,95.1125100772988,"IND","India",0,"treat",0,0.0399867668022694,0.105370075281285,0.08899911039499,0,0,0,0,0.0399867668022694,0,0,0.105370075281285,0.415661944740204,NA,NA,NA,NA,NA,521,FALSE
"Bari Doab",9533.7072274651,0.892357326080114,0,0.0430688225857562,546.222474864578,1.47814849468275,8534.53750052226,1,0.781017158218932,31.7182102011035,75.0625499704602,1129.55394518116,64.1580230125472,"IND","India",0.022942294962958,"treat",0.720531177678788,0.751261303270655,0.78277800558446,0.78277800558446,0.78277800558446,0.720531177678788,0.720070222249947,0.00451212450475584,0.751261303270655,0.750799186541074,0.00474401674302957,0.78277800558446,-0.00423448827589246,0.0162702375205082,-0.00789596124909497,-0.00423448827589246,0.0151235142884574,0.0729627554523103,522,TRUE
"Eastside Lower Indus Valley",-1,0,0,0.00376639229913634,96.4764853160103,4.64017458384084,102.339966224124,1,0,27.7955862818643,70.16483386273,1473.1747020038,10.2002254579904,"IND","India",0,"treat",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,523,FALSE
"Eastside Middle Indus Plain",2380.43506109706,0.0572725224259818,0,0.230693512175597,487.659520291822,4.0651994301042,17348.3822537401,1,0.469200824932453,29.3326907112118,73.5198090835219,1343.83990795756,20.1172533610328,"IND","India",0.00262116724727316,"treat",0.0460588593511032,0.334605444458477,0.469908050709103,0.467846288431274,0.467836031979124,0.0460588593511032,0.0460588593511032,0.0359079869267329,0.334605444458477,0.334154590051564,0.304274833716418,0.469908050709103,-0.156252760450257,-0.552189270024445,-0.168525320443109,-0.15799432685873,-0.552095116218721,0.19002093704785,524,TRUE
"Western Carrizo-Wilcox",4800.52555999951,0.000165378122484874,2.56730532887223,2.30289100939564,499.793707978554,2.0711560449595,5342.10745431815,1,0.00206931209040372,27.7043901592662,-100.006210767239,1413.76668258443,38.0662060261979,"MEX","Mexico",0.001998031651881,"treat",0,2.44502301379514e-05,0.0019970682383065,0.000400058716437859,0.000363935047464334,0,0,0,2.44502301379514e-05,9.87600501118082e-06,0,0.0019970682383065,-0.860145040580131,-0.921724541016628,-0.942802873469304,-0.850655029564806,NA,-0.0174907569639624,911,TRUE
"Avra Valley",3339.88885222968,0.0304330038404181,0,0.000244853027668768,175.210721497103,3.81872830691671,253.168157809398,1,0.000323164859712328,31.4005455676577,-111.373428067883,1420.83929062043,37.7071831175173,"MEX","Mexico",0,"treat",0,0,0.000349133655883569,0,0,0,0,0,0,0,0,0.000349133655883569,-0.601004145180827,-0.601004145180827,NA,NA,NA,NA,912,FALSE
"Valle de Juarez and Hueco Bolson",1838.83704539902,0.0326653265015784,22.0901817206379,1.05489604869597,2723.72804654705,3.6008333186969,2093.2414270877,1,0.0673803174133977,31.3499330970726,-106.098536967211,1537.33198150747,16.7766398091739,"MEX","Mexico",0.0136148044349891,"treat",0.0158039943837747,0.035652136736008,0.0651506864073679,0.0638779604805852,0.0638779604805852,0.0158039943837747,0.0152476124200189,0.0152476124200189,0.035652136736008,0.0293079319266879,0.0293079319266879,0.0651506864073679,-0.750803812758166,-0.752446226853346,-0.708440820178423,-0.737146565076663,-0.763585525392237,-0.412352530385895,913,TRUE
"Stockton Plateau",549.721941284816,0,0,6.01250636810008,189.26591743301,6.04395531169748,8254.69564883077,1,1.68324131153317e-06,29.5015032043731,-102.055217250518,1558.66612282035,21.5925539738406,"MEX","Mexico",0,"treat",0,0,1.75716032713985e-06,0,0,0,0,0,0,0,0,1.75716032713985e-06,NA,NA,NA,NA,NA,NA,914,TRUE
"Edwards Plateau",2309.79947868087,0,0,3.07995159272228,246.957139904106,6.29486546033891,675.575790215394,1,0.000412722683215283,29.4755462377046,-101.262442965166,1498.02396273582,32.9578573252121,"MEX","Mexico",0,"treat",0,0,0.000327131180358108,0,0,0,0,0,0,0,0,0.000327131180358108,0.170335061319672,NA,NA,NA,NA,NA,915,TRUE
"La Paz Coastal Aquifer",4657.13563173149,0.13393208573371,0,0.273681492822885,2635.4883529538,2.65605431710022,199.722836958722,1,0.0529381384079858,24.0790394160871,-110.352406367276,1413.99908064616,17.2017742458398,"MEX","Mexico",0.0281529995557439,"ctrl",0.0177369031458078,0.0177369031458078,0.0529501015139152,0.0452739222179773,0.00979669300793861,0.0177369031458078,0,0,0.0177369031458078,0,0,0.0529501015139152,0.296591556046593,0.296591556046596,NA,NA,NA,NA,916,FALSE
