system:index,CntrName,GW,HYBAS_ID,Ir,IrNeed0,IrNeed3,IrNeed6,OverGW0,OverGW3,OverGW6,OverIR0,OverIR3,OverIR6,area_km2,crp,dummy,lat,lev,lon,.geo
2_00000000000000000c35,Angola,0.0,1040019190,1.9157668633446875E-5,0.0010020327025749985,0.0,0.0,0.0,0.0,0.0,1.9157668633446875E-5,0.0,0.0,1076.87307554267,0.0010020327025749985,,-10.574395979976885,4,13.8087335684084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000192f,Argentina,7.225556620954969E-6,6040017380,1.3258155157647706E-4,0.2721913530361829,0.16189161899322005,0.0,7.225556620954969E-6,0.0,0.0,1.3258155157647706E-4,0.0,0.0,86124.7691809491,0.2721913530361829,,-36.13588214244042,4,-59.993462823173445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001930,Argentina,3.266398248558964E-4,6040017530,3.266398248558964E-4,0.12907990607052014,0.060897652630431835,0.0,3.266398248558964E-4,0.0,0.0,3.266398248558964E-4,0.0,0.0,17427.5557639906,0.12907990607052014,,-36.941233854080814,4,-58.19489204106952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001931,Argentina,0.00725182538409294,6040017540,0.00725182538409294,0.24545152620414748,0.006845325770586189,0.0,0.00725182538409294,0.0,0.0,0.00725182538409294,0.0,0.0,17661.5402086678,0.24545152620414748,,-37.563001638502215,4,-57.72916156577867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001932,Argentina,0.0044873034414443045,6040017980,0.0044873034414443045,0.5780884024159983,0.45250875551639336,0.01986830055667908,0.0044873034414443045,0.0,0.0,0.0044873034414443045,0.0,0.0,11741.8432237562,0.5780884024159983,,-38.41879694957459,4,-59.8725258744565,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001933,Argentina,0.0,6040018290,0.0024185656249139406,0.2584828445966811,0.2379813457805531,0.041584436831320064,0.0,0.0,0.0,0.0024185656249139406,0.0018805774963344113,0.0015677597336235,43911.8102085901,0.2584828445966811,,-38.58977214200496,4,-62.87431614742818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001934,Argentina,0.0,6040933800,0.0,0.0013452542242360648,6.179151492402625E-5,3.7362060588005444E-5,0.0,0.0,0.0,0.0,0.0,0.0,58994.0217342575,0.0013452542242360648,,-37.1833063191982,4,-66.31352904467009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001935,Argentina,0.0,6040018850,0.003970138418405882,0.03813326752063784,0.027367178599551904,0.015818732507518942,0.0,0.0,0.0,0.003970138418405882,0.0037122300708897524,2.8114101012348663E-4,27407.4735851186,0.03813326752063784,,-39.446722104258114,4,-64.17395749355306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001936,Argentina,7.977590598777733E-4,6040040510,0.001681535238130616,0.46260246570105046,0.34816238587277926,0.06533173156195231,7.977590598777733E-4,0.0,0.0,0.001681535238130616,0.0,0.0,193464.992168785,0.46260246570105046,,-35.50481225797303,4,-63.74330835198792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193c,Argentina,0.0021991698921172602,6040017970,0.0021991698921172602,0.4274211662968737,0.03345800377140058,0.0,0.0021991698921172602,0.0,0.0,0.0021991698921172602,0.0,0.0,10328.0601566958,0.4274211662968737,,-37.8692387024269,4,-59.37739533024674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193d,Argentina,4.1877157115200565E-4,6040018280,4.1877157115200565E-4,0.35941779481996083,0.23506666192136952,0.005600735798346484,4.1877157115200565E-4,0.0,0.0,4.1877157115200565E-4,0.0,0.0,9902.95876052137,0.35941779481996083,,-38.02109221490148,4,-60.88829016194787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001995,Argentina,0.0,6040862810,1.1039682837580045E-4,4.2930676066745054E-4,2.0204832277446322E-4,1.6673636386456173E-4,0.0,0.0,0.0,1.1039682837580045E-4,3.344301448800726E-5,0.0,27462.7538103661,4.2930676066745054E-4,,-29.245111534564625,4,-68.29727946918874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000475,Belarus,0.0,2040363700,3.45393562820674E-4,0.13303395559332262,0.023304578616198078,6.023218160744188E-4,0.0,0.0,0.0,3.45393562820674E-4,0.0,0.0,25000.8759025717,0.13303395559332262,,53.800294936126505,4,28.72163163271846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f0,Brazil,8.114713768886751E-4,6040639910,0.00322053962012542,0.054788656352471106,0.005328858711353509,0.0,8.114713768886751E-4,0.0,0.0,0.00322053962012542,0.0,0.0,45018.8320507016,0.054788656352471106,,-17.163948117198174,4,-46.36564725244248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f1,Brazil,0.0,6040476800,8.709251366567634E-5,0.007418876338745753,6.756963458606022E-7,0.0,0.0,0.0,0.0,8.709251366567634E-5,0.0,0.0,52551.6004291572,0.007418876338745753,,-11.59095381175895,4,-49.818932606572936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f2,Brazil,6.459387126362316E-4,6040595200,7.14230269548973E-4,0.04037457694724343,0.00947394532158083,0.0,6.459387126362316E-4,0.0,0.0,7.14230269548973E-4,0.0,0.0,51846.3208460546,0.04037457694724343,,-15.679349316873273,4,-45.377628454795335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f3,Brazil,0.0,6040476790,3.287136796122627E-6,0.0025748354443839647,0.0,0.0,0.0,0.0,0.0,3.287136796122627E-6,0.0,0.0,32308.2952510862,0.0025748354443839647,,-10.887753422847169,4,-51.17709432651214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f4,Brazil,1.208834678305049E-4,6040562010,1.208834678305049E-4,0.07280603137876163,2.4992159955050544E-4,5.8551141218362974E-5,1.208834678305049E-4,0.0,0.0,1.208834678305049E-4,0.0,0.0,34277.8756948191,0.07280603137876163,,-13.59710995117257,4,-45.056054773562145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f5,Brazil,9.814174801401498E-5,6040562020,9.814174801401498E-5,0.007532130184312238,4.893350790079475E-4,7.303729190364879E-6,9.814174801401498E-5,0.0,0.0,9.814174801401498E-5,0.0,0.0,36944.1538088957,0.007532130184312238,,-14.293984910044506,4,-44.187304061149476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f6,Brazil,9.962176237134148E-6,6040595210,1.6501011708485842E-5,0.0017833469456533825,1.0509611163539549E-4,2.7620594311604117E-5,9.962176237134148E-6,0.0,0.0,1.6501011708485842E-5,0.0,0.0,30700.9226679668,0.0017833469456533825,,-15.579911038259839,4,-43.40904617785671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f7,Brazil,0.004216617464494945,6040510750,0.004218522273671317,0.12717522181950164,0.05132377295696809,0.013162485220827634,0.004216617464494945,5.433667978445213E-6,0.0,0.004218522273671317,5.433667978445213E-6,0.0,77115.6353053905,0.12717522181950164,,-11.689041469815264,4,-45.017658923267035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f8,Brazil,0.0,6040345180,2.105430442915406E-6,6.020313873734586E-4,0.0,0.0,0.0,0.0,0.0,2.105430442915406E-6,0.0,0.0,104118.401313218,6.020313873734586E-4,,-8.084020145310026,4,-49.4119502188345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001937,Brazil,0.0,6040013420,1.1471031243750797E-5,0.0010223213097197233,1.1162673100487811E-4,6.045226510208761E-6,0.0,0.0,0.0,1.1471031243750797E-5,0.0,0.0,82688.2236056723,0.0010223213097197233,,-19.44472083164108,4,-42.23908717287554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059c,Canada,0.0,7049000230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6669.64328172317,0.0,,57.30233488217663,4,-102.36127564325663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059d,Canada,0.0,7049000510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.88217510478,0.0,,56.92468159615591,4,-98.92729140729372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f3,Canada,0.0,7049001060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.4664972649,0.0,,48.54997570296136,4,-74.79728310769639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f4,Canada,0.0,7049001700,0.0,0.0019587539158854713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.91935676556,0.0019587539158854713,,48.58575333406093,4,-72.04285377676563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f5,Canada,0.0,7049001760,0.0,0.00241908207507958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.69243274668,0.00241908207507958,,48.735752546446705,4,-79.78545785160355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f6,Canada,0.0,7049001580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.82486194889,0.0,,52.51802582077564,4,-76.41508750505369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f7,Canada,0.0,7049000660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.95923710562,0.0,,53.734575290152975,4,-75.27292551404045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f8,Canada,0.0,7049000940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.31562531814,0.0,,51.368985621894275,4,-68.65682093965641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f9,Canada,0.0,7049000540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.45488204766,0.0,,53.76948720634319,4,-76.79142638585559,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d7,Canada,0.0,7040192420,3.109003222316646E-6,0.07778088799612999,0.061618715940356276,0.015177023756076383,0.0,0.0,0.0,3.109003222316646E-6,0.0,0.0,79993.3359422575,0.07778088799612999,,53.89255874541933,4,-102.88811021904164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d8,Canada,0.0,7040021740,0.0,0.0057621870418779675,0.00271542784748841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289482.768136623,0.0057621870418779675,,56.21048455769825,4,-103.935517790778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006dd,Canada,0.0,7040021620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50512.345524026,0.0,,58.71267080413638,4,-98.95795439065456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006de,Canada,0.0,7040022240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102303.5809349,0.0,,55.0173493165774,4,-97.42223316318263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006e0,Canada,0.0,7040022270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105663.463334097,0.0,,54.929833797194846,4,-93.8356186387696,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006e1,Canada,0.0,7040022840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101605.770551746,0.0,,53.888454986017024,4,-91.00215159858989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000159f,Canada,0.0,7040024840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21525.3412386479,0.0,,50.78873942872234,4,-76.5301579729601,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a0,Canada,0.0,7040024900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13135.5545316812,0.0,,51.79398746493947,4,-77.52698139346975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a3,Canada,0.0,7049000470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.58195829975,0.0,,54.47446310229752,4,-69.6670282763621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a4,Canada,0.0,7040025100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16170.7059661505,0.0,,53.02959284079007,4,-78.10944644332618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a5,Canada,1.1426407218432247E-5,7040426310,1.1426407218432247E-5,0.011808107536996477,0.0,0.0,1.1426407218432247E-5,0.0,0.0,1.1426407218432247E-5,0.0,0.0,33073.5692229924,0.011808107536996477,,46.5262216106749,4,-82.5726001169396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a6,Canada,0.0,7040024300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6838.19705143507,0.0,,51.73181304277846,4,-81.35182009909873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a7,Canada,0.0,7040033110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16136.6824677895,0.0,,51.74330280914459,4,-62.167414532326674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001846,Chile,0.0,6040028300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77723.4368556118,0.0,,-24.825303849454023,4,-69.82748318745038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007c,China,0.0,4040050470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62754.8801047924,0.0,,31.518071444452897,4,89.17532643210608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007e,China,0.0,4040050610,0.0,1.043627270653145E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63055.7151720755,1.043627270653145E-6,,30.89643341426829,4,85.1946567295804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007f,China,0.0,4040050780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41166.7207765208,0.0,,32.100600937402334,4,85.82371993474658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000080,China,0.0,4040050950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55630.6864494583,0.0,,33.08135258072419,4,89.13362930149563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000081,China,0.0,4040051270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70180.238977995,0.0,,33.45059327848252,4,85.69054999856681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b4,China,0.0,4040050410,0.00605780867930522,0.008261379199035933,0.006827720002641289,0.003512838242994055,0.0,0.0,0.0,0.00605780867930522,0.0048728029417734915,0.0043542887688081625,144518.213348524,0.008261379199035933,,42.512901305438646,4,91.52564770736049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b5,China,0.0,4040050280,0.005084501433550925,0.007543415601102744,0.006621162512865628,0.004404109377228135,0.0,0.0,0.0,0.005084501433550925,0.004723135564410954,0.004096061493945243,101532.531462277,0.007543415601102744,,39.857384747463755,4,95.46204555628726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b6,China,0.0,4040050210,2.708271701383543E-4,2.886938727853225E-4,2.791566478087747E-4,7.003829823127834E-6,0.0,0.0,0.0,2.708271701383543E-4,2.66384263105372E-4,2.66384263105372E-4,82663.9966842979,2.886938727853225E-4,,40.49443938437082,4,91.53096414764887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b7,China,0.0,4040449660,0.026251995401457118,0.03023733468803614,0.025292710811509383,0.014702667984068668,0.0,0.0,0.0,0.026251995401457118,0.019672119584507645,0.013266900216012229,89959.0932400009,0.03023733468803614,,41.84746509404977,4,86.74365060640818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001122,China,0.10501425293020676,4040006940,0.11190786799020423,0.34428659229985586,0.34023349182067775,0.31127728527624154,0.10501425293020676,0.0995395970599016,0.07166215721136732,0.11190786799020423,0.1044747919047165,0.07483117026765204,3748.08256765392,0.34428659229985586,,39.91700932876071,4,119.30434822960063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001123,China,0.1506630155526037,4040007090,0.20915266271532296,0.4070339287977724,0.4032872178229823,0.3831423029286008,0.1506630155526037,0.1419085834266996,0.12303462208456495,0.20915266271532296,0.1804501344778208,0.16147878246175956,10043.7459788236,0.4070339287977724,,39.463573701246204,4,118.12722393183736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001124,China,0.0,4040007670,0.10266855014996815,0.2655850963219449,0.263950295329385,0.2269260604328501,0.0,0.0,0.0,0.10266855014996815,0.10061887813141925,0.013343441408603442,3787.29318907682,0.2655850963219449,,37.86122012262178,4,118.48131307202047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001125,China,0.11683293876221523,4040007380,0.16980124700428004,0.3670190045196133,0.36400005620755,0.35607921839347667,0.11683293876221523,0.11616155541859866,0.11333246335442226,0.16980124700428004,0.16855442011362368,0.16569977716782527,9835.29858039977,0.3670190045196133,,39.943471762178156,4,117.6007706307686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001126,China,0.10378794110707165,4040007420,0.29153991592944095,0.5257263399720075,0.5257129593980112,0.40293259223203665,0.10378794110707165,0.0857455487801586,0.0586120787519164,0.29153991592944095,0.25673598639881423,0.16866128378480788,20346.5939250468,0.5257263399720075,,37.6933903159552,4,116.77536303044042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000116d,China,0.0,4040012780,0.011666900456988148,0.03420000086501693,0.02284443522204902,0.01716697081207643,0.0,0.0,0.0,0.011666900456988148,0.0,0.0,8104.61844826834,0.03420000086501693,,23.07487410790169,4,113.39968241244905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139b,China,0.001385416420871902,4040006580,0.02232355021389381,0.25283899988404646,0.2169859521583099,0.09743465051903852,0.001385416420871902,3.1650141369709386E-5,1.2957516455881568E-5,0.02232355021389381,0.005726625878663495,1.2957516455881568E-5,37167.0848481755,0.25283899988404646,,41.31332081969954,4,120.48017081793745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139c,China,0.0,4040009880,0.2544574697937479,0.469084476863479,0.45780360985391877,0.13378375194234957,0.0,0.0,0.0,0.2544574697937479,0.0,0.0,4421.93550415931,0.469084476863479,,32.34554979898763,4,120.00904641235874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139d,China,0.03098839841010144,4040007660,0.44336434115576645,0.5662260859038023,0.5644729319735773,0.5183206380207331,0.03098839841010144,0.009853606230344975,0.0,0.44336434115576645,0.35210383498289477,0.05909196878624267,14367.5659767404,0.5662260859038023,,36.9942735490945,4,116.83191075471596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000472,Finland,0.0,2040028660,8.011288303919273E-5,0.02604572095449062,2.068579028378525E-4,0.0,0.0,0.0,0.0,8.011288303919273E-5,0.0,0.0,25651.185311532,0.02604572095449062,,62.38669814320943,4,25.925969415863683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000473,Finland,0.0,2040028670,0.0011765229043559388,0.069031013168437,0.0024855875926192033,0.0,0.0,0.0,0.0,0.0011765229043559388,0.0,0.0,101133.165319179,0.069031013168437,,62.15061788448242,4,23.701560983322786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000474,Finland,0.0,2040029950,0.0,0.001035246625842141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21578.2902657418,0.001035246625842141,,65.59470837624394,4,27.095818710697582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000004a0,Finland,0.0,2040030070,0.0,0.007456846856651518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.993688652303,0.007456846856651518,,65.98700947108394,4,24.373343932315265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a9,Germany,0.0016826097760020342,2040024180,0.0019756801633185016,0.1401961762870627,0.02941070572807467,0.0,0.0016826097760020342,0.0,0.0,0.0019756801633185016,0.0,0.0,921.42578555548,0.1401961762870627,,53.71138821047705,4,9.74625181313123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007b,India,4.977993883689542E-4,4040027100,0.0681963258926288,0.2880781125282933,0.26484140977681775,0.223571796067125,4.977993883689542E-4,4.804885216470567E-5,0.0,0.0681963258926288,0.014700446031659736,0.0,135158.202159173,0.2880781125282933,,21.291739201696924,4,82.90359133074006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007d,India,0.0,4040027110,0.09660443859088384,0.2486880970236927,0.23600113818770363,0.22460010663065144,0.0,0.0,0.0,0.09660443859088384,0.069547616693397,0.015007621672931348,56993.1118835519,0.2486880970236927,,18.90039152728179,4,83.89437146581783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e03,Iran,0.0,2040065840,0.23446685486257252,0.3363221650020073,0.32987006399368346,0.21820179547869725,0.0,0.0,0.0,0.23446685486257252,0.2340043801518378,0.21680105148503281,3148.65836278098,0.3363221650020073,,36.76999945463599,4,54.01667444162261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef6,Iran,7.37453159471281E-6,2040070520,0.05223560065260451,0.10670418408686914,0.061421197153352626,0.02812946541848649,7.37453159471281E-6,0.0,0.0,0.05223560065260451,0.009949516061463581,0.00856801228235003,27972.1343670128,0.10670418408686914,,36.434826571257375,4,52.1323419107419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef7,Iran,0.02228897669568725,2040085570,0.02247799595172131,0.04192381570797414,0.031424163241317415,0.027820226448260987,0.02228897669568725,0.019861316423576306,0.017286914014199312,0.02247799595172131,0.02003315821027157,0.017458755800894586,93383.138304128,0.04192381570797414,,35.82535662276017,4,56.90648769334697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef8,Iran,0.004820208193536473,2040085740,0.0048670023419401486,0.007878300822418917,0.006604699251483098,0.0057827411873303146,0.004820208193536473,0.0040611736129841525,0.002011449342417169,0.0048670023419401486,0.004091312399506021,0.0020309257762309595,123552.339707495,0.007878300822418917,,34.34098546787495,4,54.37002716476049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef9,Iran,0.018779317976696047,2040085780,0.018972746347800013,0.04078783376685766,0.03492151732279329,0.032820222971767316,0.018779317976696047,0.017730264150179833,0.017505239911310037,0.018972746347800013,0.01791873619979372,0.017693711960923925,33593.9294008308,0.04078783376685766,,34.59309707803114,4,58.34275484629971,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000efa,Iran,0.06134685094857163,2040085590,0.06379687368559502,0.1600278939238808,0.115646604122557,0.08534823085025077,0.06134685094857163,0.056668418228103055,0.043895679808361086,0.06379687368559502,0.05835527586246775,0.04463189617499096,92386.8899757758,0.1600278939238808,,34.900123009863606,4,50.29074054773593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f16,Iran,0.007267585329691404,2040065960,0.16254790282776022,0.296355501959492,0.27656121675658474,0.24334865043536172,0.007267585329691404,0.007008525284497045,0.0020278981145469294,0.16254790282776022,0.14433412594083928,0.055745224064742076,11593.836464871,0.296355501959492,,37.19252955786241,4,55.326318426076924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001429,Iran,0.018412673089987366,2040085730,0.0198692953827842,0.03560189078585114,0.02777119197598973,0.022733512054026364,0.018412673089987366,0.014846911684865143,0.013835523155344436,0.0198692953827842,0.015053410217302894,0.013943029921713862,98567.1150856898,0.03560189078585114,,31.17439608098557,4,53.31503650784067,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142a,Iran,0.04328478369964227,2040085930,0.05021453395110476,0.14489216245344907,0.13046278318617385,0.12115849714456207,0.04328478369964227,0.04090385157155064,0.0386928389617052,0.05021453395110476,0.04407752492720046,0.03964300814529459,31518.5803600068,0.14489216245344907,,30.009855462470203,4,52.99190234709266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142b,Iran,0.003746360949564173,2040085700,0.0038695560491441828,0.007192680540430141,0.0058466721423119225,0.005522079903863089,0.003746360949564173,0.0033668281882312107,0.003344251121991481,0.0038695560491441828,0.003458929410858156,0.0034363523446184264,86893.6372798802,0.007192680540430141,,31.681032745035246,4,54.77240291252187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142c,Iran,0.022120130951868874,2040072920,0.02254214158569171,0.04489268401082677,0.03392813796387605,0.0271176757635738,0.022120130951868874,0.018728199404143147,0.01810009408430378,0.02254214158569171,0.01910944568840474,0.01841951769180818,47538.868902703,0.04489268401082677,,28.413668117973565,4,52.99143948567618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142d,Iran,0.0036703706442918157,2040072600,0.0039000254310192677,0.008893001017238753,0.0037450415805151908,0.003139973473949603,0.0036703706442918157,0.0010688805923513795,0.0010688805923513795,0.0039000254310192677,0.0012695870235580353,0.0012695870235580353,21291.5748451514,0.008893001017238753,,27.131825881094795,4,53.94453278184521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142e,Iran,0.01587096111205119,2040072590,0.01640256712063529,0.02876190138537962,0.022744730804028293,0.01963646844855402,0.01587096111205119,0.01329581999397043,0.012803984181501344,0.01640256712063529,0.01371471200824081,0.013222876195771728,42039.072895997,0.02876190138537962,,28.0657966615344,4,55.40588773648325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001462,Iran,0.006222963041055409,2040085630,0.006377546197106022,0.01362864855919014,0.009210927463546157,0.008416448592267716,0.006222963041055409,0.0026291685091564963,0.0026291685091564963,0.006377546197106022,0.00266044438549397,0.00266044438549397,72635.5705543744,0.01362864855919014,,27.774545842294522,4,59.000381354683704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001463,Iran,0.0013493109828141992,2040085620,0.001384381008651908,0.0032616591576744487,0.0022722869014697314,0.0020643808597188276,0.0013493109828141992,9.431536967495019E-4,9.431536967495019E-4,0.001384381008651908,9.461252143886753E-4,9.461252143886753E-4,183898.297653865,0.0032616591576744487,,31.031765303453245,4,58.46848610288137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000df6,Kazakhstan,0.0,2040067570,9.574813946070215E-7,0.0016715979622792135,2.1355514254880036E-4,1.3802780818481613E-5,0.0,0.0,0.0,9.574813946070215E-7,0.0,0.0,73369.8268528789,0.0016715979622792135,,48.10321713245365,4,55.75073324210411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000dff,Kazakhstan,0.0,4040050730,0.0,2.196266358771432E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56668.6967265418,2.196266358771432E-7,,46.71545665050398,4,64.32419241468833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e02,Kazakhstan,0.0,2040067660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.58655451777,0.0,,46.989097292496915,4,52.14483289383237,"{""type"":""MultiPoint"",""coordinates"":[]}"
