system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000018f1,Brazil,6040476800,52551.6004291572,,-11.59095381175895,4,-49.818932606572936,1123.1681482323218,1123.1681482323218,1133.26478433459,1124.272441568086,1125.087174977285,1125.087174977285,1127.8564751758613,1128.6143111495842,1128.6143111495842,1132.0100592345518,1133.26478433459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f2,Brazil,6040595200,51846.3208460546,,-15.679349316873273,4,-45.377628454795335,1140.789146984449,1167.0748187321815,1453.0417415248317,1171.1118371610282,1175.044869710073,1176.9984715586186,1179.052488549748,1182.915784576513,1184.8127822595095,1199.0816685437187,1206.9503839362476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f3,Brazil,6040476790,32308.2952510862,,-10.887753422847169,4,-51.17709432651214,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f4,Brazil,6040562010,34277.8756948191,,-13.59710995117257,4,-45.056054773562145,1484.7579913776283,1491.5426505974133,1589.4205312209265,1496.6723031035062,1512.022798992435,1523.7019088619154,1535.3599077671863,1541.7053009185693,1544.799635140801,1546.6397888100585,1558.1525087950774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f5,Brazil,6040562020,36944.1538088957,,-14.293984910044506,4,-44.187304061149476,1324.247762260271,1543.1473604372218,1637.636519191378,1553.4829246604875,1557.1617538375351,1559.0050226554324,1560.8664423836053,1566.8905716058762,1582.9816685800654,1600.1709152974097,1621.294578887785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f6,Brazil,6040595210,30700.9226679668,,-15.579911038259839,4,-43.40904617785671,1421.5984786810595,1470.5819703821933,1583.7436415393697,1472.4814866093632,1474.5698333920188,1519.4139226994969,1523.564022002195,1526.320900288393,1533.4615550352028,1547.3910617484696,1580.6218341698043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f7,Brazil,6040510750,77115.6353053905,,-11.689041469815264,4,-45.017658923267035,1326.9367359830385,1353.4560160120593,1554.4205100364602,1363.5026146977905,1369.4830811548811,1377.5209338609156,1386.4754187382616,1394.4741321254023,1404.5049670401222,1417.4869708755275,1434.5371267464675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f8,Brazil,6040345180,104118.401313218,,-8.084020145310026,4,-49.4119502188345,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001937,Brazil,6040013420,82688.2236056723,,-19.44472083164108,4,-42.23908717287554,1211.7267283800606,1235.0312622191316,1548.7412939775818,1252.907087213508,1263.0212312728834,1270.8483405455452,1453.3365568448812,1458.9645720948506,1465.0724808962932,1512.9856461027935,1521.334780278861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059c,Canada,7049000230,6669.64328172317,,57.30233488217663,4,-102.36127564325663,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
