system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,.geo
2_0000000000000000142f,Turkey,2040004280,36363.2067577526,,40.318992671230035,4,36.718474172971675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001430,Turkey,2040004130,80864.2363769338,,39.90465405911421,4,34.892394160171726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001431,Turkey,2040085960,58409.6797153547,,38.05518019343832,4,32.86421028814094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001449,Turkey,2040003560,29877.8448768125,,41.30077086795333,4,32.85248624288574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000144a,Turkey,2040003550,62896.218347904,,39.695346156362774,4,31.34817760189047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e01,Turkmenistan,2040066350,4431.21397865314,,40.25498169808888,4,53.146948125564364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f07,Turkmenistan,2040066040,21416.2100545706,,38.67386817636416,4,54.43203502646501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002e9,Ukraine,2049000910,1888.05636957266,,49.29526499176165,4,32.66830350968143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ea,Ukraine,2049000790,2148.52466357026,,47.43070617650828,4,34.48609707121237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000476,Ukraine,2040416550,19978.7404823723,,50.428444357360206,4,29.286077815775016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059e,United States of America,7049001490,1148.29159132118,,48.032060945868054,4,-94.91476140345183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d9,United States of America,7040388580,36265.6108544203,,44.92945787115719,4,-114.84490294183607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006da,United States of America,7040585110,115746.175548919,,40.738754596515356,4,-109.38005072213299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006db,United States of America,7040388740,192022.381585737,,43.3463300068239,4,-114.80808782263895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006dc,United States of America,7040379310,50994.5225890338,,46.30602636320757,4,-116.66623175240997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006df,United States of America,7040395190,40936.6727290989,,45.30461238951657,4,-119.36345994158279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000159d,United States of America,7040039870,34848.9552598492,,42.68510298173841,4,-74.10422885625569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000159e,United States of America,7040039630,8025.23844467517,,41.6143607254386,4,-73.25862686643138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a1,United States of America,7040041060,9584.45417078709,,38.97922992361458,4,-76.73300867645725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015a2,United States of America,7040041400,30342.7940718408,,39.16301812211022,4,-78.3707447049692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015b8,United States of America,7040585120,67990.9054510738,,38.887194775695065,4,-107.82573193995296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015b9,United States of America,7040073620,130250.745563536,,40.098673774353834,4,-112.68922962708622,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015ba,United States of America,7040608130,64746.2180463241,,36.806435610232505,4,-108.63802771746711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015bb,United States of America,7040686450,414927.987658734,,36.830177854787586,4,-99.58320200348714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015bc,United States of America,7040569650,447157.512825931,,43.25003382405386,4,-91.89863985051925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001673,United States of America,7040048300,118567.823563588,,32.40982628184478,4,-99.26487196418783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001674,United States of America,7040047970,46076.4828265821,,32.268872890986835,4,-96.53503565740486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001675,United States of America,7040047980,14698.8813420561,,29.96732342908014,4,-95.38186788373878,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001677,United States of America,7040047850,54111.8800957632,,31.5232141017773,4,-94.57344013132034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000167a,United States of America,7040047070,46645.1201830772,,30.167482010965625,4,-91.97771079243194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000167d,United States of America,7040632220,69702.652646465,,35.24208452423154,4,-110.05663113020483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000167e,United States of America,7040046750,42924.3694844218,,31.20744712209205,4,-89.95123397338574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001680,United States of America,7040741770,56544.8947555946,,33.24905940323479,4,-90.3054538488785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001681,United States of America,7040686540,125594.405424822,,36.05808374083844,4,-90.98137336527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000016cc,United States of America,7040047840,45.7554392969346,,29.738796436923273,4,-93.78840668157154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017b6,Venezuela,6049000490,3847.23590462426,,7.374881981802126,4,-62.85919237454646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000116c,Vietnam,4040015010,7155.55491886599,,20.49921667210101,4,105.8355544851762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b39,Yemen,2040081250,8728.25598946407,,16.05877656230293,4,43.59262099876289,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f0c,Afghanistan,2050807910,62005.4539830844,,33.304007957052136,5,65.9473765250994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f0f,Afghanistan,2050807100,15187.9825548667,,32.50094677563723,5,66.59752086103533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f11,Afghanistan,2050807920,6001.08706442199,,31.57443065556578,5,64.9973100869756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f19,Afghanistan,2050088390,1590.41697491329,,33.62141681461833,5,67.78903497300037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f1a,Afghanistan,2050085530,577.976248463714,,31.561274279358752,5,61.69242935703329,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ae6,Algeria,1050040640,46174.6952144096,,25.374315765926823,5,2.536170867241095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ae7,Algeria,1050043250,25151.871045553,,26.722807592712726,5,-1.360413152080391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b29,Algeria,1050043370,44133.9814888022,,26.625933856407453,5,-2.454863353256592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000bcb,Algeria,1050030450,44494.4181715163,,35.45298225622395,5,1.807232416681272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000083c,Angola,1051455380,4220.97338571604,,-16.250993965031224,5,15.188098344427397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000083d,Angola,1051460440,12136.1348079367,,-15.95392728406888,5,18.245324895949263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000083e,Angola,1051455270,24288.3717475307,,-15.684170081083428,5,14.381735407519837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000083f,Angola,1051440050,8166.95184489044,,-15.054084956198423,5,15.451423676893706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000842,Angola,1051435110,10857.3812978048,,-14.65208160214457,5,17.785032034486242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000843,Angola,1050018310,19825.9836449011,,-16.335367263807925,5,12.912980347734079,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000844,Angola,1051417260,6967.21063046656,,-14.816460136302492,5,14.38740553617564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000845,Angola,1051429580,21181.1728999077,,-14.160780756329654,5,17.038139281908432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000846,Angola,1050018410,10682.5012185711,,-15.615607517199592,5,13.136217652857523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000847,Angola,1051428790,7825.95165004761,,-15.28249633948723,5,20.447020264963985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000848,Angola,1051415100,5219.32594807865,,-14.231841646779174,5,14.596774381257658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000849,Angola,1051419980,10077.8487456223,,-14.291767351654428,5,19.586683044710693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000084b,Angola,1051415020,22773.4413224996,,-13.72568804205115,5,15.51587239451918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000084c,Angola,1051428730,9717.04636549376,,-14.615199257641644,5,20.64254385499781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000084e,Angola,1051419860,9694.9687064662,,-13.85593004856149,5,19.783398347139602,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000084f,Angola,1050018420,27319.2022453305,,-14.334779822425268,5,12.942738490216321,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000850,Angola,1051369030,14092.4940476444,,-13.067534191915323,5,17.692928961379373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000851,Angola,1050018860,15615.7926045695,,-13.70643985564384,5,13.810019810254612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000852,Angola,1051369020,8982.31614472425,,-12.655872092587904,5,17.172210766328675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000853,Angola,1050019010,16649.4111910063,,-12.98082067827488,5,14.638757043297023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000857,Angola,1050018870,5600.95836464919,,-12.931550503072872,5,13.647527659672411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000858,Angola,1051344010,13251.3567360342,,-11.65556204817604,5,16.36458650546087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000859,Angola,1050019180,22818.166207449,,-11.739515642619503,5,15.218116307556373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000085a,Angola,1050019020,18872.3822510809,,-11.914945093881862,5,14.323029114554384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000085d,Angola,1050019270,22800.0409163377,,-10.5270820626729,5,14.704236892658674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000085e,Angola,1051327980,31389.3307179331,,-10.028127512702495,5,15.847381373244012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000973,Angola,1051327880,22840.0872543308,,-8.957236849407971,5,15.608207408554774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000974,Angola,1050019420,6468.17266394131,,-9.359512888353704,5,13.77997026770619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000986,Angola,1050019280,3199.46760539728,,-9.68616145987235,5,13.50078506801594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c34,Angola,1051340470,1612.06632809804,,-10.611311961808832,5,16.34954071300454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000192e,Argentina,6050879890,76347.4893890309,,-32.69987679761492,5,-62.80399782296426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001938,Argentina,6050887050,9329.11213731411,,-32.52951085790881,5,-60.00055703779537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001939,Argentina,6050887140,13018.5985872242,,-33.22298786718075,5,-60.892080341296726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193b,Argentina,6050893010,21650.8581666293,,-33.97983642226252,5,-60.25385335324432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193e,Argentina,6050017530,17427.5557639906,,-36.941233854080885,5,-58.19489204106952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193f,Argentina,6050017540,17661.5402086678,,-37.56300163850224,5,-57.72916156577865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001940,Argentina,6050017380,86124.7691809491,,-36.135882142440465,5,-59.99346282317331,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001941,Argentina,6050040910,7489.16129007796,,-35.12130619396621,5,-61.16549220567126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001942,Argentina,6050040750,18121.9646381695,,-34.32962769988726,5,-62.38555841871592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001943,Argentina,6050017970,10328.0601566958,,-37.86923870242697,5,-59.37739533024682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001944,Argentina,6050017980,11741.8432237562,,-38.418796949574556,5,-59.872525874456464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001945,Argentina,6050040510,47616.0743346808,,-35.75343414906031,5,-62.71320228380812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001946,Argentina,6050018280,9902.95876052137,,-38.021092214901536,5,-60.888290161947914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001947,Argentina,6050040600,33002.414260064,,-33.81990655492415,5,-64.88953534104562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001948,Argentina,6050040900,27557.1158704479,,-37.41242967678376,5,-63.10332428470626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001949,Argentina,6050018290,43911.8102085901,,-38.58977214200495,5,-62.874316147428196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000194a,Argentina,6050040760,24032.6291916489,,-35.991939315794,5,-64.80570157129839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000194b,Argentina,6050041200,12062.5004449954,,-36.87520033951405,5,-64.39123347104288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000194c,Argentina,6050041070,23583.1321387007,,-34.82253974117718,5,-65.45463289441614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001973,Argentina,6050040610,23223.8545107486,,-31.5331764267268,5,-66.93501004212308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001974,Argentina,6050018860,9586.1052931355,,-40.37397112848897,5,-62.846924079013284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001975,Argentina,6050018850,27407.4735851186,,-39.44672210425817,5,-64.17395749355316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001976,Argentina,6050933800,58994.0217342575,,-37.18330631919801,5,-66.31352904466968,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001977,Argentina,6050877590,7382.06953106458,,-31.649883857598425,5,-67.62491890427992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001978,Argentina,6050019090,26603.4518786218,,-39.721531953401936,5,-65.56569559659022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001979,Argentina,6050040790,7809.57910405549,,-40.19174877209684,5,-65.60304229806293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000197a,Argentina,6050040530,35302.2947360296,,-36.54892319992041,5,-68.3737038552922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000197b,Argentina,6050862810,27462.7538103661,,-29.245111534564636,5,-68.2972794691887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001996,Argentina,6050021070,3162.19919198409,,-49.776891690252754,5,-68.08956477283388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001997,Argentina,6050021180,31591.940039241,,-49.06936262847158,5,-70.90051487735388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001998,Argentina,6050021060,2152.69268490548,,-49.45351669260129,5,-68.24638667077099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001999,Argentina,6050021030,3279.04136695071,,-49.13898344036165,5,-68.12407661134691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199a,Argentina,6050020950,30135.5016590297,,-47.011896399328926,5,-69.11779545675103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199b,Argentina,6050960240,8465.23546904521,,-46.12166375263712,5,-69.4170428144395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199c,Argentina,6050960220,8206.45569505162,,-45.54257132638953,5,-69.13684455554663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199d,Argentina,6050020010,29970.1771951206,,-45.67595364369604,5,-66.84405037972383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199e,Argentina,6050954870,10802.8620533547,,-44.878606056511295,5,-67.25754627186456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000199f,Argentina,6050958420,5030.2074479908,,-44.12561460490571,5,-70.62899338451508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a0,Argentina,6050042900,3313.25519327537,,-43.524557520971484,5,-67.06831170061383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a1,Argentina,6050040500,25549.9795938701,,-42.85236311806122,5,-67.61323599630714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a2,Argentina,6050020000,6093.77960136517,,-43.57326626088865,5,-65.86262927848132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a4,Argentina,6050040810,34300.8714756791,,-44.367976714523394,5,-69.04340275359567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000da6,Azerbaijan,2050645210,6014.6949688199,,40.4420232096171,5,48.334522127031875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000da7,Azerbaijan,2050070050,2442.31167710018,,39.722682116007434,5,48.79778419250514,"{""type"":""MultiPoint"",""coordinates"":[]}"
