system:index,CC,CntryNm,GW,Ir,IrNeed0,IrNeed3,IrNeed6,OverGW0,OverGW3,OverGW6,OverIR0,OverIR3,OverIR6,Region,aq_id,code,countrs,crp,dummy,name,.geo
2_000000000000000001af,YEM,Yemen,0.0,0.0,9.398719057510814E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MENA,230,AS139,Saudi Arabia; Yemen,9.398719057510814E-6,,Wasia-Biyadh-Aruma Aquifer System (South): Tawila-Mahra/Cretaceous Sands,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b0,ARE,United Arab Emirates,4.826363351581732E-5,4.826363351581732E-5,2.1714349804017441E-4,0.0,0.0,4.826363351581732E-5,0.0,0.0,4.826363351581732E-5,0.0,0.0,MENA,233,AS140,Bahrain; Qatar; Saudi Arabia; United Arab Emirates,2.1714349804017441E-4,,Umm er Radhuma-Dammam Aquifer System (Centre): Gulf,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b1,QAT,Qatar,6.002450410973456E-4,6.002450410973456E-4,0.0022460691381019915,6.481147543040272E-4,4.967471326651059E-4,6.002450410973456E-4,8.734301774032097E-5,8.734301774032097E-5,6.002450410973456E-4,8.734301774032097E-5,8.734301774032097E-5,MENA,233,AS140,Bahrain; Qatar; Saudi Arabia; United Arab Emirates,0.0022460691381019915,,Umm er Radhuma-Dammam Aquifer System (Centre): Gulf,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b2,SAU,Saudi Arabia,6.908474800971471E-4,7.161105149481789E-4,0.002695407659159549,0.0016625114730447342,0.0014370326988115754,6.908474800971471E-4,5.79827648278128E-4,5.56845698553155E-4,7.161105149481789E-4,5.945908803328788E-4,5.710945878061683E-4,MENA,233,AS140,Bahrain; Qatar; Saudi Arabia; United Arab Emirates,0.002695407659159549,,Umm er Radhuma-Dammam Aquifer System (Centre): Gulf,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b7,JOR,Jordan,0.004742082797668679,0.00801028304985396,0.2703202285878005,0.21413732324542617,0.14914335844458002,0.004742082797668679,0.004722453757536973,0.004722453757536973,0.00801028304985396,0.005947707887778256,0.005947707887778256,MENA,117,AS142,Jordan; Syrian Arab Republic,0.2703202285878005,,Basalt Aquifer System (West): Yarmouk Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b8,SYR,Syria,0.005287667842090589,0.05368722682292907,0.4609893575573996,0.40545393738079943,0.3744744193682686,0.005287667842090589,0.003603387759269445,0.0016786678050064502,0.05368722682292907,0.049696564076474575,0.04687605282613918,MENA,117,AS142,Jordan; Syrian Arab Republic,0.4609893575573996,,Basalt Aquifer System (West): Yarmouk Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b9,JOR,Jordan,0.0028384761549344784,0.0029474399509150616,0.023907683962496207,0.020219784424788206,0.018363409640235785,0.0028384761549344784,0.002696244944337445,0.002696244944337445,0.0029474399509150616,0.0028052087403180282,0.0028052087403180282,MENA,118,AS143,Jordan; Syrian Arab Republic,0.023907683962496207,,Basalt Aquifer System (South): Azraq-Dhuleil Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ba,SYR,Syria,0.006905720405267281,0.006905720405267281,0.5261636140913456,0.06169408595057789,0.020323189947289003,0.006905720405267281,0.006905720405267281,0.006905720405267281,0.006905720405267281,0.006905720405267281,0.006905720405267281,MENA,118,AS143,Jordan; Syrian Arab Republic,0.5261636140913456,,Basalt Aquifer System (South): Azraq-Dhuleil Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ca,ISR,Israel,0.0,2.7250780080615794E-5,0.06410234919429585,0.06410234919429585,0.06410234919429585,0.0,0.0,0.0,2.7250780080615794E-5,2.7250780080615794E-5,5.436495003632501E-6,MENA,356,AS157,Israel; Lebanon,0.06410234919429585,,Eocene Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001cb,LBN,Lebanon,8.825348601941822E-4,9.349404330927219E-4,0.06291195359023163,0.06291195359023163,0.03955496389142822,8.825348601941822E-4,5.744126936774562E-4,5.744126936774562E-4,9.349404330927219E-4,6.268182665759959E-4,5.744126936774562E-4,MENA,356,AS157,Israel; Lebanon,0.06291195359023163,,Eocene Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d0,ISR,Israel,0.0,0.0,0.01535892917678188,0.013075219266857147,0.00150508786542278,0.0,0.0,0.0,0.0,0.0,0.0,MENA,386,AS159,Israel; State of Palestine,0.01535892917678188,,Eastern Mountain Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d1,PSE,West Bank,0.006022809682925326,0.008758915927116036,0.06319939511522446,0.05118192870484998,0.04750993722381502,0.006022809682925326,0.0024347870314647612,0.0024347870314647612,0.008758915927116036,0.005169426691662887,0.005169426691662887,MENA,386,AS159,Israel; State of Palestine,0.06319939511522446,,Eastern Mountain Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d2,EGY,Egypt,0.0,0.001257136635747711,0.0016163337529263818,0.0016152062817394988,0.0016152062817394988,0.0,0.0,0.0,0.001257136635747711,0.0011629252418862517,0.0011629252418862517,MENA,390,AS160,Egypt; Israel,0.0016163337529263818,,Sinai?Negev Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d3,ISR,Israel,9.055051591986678E-5,2.941575476673318E-4,0.0010283459078878551,7.89854542513542E-4,5.135906750037604E-4,9.055051591986678E-5,4.474145360928424E-5,4.474145360928424E-5,2.941575476673318E-4,1.053009175544111E-4,1.053009175544111E-4,MENA,390,AS160,Egypt; Israel,0.0010283459078878551,,Sinai?Negev Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d4,ISR,Israel,4.990090497709294E-4,0.0016167832003224994,0.008592930387247273,0.006818841717640821,0.0033994790083686937,4.990090497709294E-4,2.6436158053897113E-4,2.6436158053897113E-4,0.0016167832003224994,6.477836928351095E-4,6.477836928351095E-4,MENA,62,AS161,Israel; Jordan,0.008592930387247273,,Arava Valley / Wadi Araba Alluvial Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d5,JOR,Jordan,0.0,0.0,0.0014311593550747777,5.769448075767004E-4,2.287322547633916E-4,0.0,0.0,0.0,0.0,0.0,0.0,MENA,62,AS161,Israel; Jordan,0.0014311593550747777,,Arava Valley / Wadi Araba Alluvial Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,LSO,Lesotho,0.0,5.586210495941214E-5,0.05990002615826644,2.6942411162555416E-4,0.0,0.0,0.0,0.0,5.586210495941214E-5,0.0,0.0,SSAF,295,AF001,Lesotho; South Africa,0.05990002615826644,,Karoo Sedimentary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,ZAF,South Africa,0.0,9.726233129134157E-4,0.05983515306208405,0.015078302976199127,0.0024281502740767123,0.0,0.0,0.0,9.726233129134157E-4,1.6515498029604685E-4,1.3080751246659922E-4,SSAF,295,AF001,Lesotho; South Africa,0.05983515306208405,,Karoo Sedimentary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,NAM,Namibia,0.0,7.241914989860502E-5,1.0102476205967059E-4,0.0,0.0,0.0,0.0,0.0,7.241914989860502E-5,0.0,0.0,SSAF,264,AF002,Namibia; South Africa,1.0102476205967059E-4,,Coastal Sedimentary Basin V,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,ZAF,South Africa,0.0,0.02168480867918,0.033445869264046635,0.0,0.0,0.0,0.0,0.0,0.02168480867918,0.0,0.0,SSAF,264,AF002,Namibia; South Africa,0.033445869264046635,,Coastal Sedimentary Basin V,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,MOZ,Mozambique,0.0,0.0,3.914005243916341E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,273,AF003,Mozambique; South Africa,3.914005243916341E-4,,Coastal Sedimentary Basin VI,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,ZAF,South Africa,0.0,3.965682623802245E-5,0.012482607689359288,0.0,0.0,0.0,0.0,0.0,3.965682623802245E-5,0.0,0.0,SSAF,273,AF003,Mozambique; South Africa,0.012482607689359288,,Coastal Sedimentary Basin VI,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006,MOZ,Mozambique,0.0,0.0,0.004792317420490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,276,AF004,Eswatini; Mozambique; South Africa,0.004792317420490567,,Rhyolite-Breccia Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007,SWZ,Swaziland,0.0,0.03681217955230757,0.09754309796475304,0.06382761130256227,0.0,0.0,0.0,0.0,0.03681217955230757,0.0,0.0,SSAF,276,AF004,Eswatini; Mozambique; South Africa,0.09754309796475304,,Rhyolite-Breccia Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000008,ZAF,South Africa,0.0,0.0,0.00681893110725354,0.0020721336939015004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,276,AF004,Eswatini; Mozambique; South Africa,0.00681893110725354,,Rhyolite-Breccia Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009,BWA,Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,50,AF005,Botswana; Namibia; South Africa,0.0,,Stampriet Transboundary Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a,NAM,Namibia,0.0,0.0,3.2264002669353435E-5,3.773924246459327E-6,3.2954034987213888E-6,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,50,AF005,Botswana; Namibia; South Africa,3.2264002669353435E-5,,Stampriet Transboundary Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000b,ZAF,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,50,AF005,Botswana; Namibia; South Africa,0.0,,Stampriet Transboundary Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c,BWA,Botswana,0.0,0.0,5.220980626950548E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,43,AF006,Botswana; South Africa,5.220980626950548E-4,,Khakhea-Bray Dolomite Transboundary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,ZAF,South Africa,0.0,0.0,0.0042765540584568966,0.00202398418379224,0.0010572148682372739,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,43,AF006,Botswana; South Africa,0.0042765540584568966,,Khakhea-Bray Dolomite Transboundary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000e,BWA,Botswana,0.0,0.0,0.002815298075802816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,414,AF007,Botswana; South Africa,0.002815298075802816,,Ramotswa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f,ZAF,South Africa,0.0,0.0,6.742633247754268E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,414,AF007,Botswana; South Africa,6.742633247754268E-5,,Ramotswa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010,BWA,Botswana,0.0,1.5579522388912127E-4,0.0059104595108834465,3.519555277733933E-5,2.3451869246721778E-5,0.0,0.0,0.0,1.5579522388912127E-4,1.9083391994506865E-5,1.9083391994506865E-5,SSAF,298,AF009,Botswana; South Africa; Zimbabwe,0.0059104595108834465,,Tuli Karoo Sub-Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011,ZAF,South Africa,0.0,0.009244179018299204,0.0281270542882314,0.02321627837404823,0.01891720076384919,0.0,0.0,0.0,0.009244179018299204,0.008753417143873787,0.008753417143873787,SSAF,298,AF009,Botswana; South Africa; Zimbabwe,0.0281270542882314,,Tuli Karoo Sub-Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012,ZWE,Zimbabwe,0.0,1.1304914806930861E-4,0.0017107954771950625,4.575630461122083E-4,7.446403836512902E-5,0.0,0.0,0.0,1.1304914806930861E-4,9.1567344147865E-5,9.1567344147865E-5,SSAF,298,AF009,Botswana; South Africa; Zimbabwe,0.0017107954771950625,,Tuli Karoo Sub-Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013,BWA,Botswana,0.0,0.0,3.925485720578118E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,268,AF010,Botswana; Namibia,3.925485720578118E-5,,Northern Kalahari / Karoo Basin / Eiseb Graben Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000014,NAM,Namibia,0.0,0.0,7.049915982799837E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,268,AF010,Botswana; Namibia,7.049915982799837E-5,,Northern Kalahari / Karoo Basin / Eiseb Graben Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000015,BWA,Botswana,0.0,0.0,0.002123851721146436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,355,AF012,Botswana; Zimbabwe,0.002123851721146436,,Eastern Kalahari Karoo Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000016,ZWE,Zimbabwe,0.0,5.836172180569258E-7,0.04931012497324005,6.576408353003887E-5,0.0,0.0,0.0,0.0,5.836172180569258E-7,0.0,0.0,SSAF,355,AF012,Botswana; Zimbabwe,0.04931012497324005,,Eastern Kalahari Karoo Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017,AGO,Angola,0.0,0.0,0.0028972617094585786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,269,AF013,Angola; Namibia,0.0028972617094585786,,Cuvelai and Etosha Basin / Ohangwena Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018,NAM,Namibia,0.0,0.0,0.05632401148055678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,269,AF013,Angola; Namibia,0.05632401148055678,,Cuvelai and Etosha Basin / Ohangwena Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d,ZMB,Zambia,0.0,0.0010925368050423677,0.058173936058937864,9.102793704756923E-4,0.0,0.0,0.0,0.0,0.0010925368050423677,0.0,0.0,SSAF,297,AF016,Zambia; Zimbabwe,0.058173936058937864,,Medium Zambesi Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e,ZWE,Zimbabwe,0.0,0.0,9.642856828257908E-4,3.333682988356881E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,297,AF016,Zambia; Zimbabwe,9.642856828257908E-4,,Medium Zambesi Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001f,MOZ,Mozambique,0.0,4.329113285896584E-5,0.0495705024965341,0.0,0.0,0.0,0.0,0.0,4.329113285896584E-5,0.0,0.0,SSAF,407,AF017,Malawi; Mozambique,0.0495705024965341,,Shire colluvium aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020,MWI,Malawi,0.0,0.01675423996390346,0.23723151584422753,0.054150537636495764,0.04221104585983873,0.0,0.0,0.0,0.01675423996390346,0.0,0.0,SSAF,407,AF017,Malawi; Mozambique,0.23723151584422753,,Shire colluvium aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021,MOZ,Mozambique,0.0,0.0,0.002961642459204256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,299,AF018,Mozambique; Zambia,0.002961642459204256,,Arangua Alluvial,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000022,ZMB,Zambia,0.0,6.717780608621083E-5,0.0030360712344012614,0.0,0.0,0.0,0.0,0.0,6.717780608621083E-5,0.0,0.0,SSAF,299,AF018,Mozambique; Zambia,0.0030360712344012614,,Arangua Alluvial,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023,MWI,Malawi,0.0,0.0,0.2771319721474367,0.002374537562350444,7.51784007865398E-7,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,371,AF019,Malawi; Zambia,0.2771319721474367,,Bua River,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000024,ZMB,Zambia,0.0,0.0,0.08918649164558877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,371,AF019,Malawi; Zambia,0.08918649164558877,,Bua River,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000025,MOZ,Mozambique,0.0,6.827918166872163E-5,0.008883510249277506,0.001013405030862815,0.0,0.0,0.0,0.0,6.827918166872163E-5,0.0,0.0,SSAF,275,AF020,Mozambique; United Republic of Tanzania,0.008883510249277506,,Coastal Sedimentary Basin III,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026,TZA,Tanzania,0.0,2.639604095139496E-7,0.053032454139724655,0.029772940206740803,1.4676896870261883E-4,0.0,0.0,0.0,2.639604095139496E-7,0.0,0.0,SSAF,275,AF020,Mozambique; United Republic of Tanzania,0.053032454139724655,,Coastal Sedimentary Basin III,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027,MOZ,Mozambique,0.0,0.0,2.323409807840069E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,274,AF021,Mozambique; United Republic of Tanzania,2.323409807840069E-4,,Karoo Sandstone Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000028,TZA,Tanzania,0.0,0.0,0.0020968839955807237,2.1297428291377693E-4,1.254351715086326E-5,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,274,AF021,Mozambique; United Republic of Tanzania,0.0020968839955807237,,Karoo Sandstone Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000029,COD,"Congo, Dem Rep of the",0.0,0.0,0.02232606530823373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,267,AF022,Democratic Republic of the Congo; Zambia,0.02232606530823373,,Kalahari/Katangian Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002a,ZMB,Zambia,0.0,0.0,0.012776354890366022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,267,AF022,Democratic Republic of the Congo; Zambia,0.012776354890366022,,Kalahari/Katangian Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b,AGO,Angola,0.0,0.0,2.1127841323516234E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,36,AF023,Angola; Democratic Republic of the Congo,2.1127841323516234E-4,,Congo Intra-cratonic Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002c,COD,"Congo, Dem Rep of the",0.0,0.0,0.018133439430005612,9.065777091077396E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,36,AF023,Angola; Democratic Republic of the Congo,0.018133439430005612,,Congo Intra-cratonic Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002d,CAF,Central African Rep,0.0,0.0,2.8323129031001474E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,307,AF025,Central African Republic; Democratic Republic of the Congo; South Sudan,2.8323129031001474E-4,,Karoo-Carbonate,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002e,COD,"Congo, Dem Rep of the",0.0,0.0,4.454080172184793E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,307,AF025,Central African Republic; Democratic Republic of the Congo; South Sudan,4.454080172184793E-4,,Karoo-Carbonate,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f,SSD,South Sudan,0.0,0.0,5.2413964582900866E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,307,AF025,Central African Republic; Democratic Republic of the Congo; South Sudan,5.2413964582900866E-5,,Karoo-Carbonate,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000030,BDI,Burundi,0.0,2.9700051610898797E-4,0.11177051516985502,0.09322465476152159,0.011644992354186328,0.0,0.0,0.0,2.9700051610898797E-4,0.0,0.0,SSAF,308,AF026,Burundi; Democratic Republic of the Congo; United Republic of Tanzania,0.11177051516985502,,Tanganyika,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000031,COD,"Congo, Dem Rep of the",0.0,0.0,0.002768144219841363,6.391467651145109E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,308,AF026,Burundi; Democratic Republic of the Congo; United Republic of Tanzania,0.002768144219841363,,Tanganyika,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032,TZA,Tanzania,0.0,7.866525936680746E-6,0.00829031102700007,8.175118009395802E-4,8.534229285615863E-5,0.0,0.0,0.0,7.866525936680746E-6,0.0,0.0,SSAF,308,AF026,Burundi; Democratic Republic of the Congo; United Republic of Tanzania,0.00829031102700007,,Tanganyika,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000033,AGO,Angola,0.0,0.0,5.690446737880972E-5,1.6067979942699877E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,263,AF027,Angola; Democratic Republic of the Congo,5.690446737880972E-5,,Aqu�fero da Dolomite Pr�-cambriana do baixo Congo / Aquif�re dolomitique pr�cambrien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034,COD,"Congo, Dem Rep of the",0.0,1.919442719810815E-4,0.012025050730846748,0.0031744423766781327,0.0,0.0,0.0,0.0,1.919442719810815E-4,0.0,0.0,SSAF,263,AF027,Angola; Democratic Republic of the Congo,0.012025050730846748,,Aqu�fero da Dolomite Pr�-cambriana do baixo Congo / Aquif�re dolomitique pr�cambrien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000035,COG,"Congo, Rep of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,263,AF027,Angola; Democratic Republic of the Congo,0.0,,Aqu�fero da Dolomite Pr�-cambriana do baixo Congo / Aquif�re dolomitique pr�cambrien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036,COD,"Congo, Dem Rep of the",0.0,8.026178902220495E-8,0.0016794743167181216,4.500363307732737E-6,0.0,0.0,0.0,0.0,8.026178902220495E-8,0.0,0.0,SSAF,309,AF029,Congo; Democratic Republic of the Congo,0.0016794743167181216,,Cuvette,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000037,COG,"Congo, Rep of the",0.0,0.0,0.0031760288009553437,7.14096356980427E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,309,AF029,Congo; Democratic Republic of the Congo,0.0031760288009553437,,Cuvette,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038,KEN,Kenya,0.0,0.001597219706020436,0.014447066430799287,0.0,0.0,0.0,0.0,0.0,0.001597219706020436,0.0,0.0,SSAF,271,AF031,Kenya; United Republic of Tanzania,0.014447066430799287,,Coastal Sedimentary Basin / Karoo Sedimetary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000039,TZA,Tanzania,0.0,0.0,2.235597291925169E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,271,AF031,Kenya; United Republic of Tanzania,2.235597291925169E-4,,Coastal Sedimentary Basin / Karoo Sedimetary Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a,KEN,Kenya,0.0,2.8634287056411695E-5,0.06735960768078682,0.005377929220881124,0.0,0.0,0.0,0.0,2.8634287056411695E-5,0.0,0.0,SSAF,270,AF032,Kenya; United Republic of Tanzania,0.06735960768078682,,Kilimanjaro Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b,TZA,Tanzania,0.0,0.00326150906936407,0.0666245671290917,0.013331684821042928,0.009434277135289396,0.0,0.0,0.0,0.00326150906936407,0.0016950779967764998,9.188906456111029E-4,SSAF,270,AF032,Kenya; United Republic of Tanzania,0.0666245671290917,,Kilimanjaro Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c,COG,"Congo, Rep of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,261,AF033,Congo; Gabon,0.0,,Aquif�re du Bassin de l?Ogoou�,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003d,GAB,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,261,AF033,Congo; Gabon,0.0,,Aquif�re du Bassin de l?Ogoou�,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e,COG,"Congo, Rep of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,262,AF034,Congo; Gabon,0.0,,Aquif�re des plateaux,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003f,GAB,Gabon,0.0,0.0,1.3758720618393163E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,262,AF034,Congo; Gabon,1.3758720618393163E-6,,Aquif�re des plateaux,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000044,KEN,Kenya,0.0,0.0,4.53743195884881E-4,4.102958395562979E-4,7.2554096408956326E-6,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,45,AF038,Kenya; Somalia,4.53743195884881E-4,,Merti Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000045,SOM,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,45,AF038,Kenya; Somalia,0.0,,Merti Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000046,KEN,Kenya,0.0,0.0,0.5774712184054062,5.189721573988129E-4,1.616537722159995E-8,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,46,AF039,Kenya; Uganda,0.5774712184054062,,Mount Elgon Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000047,UGA,Uganda,0.0,0.0,0.08420461989492146,0.027152248150261578,3.873070252290627E-4,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,46,AF039,Kenya; Uganda,0.08420461989492146,,Mount Elgon Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000048,COG,"Congo, Rep of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,225,AF040,Congo; Gabon,0.0,,Aquif�re nord-ouest Sangha,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000049,GAB,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,225,AF040,Congo; Gabon,0.0,,Aquif�re nord-ouest Sangha,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004a,CMR,Cameroon,0.0,0.0,1.436973875811404E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSAF,228,AF042,Cameroon; Nigeria,1.436973875811404E-5,,Rio del Rey,"{""type"":""MultiPoint"",""coordinates"":[]}"
