system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000000e2,AZE,Azerbaijan,EUCA,125,AS015,Armenia; Georgia,,Debed / Debeda River Aquifer,0.011508003989861739,0.02546450440020686,1.1023228323852108,0.10573678070415403,0.10573678070415403,0.15213803743437282,0.28861646556870274,0.3803176978142473,0.4106860309454471,0.6974725246570452,0.7274096606578363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e3,GEO,Georgia,EUCA,125,AS015,Armenia; Georgia,,Debed / Debeda River Aquifer,0.008068142357455758,0.14710075260690503,5.126058454143432,0.2668354433353792,0.5136791430515658,0.8922575125321751,1.2937021633821644,1.5970614464396715,2.1240493932112487,2.692308397580404,3.46887826344174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e4,AZE,Azerbaijan,EUCA,128,AS016,Azerbaijan; Georgia,,Ktsia-Khrami Aquifer,0.055976075270199134,0.1578314630638517,2.6008651545403993,0.3467513292389103,0.576753271394713,0.8543352447322659,0.8590852558935825,1.0334391057657768,1.3839334901838514,1.3948251558575286,1.9186740035947454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5,GEO,Georgia,EUCA,128,AS016,Azerbaijan; Georgia,,Ktsia-Khrami Aquifer,0.055976075270199134,0.22946595656697458,2.296987794590347,0.2556257215074921,0.48034481626074693,0.5144957030226941,0.5403924320905259,1.065784688821627,1.1464780614860366,1.4381203111523633,1.7408695950593764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e6,ARM,Armenia,EUCA,134,AS017,Armenia; Azerbaijan,,Agstev / Akstafa - Tavush / Tovuz Aquifer,0.007150494905092387,1.0727626670859587,31.949137044543253,2.0518647674392123,3.2027168500817536,4.67120906519519,6.296440636662109,7.938245885002907,10.059916446062944,13.285272510923491,23.241192319372725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e7,AZE,Azerbaijan,EUCA,134,AS017,Armenia; Azerbaijan,,Agstev / Akstafa - Tavush / Tovuz Aquifer,0.007150494905092387,6.2620242401847745,71.91531279778162,12.73618682658667,17.75526451362055,24.25507621594535,30.249050525105492,36.24725235581439,41.747548167498145,50.24383823829498,59.74534393374322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e8,AZE,Azerbaijan,EUCA,123,AS018,Azerbaijan; Georgia,,Alazan-Agrichay Aquifer,0.0028078355116403506,5.427276529552702,22.466968585692893,7.954754020490121,10.181423431793148,12.061031158731353,13.560148091474991,15.065495026293316,16.426361910408517,17.70612242226878,19.182176463488435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e9,GEO,Georgia,EUCA,123,AS018,Azerbaijan; Georgia,,Alazan-Agrichay Aquifer,0.0028078355116403506,3.2997307966556075,29.664541880905137,5.555944196311066,7.79764780638084,9.819362363410626,11.804888810562563,14.053544517583335,16.5735399828805,19.05981592357774,22.064399870328007,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ea,KAZ,Kazakhstan,EUCA,140,AS019,Kazakhstan; Russian Federation,,Pre-Caspian,1.419852371870112E-4,4.251785006988207,117.24932094449814,8.751328420952243,13.750956818952709,19.25031038903301,25.74636831722782,32.24612450668157,39.7459895126732,49.75200596992738,66.24237247899113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000eb,RUS,Russia,EUCA,140,AS019,Kazakhstan; Russian Federation,,Pre-Caspian,1.419852371870112E-4,8.496139158945489,252.1373968562982,18.496788813081423,30.49775832815089,44.50435450349827,59.50164007291743,76.5029290227654,97.50258336454489,123.49347828860087,160.50042763323492,"{""type"":""MultiPoint"",""coordinates"":[]}"
