system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000c15,Spain,2070661860,315.924930727435,,39.12779559965365,7,-0.490619232520642,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c16,Spain,2070017480,252.528267009194,,39.199762125213525,7,-0.370221132351327,383.3657515029989,383.8838631005394,395.9734474868224,384.57547125319917,385.4067057388352,387.1112371610217,388.1503058907646,390.48605538299347,392.36958258221335,393.2174431239154,394.21253686287116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c19,Spain,2070017440,369.860635818358,,39.32501994006102,7,-0.401533391509569,364.69291264135626,368.9502999753644,386.2051404351024,372.0300115931621,376.5652610705354,377.5595643970985,378.78952571494784,380.3064190701177,381.42862424109944,382.3211928054443,383.31529128718296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c1b,Spain,2070665800,279.467793022844,,38.899609300746846,7,-4.181072831691893,232.5963026357145,236.46028028844603,252.4117531489016,238.16356045285872,239.95826531161075,241.0600891011061,242.0229242636147,243.9958125751052,245.29323942763068,247.06337763363564,248.69651935605484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c1e,Spain,2070093560,291.005218850594,,39.6883065331575,7,-3.477237330779458,280.47745649181724,284.4433592469391,300.84882841216404,286.19788572794266,287.17523866356424,288.1821760558024,289.41500517567073,290.4443489971734,291.42788792250445,292.65873232086386,294.4073793995772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c21,Spain,2070017280,361.180303398006,,40.07541100076938,7,0.051107777730623,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c22,Spain,2070645690,56.5047460941025,,39.9394932642985,7,-3.857230290660471,247.71578649797274,249.03450255964745,259.76187064394276,249.80726099400312,250.72836877677318,251.31077239711118,251.92732724491074,252.42446303741178,253.5666277103914,254.51847569468217,255.47315231178837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c25,Spain,2070642980,161.787776912071,,40.13410600096665,7,-3.638851826334284,256.07986586724803,264.34012373066184,272.0634772512841,266.2523302598984,267.1985549819219,267.7357354733249,268.1764189363841,268.6067119462777,268.91890541396924,269.5628639727558,270.10286857864816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c26,Spain,2070635910,62.9237028817861,,40.3722827063516,7,-2.857172557147363,309.78968590768267,310.170725360854,310.8537938289564,310.170725360854,310.170725360854,310.170725360854,310.170725360854,310.8537938289564,310.8537938289564,310.8537938289564,310.8537938289564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c27,Spain,2070640890,167.745114350545,,40.2363305714715,7,-3.568413251871955,256.50500479107603,257.8217300696305,270.4332739656041,258.4809066382533,263.6384162449199,264.437180956908,265.1015485105564,265.6223921739504,265.99217773977887,266.50968043237515,267.30201399812205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c29,Spain,2070636990,404.619104516432,,40.373964114617124,7,-3.375498485699493,259.6998323273012,266.2934198512571,280.1840944765458,269.39611182583667,271.77428525175236,274.83182564779435,275.7084100068592,276.32458753888375,276.91159563647295,277.5479584837217,278.32773260451967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c2e,Spain,2070694870,5.38900746778631,,37.60526021303284,7,-2.992428062357355,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,254.25186232738955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d0a,Spain,2070608620,1.76575681095948,,41.686307271152664,7,0.714926088080474,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,103.13971553642035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b74,Sudan,1070632880,737.97333053726,,14.866009993201846,7,23.615153669093097,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b75,Sudan,1070636000,3089.21883502013,,14.672333970103141,7,24.037376832269302,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b76,Sudan,1070672350,375.474523106991,,13.739210420440893,7,25.015471355862708,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b77,Sudan,1070674600,1844.51120506108,,13.93069799302094,7,25.231222972025677,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b78,Sudan,1070659290,1453.26441905587,,14.090967163825916,7,25.54630966672394,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b79,Sudan,1070659050,452.216879763026,,14.155380160765501,7,25.74350972670587,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b7a,Sudan,1070666080,826.881448625422,,13.834886528465452,7,25.84293649182977,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b7b,Sudan,1070665590,896.427614236132,,13.99361637314039,7,25.996849207657696,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
