system:index,CC,CS_max,CntryNm,GWIrKHaKm2,RDS_main,RDS_mainDist,RDS_tot,Region,STS,aq_id,area_km2,code,constant,countrs,crpkHaKm2,dummy,lat_c,lon_c,name,pet_mm,prec_mm,urbkHaKm2,.geo
2_000000000000000000b6,MOZ,1763.4787729629954,Mozambique,0.0,0.0,19.532142560073424,70.25275131617639,SSAF,3.00173671624239,344,1239.1157133012925,AF105,1.0,Malawi; Mozambique,0.0023719672416541273,,-16.391058522454674,34.10570698312867,Upper sandstones (grits and sandstones),1282.2511639874679,57.36920039504819,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b7,MWI,9451.891787588758,Malawi,0.0,0.0,81.675186335391,0.0,SSAF,3.6767134918184623,344,48.6920080968596,AF105,1.0,Malawi; Mozambique,8.017962392912242E-5,,-16.430154877195502,34.67234267211993,Upper sandstones (grits and sandstones),1226.418063585843,65.0086762188105,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b8,MOZ,6951.635768295228,Mozambique,0.0,0.0,20.976071164020574,37.68786664758906,SSAF,4.569035682446042,352,1366.724805731645,AF106,1.0,Malawi; Mozambique,0.0012129188152741727,,-16.109978070546354,34.29697996976324,Lower sandstones,1253.5021515453354,65.72996612475629,2.682771248706759E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b9,MWI,8200.945286208964,Malawi,0.0,0.0,42.32912250520294,5.933906130610785,SSAF,2.795132171481521,352,924.9752787156771,AF106,1.0,Malawi; Mozambique,0.005074921684375382,,-16.14841670598305,34.50174418829017,Lower sandstones,1243.032874262941,66.28493690214573,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ba,MOZ,10000.0,Mozambique,0.0,0.0,90.7176273024691,0.0,SSAF,3.2004437869822473,350,5.108940658433508,AF107,1.0,Malawi; Mozambique,3.633598806864228E-4,,-16.04665253751935,34.418526013068195,Mwanza grits and shales,1239.0555630267168,69.25128877532724,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bb,MWI,10000.0,Malawi,0.0,0.0,87.31840787221314,0.0,SSAF,1.7719402985074624,350,6.291345249069528,AF107,1.0,Malawi; Mozambique,1.5917927540961342E-5,,-16.037145585225247,34.42384876109462,Mwanza grits and shales,1241.6215332428765,68.87692899140661,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bc,MOZ,10000.0,Mozambique,0.0,0.0,87.85922415492134,0.0,SSAF,4.608870967741936,351,1.8646093144218334,AF108,1.0,Malawi; Mozambique,0.00363921510034022,,-16.012478767515702,34.37610909943483,Mwanza grits and shales,1247.954285801564,68.3434445259042,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bd,MWI,10000.0,Malawi,0.0,0.0,90.12978414656514,0.0,SSAF,2.4128175519630486,351,6.542750444970815,AF108,1.0,Malawi; Mozambique,0.007309084170801771,,-16.003452900845915,34.38653146249108,Mwanza grits and shales,1249.3390982574008,68.44606428021557,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000be,MOZ,10000.0,Mozambique,0.0,0.0,23.218841946444943,9.368652849740931,SSAF,3.4279145077720212,345,29.100299222010836,AF109,1.0,Malawi; Mozambique,0.01779290551044861,,-15.90042584966339,34.24311516426361,Basalt lava flow,1259.262307662113,70.23059840634319,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bf,MWI,10000.0,Malawi,0.0,0.0,36.500850642653816,0.0,SSAF,3.5360607545320923,345,38.434135804035925,AF109,1.0,Malawi; Mozambique,0.03639315225550274,,-15.888535198394827,34.2804427082394,Basalt lava flow,1249.716593173281,72.43082119578935,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c0,MWI,8171.765968345631,Malawi,0.0,0.0,0.5342646100775588,238.4826040641935,SSAF,2.7760298731613036,349,662.9559750053535,AF121,1.0,Malawi; United Republic of Tanzania,0.13923043532770243,,-9.67807199062793,33.262828154872324,Colluvium and residual soils,1196.1733292392628,94.84597134077283,0.0013084844933291808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c1,TZA,7252.47365779331,Tanzania,0.0,0.0,15.00319202811708,47.3300887335305,SSAF,2.657640942905798,349,215.56945579979336,AF121,1.0,Malawi; United Republic of Tanzania,0.1364441004216383,,-9.308209836720874,32.90874361656015,Colluvium and residual soils,1213.5082951048514,91.84502717413443,0.002459433379156582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c2,MWI,6522.848850933834,Malawi,0.0,0.0,0.0,106.5564812886204,SSAF,5.715198222592516,347,55.63411221519679,AF122,1.0,Malawi; United Republic of Tanzania,0.006101079756914866,,-9.642655870604317,33.69975320341879,Mwanza grits and shales,1219.0401641913825,161.68499039551958,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c3,TZA,7189.57233578091,Tanzania,0.0,0.0,0.014114067430956823,114.21796652775022,SSAF,2.3630019183700464,347,58.3367224614095,AF122,1.0,Malawi; United Republic of Tanzania,0.012909485607014963,,-9.560976698579958,33.71155724825633,Mwanza grits and shales,1237.8205482088204,182.29980395340587,1.3611242309982137E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c4,MWI,7524.227203963535,Malawi,0.0,0.0,0.3518072292807729,183.47953935176423,SSAF,2.1900693997957723,348,408.0666500859975,AF123,1.0,Malawi; United Republic of Tanzania,0.12533688343306051,,-9.886876276560375,33.89685917791654,River alluvium,1308.811925178184,106.77370837358862,0.03308746424799547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c5,TZA,6591.2753243730685,Tanzania,0.0,0.0,4.984246533083269,56.98399953453189,SSAF,1.6417277593529986,348,530.730506555869,AF123,1.0,Malawi; United Republic of Tanzania,0.17015393411755084,,-9.542834038780812,33.88936183556536,River alluvium,1285.7772582585333,167.0778040264755,0.025304937838828014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c6,MOZ,5488.567661818479,Mozambique,0.0,0.0,8.888708075636867,84.391281474551,SSAF,2.229231442891387,38,1186.9539180392853,AF124,1.0,Malawi; Mozambique,0.06362425085582428,,-17.18944033431582,35.28576101778453,Shire alluvial aquifer,1202.631155215024,68.6333212957069,6.235008616419211E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c7,MWI,8957.89789716118,Malawi,0.0,0.0,22.156234315506712,36.64148099934915,SSAF,1.2650803584839538,38,749.7931011982866,AF124,1.0,Malawi; Mozambique,0.2255767641422172,,-16.49498879487711,35.070039977310664,Shire alluvial aquifer,1216.82781463309,64.44301598825096,0.002786848869098285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c8,ETH,1244.6349722918549,Ethiopia,0.0,0.0,20.91645266837025,73.39477816771952,SSAF,2.9256533975066,37,14591.187067316823,AF125,1.0,Ethiopia; Kenya,0.001839418062220961,,4.383396420060838,37.76484796651519,Bulal Basalt,1339.8447749266504,41.6889547130791,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c9,KEN,8450.241891004584,Kenya,0.0,0.0,61.50188413342044,74.95469468154953,SSAF,3.5703873933026906,37,119.2436011800752,AF125,1.0,Ethiopia; Kenya,1.7119542542833132E-5,,3.91337385793549,37.73433077745991,Bulal Basalt,1401.9784797250234,35.70844450745136,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000019,AGO,7432.578344667445,Angola,0.0,0.0,85.91998302509154,54.98304591829158,SSAF,3.8331122448397124,260,13083.453390778099,AF014,1.0,Botswana; Namibia; Zambia,1.586036298084548E-5,,-17.393141072410405,22.424942106670564,Nata Karoo Sub-basin / Caprivi Lower Aquifer,1502.8534381314828,60.60205680189231,2.76096392965961E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a,BWA,8999.432779963625,Botswana,0.0,0.0,15.538184442616563,102.44364259142122,SSAF,3.25827972955105,260,20774.914071015144,AF014,1.0,Botswana; Namibia; Zambia,5.824259321143433E-5,,-18.445246642505445,23.624083051555502,Nata Karoo Sub-basin / Caprivi Lower Aquifer,1577.6521385093533,50.07681521628415,2.806979698572531E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b,NAM,6982.734941884284,Namibia,0.0,0.0,15.098485165271832,70.0997779262384,SSAF,3.2687682479628988,260,15686.466296238537,AF014,1.0,Botswana; Namibia; Zambia,0.0018305479789387194,,-17.871954851214635,23.73197713365531,Nata Karoo Sub-basin / Caprivi Lower Aquifer,1528.891741543075,55.98703784291393,1.052091910677156E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c,ZMB,3594.8107737888035,Zambia,0.0,0.0,36.459073342096154,45.4087110361506,SSAF,2.3279480873666722,260,30195.626625903187,AF014,1.0,Botswana; Namibia; Zambia,0.0024953956141718922,,-16.96807654908936,23.79784204253205,Nata Karoo Sub-basin / Caprivi Lower Aquifer,1475.946737135486,66.28749012909496,4.5404120220709596E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000040,BDI,8250.0,Burundi,0.0,0.0,0.0,649.0,SSAF,5.5,41,0.11185804050172743,AF036,1.0,Rwanda; Uganda; United Republic of Tanzania,0.0026796084187045077,,-2.412895419088523,30.539479732097796,Kagera Aquifer,1113.7954545454545,72.8409090909091,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000041,RWA,8607.541144530986,Rwanda,0.0,0.0,3.079454563977224,369.97506608558973,SSAF,4.130277916696427,41,822.8833347844345,AF036,1.0,Rwanda; Uganda; United Republic of Tanzania,0.039074271161355714,,-1.6378115300602298,30.62056151621035,Kagera Aquifer,1098.9625923809087,70.15744686992817,0.0035976703655247575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042,TZA,7232.896516203254,Tanzania,0.0,0.0,8.423046700452062,116.44632325287819,SSAF,3.0695787549525217,41,4028.045291947131,AF036,1.0,Rwanda; Uganda; United Republic of Tanzania,0.011868359853539227,,-1.2937133006340114,31.274351361296354,Kagera Aquifer,1082.8246188573535,95.05780301388513,0.002347873748762173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000043,UGA,8192.876930154021,Uganda,0.0,0.0,11.664869037530057,97.08524794327269,SSAF,1.806189395618113,41,1397.1306355532886,AF036,1.0,Rwanda; Uganda; United Republic of Tanzania,0.0075479859450003454,,-0.8423120610338273,31.449261956574308,Kagera Aquifer,1074.5502466483206,91.03477150180859,9.703590152217458E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053,ETH,1492.7341855645848,Ethiopia,0.0,0.0,43.78971027371152,58.69715655166047,SSAF,3.1274809266764154,311,47818.967309223524,AF046,1.0,Ethiopia; Kenya; South Sudan,0.02014304059502864,,7.706693934610429,34.56485729791685,Sudd Basin,1332.9086434869578,105.15193499593538,5.227788833791758E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054,KEN,4982.399077871754,Kenya,0.0,0.0,105.53706625032858,36.57392731152897,SSAF,2.728083295440499,311,3439.4513104629573,AF046,1.0,Ethiopia; Kenya; South Sudan,0.0,,4.6319085804021,34.92692993977438,Sudd Basin,1421.3736859364992,58.146616203480654,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000055,SDN,382.61824929886507,Sudan,0.0,0.0,83.45988310461532,23.270743707068593,SSAF,2.8713383020209937,311,5236.754820687663,AF046,1.0,Ethiopia; Kenya; South Sudan,3.39746587141481E-5,,10.157963649318324,31.74768714006832,Sudd Basin,1644.213343536124,61.84029990701432,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056,SSD,1731.0744801966919,South Sudan,0.0,0.0,54.36253949910306,52.1046585054247,SSAF,2.582389689647757,311,277520.54745247425,AF046,1.0,Ethiopia; Kenya; South Sudan,6.287523648734202E-4,,7.672542789330288,31.944174724987338,Sudd Basin,1493.7735758267625,68.60912411931548,2.276174035245153E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059,BEN,5984.05292759718,Benin,0.0,0.0,0.8993349315141381,387.6163857208054,SSAF,2.5456631823475173,229,12830.921391630647,AF048,1.0,Benin; Ghana; Nigeria; Togo,0.18297370446278685,,6.843571248004423,2.2505703414208016,"Keta Basin, Coastal Sedimentary Basin / Bassin de Keta, Bassin S�dimentaire C�tier",1201.625763297129,97.26607192769345,0.013978272501989733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005a,GHA,5805.534840801037,Ghana,0.0,0.0,2.8455488975319936,346.07531135670524,SSAF,3.23488323823525,229,2944.1795079461863,AF048,1.0,Benin; Ghana; Nigeria; Togo,0.2819271171020545,,5.990632055487756,0.7630292236955204,"Keta Basin, Coastal Sedimentary Basin / Bassin de Keta, Bassin S�dimentaire C�tier",1270.4640319215946,89.9227517983098,0.010504463521227534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005b,NGA,5644.687470760261,Nigeria,0.0,38.060041012316425,13.627141257551072,524.1768071343168,SSAF,3.126765024022406,229,12508.43251214605,AF048,1.0,Benin; Ghana; Nigeria; Togo,0.050667023984458624,,6.795602960296337,3.3561752557944673,"Keta Basin, Coastal Sedimentary Basin / Bassin de Keta, Bassin S�dimentaire C�tier",1132.2954268534509,124.43007141770264,0.01848654124363798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c,TGO,6620.105086298741,Togo,0.0,0.0,6.636114693500262,890.7446914600961,SSAF,2.202793522267206,229,3649.723606565168,AF048,1.0,Benin; Ghana; Nigeria; Togo,0.33009348586628656,,6.4262612271720565,1.4294663799898426,"Keta Basin, Coastal Sedimentary Basin / Bassin de Keta, Bassin S�dimentaire C�tier",1229.7178851988074,91.78478449346389,0.018230028758596563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061,DZA,-0.9165209518364075,Algeria,0.0,0.0,150.23441243521177,24.176761810482546,MENA,5.429415746807283,44,90338.99436806951,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.0,,23.57804397726786,9.023242548021047,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,2077.090928202036,2.1300626720843243,6.4156467496824164E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005f,CAF,3473.809692838535,Central African Rep,0.0,0.0,62.735578986007496,41.068819837653564,SSAF,2.8471796610084232,44,218733.1136342435,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.0022562278575742082,,7.939813427558035,19.502316036825068,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,1505.517363016481,91.21204345613215,7.623055776697625E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000060,CMR,6369.664173544968,Cameroon,0.0,0.0,12.386470640499354,107.14830643179641,SSAF,2.867372427919373,44,46988.5028631774,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.07603723295146178,,9.576793226659994,14.610884820412748,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,1558.8404414939764,81.28026390644705,8.99202780820344E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000062,NER,446.18628397273045,Niger,0.0,0.0,511.5324347879491,23.937968051817236,SSAF,5.072496701155387,44,676344.6584489157,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.033219059142983336,,18.178505928346777,11.983661855453526,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,2111.5200667040963,7.574818539848846,3.623088272839759E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000063,NGA,5468.2018653222085,Nigeria,0.0,0.0,8.760030585953062,129.22071766468733,SSAF,2.93803553510881,44,179835.91737394626,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.4479244124424942,,12.00897251999973,11.154691376170701,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,1691.1847506147114,60.67185849948233,0.002699967851469413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064,SDN,5781.604456140241,Sudan,0.0,0.0,31.524332734821808,49.91510522345981,SSAF,3.3771818914733753,44,81358.74527744889,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.03936191780930363,,12.834212648692839,23.247095975906273,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,1759.3639210082647,49.00036456727904,3.0149499871125006E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065,TCD,2419.530794639232,Chad,0.0,0.0,194.72928348274363,43.40171210814731,SSAF,3.826635908744545,44,1091610.5369760871,AF052,1.0,Algeria; Cameroon; Central African Republic; Chad; Niger; Nigeria,0.028197432208071093,,14.63824935828737,18.54908685819968,Lake Chad sedimentary basin / Bassin s�dimentaire du Lac Tchad,2032.0453383082513,30.83595046539896,1.1598944932232532E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000069,BEN,8320.251254221244,Benin,0.0,0.0,4.52513773576147,176.69668183570724,SSAF,2.2480479015546324,312,8341.270204960496,AF054,1.0,Benin; Burkina Faso; Ghana; Niger; Togo,0.10123841756333408,,10.91242832237784,1.2875159075381257,Volta Basin,1571.6908494171373,81.37167906520688,4.901093564691145E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006a,BFA,8004.30488403241,Burkina Faso,0.0,0.0,7.703962494195281,89.81449512867023,SSAF,1.7628919764568092,312,5493.0713631488425,AF054,1.0,Benin; Burkina Faso; Ghana; Niger; Togo,0.17175744194867598,,11.537136519269032,1.5527764802719797,Volta Basin,1643.5960777254654,71.9977027985376,3.8424192249232413E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006b,GHA,6994.262978828737,Ghana,0.0,0.0,34.825155216584555,61.435260466877274,SSAF,3.0341679288801275,312,103768.19087116634,AF054,1.0,Benin; Burkina Faso; Ghana; Niger; Togo,0.13866455343575032,,8.571904958074612,-0.758097476813162,Volta Basin,1342.2376923040454,96.49373444840775,8.218589695312455E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006c,NER,9991.26146206352,Niger,0.0,0.0,18.202168294476078,56.895807427726716,SSAF,1.7752896535897842,312,1432.5752050010274,AF054,1.0,Benin; Burkina Faso; Ghana; Niger; Togo,0.0024546606088222873,,12.35913969105207,2.417157850645065,Volta Basin,1767.3160723154208,56.6787590763626,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006d,TGO,6312.964741529925,Togo,0.0,0.0,9.08068971601169,93.06982548418169,SSAF,2.878404417510715,312,10651.597254662858,AF054,1.0,Benin; Burkina Faso; Ghana; Niger; Togo,0.27696642052766235,,10.304496739613779,0.5324655875964092,Volta Basin,1506.6638952568048,89.8836009615828,0.0011351583715801285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000070,DZA,-1.0,Algeria,0.0,0.0,846.3223343876587,3.5701339253701003,MENA,5.735792539087619,48,55129.965173502416,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,0.0,,20.254681443962554,5.471512445723149,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,2231.4881078464973,6.918635352475116,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006e,BEN,7807.40731767609,Benin,0.0,0.0,9.103072121025138,145.455200493449,SSAF,2.2965681280429386,48,54124.24621947044,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,0.16825659903823936,,10.96937286648467,2.4310679758492286,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,1543.6092417813868,78.62817659688972,4.5832316841768736E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006f,BFA,7583.829432421548,Burkina Faso,0.0,0.0,7.252534048463765,90.64864414091961,SSAF,1.7847231762604745,48,7949.47584940523,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,0.1492606348104433,,11.681752595073625,1.720822361789825,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,1662.7946105621236,69.5601303963051,4.006399428902657E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000071,MLI,169.08594424689343,Mali,0.0,0.0,558.7860651691085,13.950359818660555,SSAF,2.8912499525578017,48,151417.99842407933,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,4.8501684636067697E-4,,17.10217516712819,2.3843840625179222,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,2174.2808021350097,17.250919748566048,5.951071679551193E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000072,NER,2937.6654702361357,Niger,0.0,0.0,168.48977046144273,63.8228162110543,SSAF,2.908389177750498,48,413676.76216316194,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,0.11877526155216546,,15.679741000744045,5.475504753029919,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,2054.6352684236804,26.20777244919011,3.4328687883776124E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000073,NGA,7208.577097180447,Nigeria,0.0,0.0,8.0033575342367,101.5382344517807,SSAF,2.55853182570706,48,68728.42667418752,AF056,1.0,Algeria; Benin; Mali; Niger; Nigeria,0.3798305223686962,,12.489271829726077,4.9814608838463394,Syst�me Aquif�re des Iullemmeden / Iullemmeden Aquifer System,1725.6571310753886,60.6537135953333,0.0023113987538950173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000074,ESH,-0.6032799902405233,Western Sahara,0.0,0.0,21.315001452815853,60.909106857315614,SSAF,3.916518538365773,223,6677.519634818003,AF058,1.0,Gambia (Republic of The); Guinea-Bissau; Mauritania; Senegal,0.0,,21.67349354391787,-16.616127163714022,Senegalo-Mauritanian Aquifer Basin (SMAB) / Bassin Aquif�re S�n�galo-Mauritanien / Bacia Aqu�fera Senegalo-Mauritana (BASM),1685.7111610401068,2.2060235046986842,2.41881626460997E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000075,GMB,6183.189569645992,"Gambia, The",0.0,0.0,0.2622827606848828,497.1899738333024,SSAF,2.9304516485559224,223,10524.84818802996,AF058,1.0,Gambia (Republic of The); Guinea-Bissau; Mauritania; Senegal,0.22883493241089445,,13.452845155288422,-15.361443503753119,Senegalo-Mauritanian Aquifer Basin (SMAB) / Bassin Aquif�re S�n�galo-Mauritanien / Bacia Aqu�fera Senegalo-Mauritana (BASM),1596.4000106351368,74.92432378544433,0.0033864454495251555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000076,GNB,9357.705024517536,Guinea-Bissau,0.0,0.0,0.5113471161194663,516.0368030735686,SSAF,2.0047561479504483,223,12974.136164188089,AF058,1.0,Gambia (Republic of The); Guinea-Bissau; Mauritania; Senegal,0.009942606848380666,,12.273849088191763,-15.458258438733285,Senegalo-Mauritanian Aquifer Basin (SMAB) / Bassin Aquif�re S�n�galo-Mauritanien / Bacia Aqu�fera Senegalo-Mauritana (BASM),1418.9475697876126,134.64837000946235,0.001097093586978962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000077,MRT,621.7549859984191,Mauritania,0.0,0.0,36.845974246436846,197.1172705660354,SSAF,3.2257755823595953,223,107371.86627941887,AF058,1.0,Gambia (Republic of The); Guinea-Bissau; Mauritania; Senegal,0.001140915602943849,,18.280618562246136,-15.11442011397466,Senegalo-Mauritanian Aquifer Basin (SMAB) / Bassin Aquif�re S�n�galo-Mauritanien / Bacia Aqu�fera Senegalo-Mauritana (BASM),1997.602443361599,11.530226094481188,2.7351553925711607E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000078,SEN,5518.545179051526,Senegal,0.0,0.7869320146332351,1.4982940109063851,448.9067555214729,SSAF,3.1360614568530907,223,153927.24412361736,AF058,1.0,Gambia (Republic of The); Guinea-Bissau; Mauritania; Senegal,0.186445438416958,,14.638106615896861,-14.985739221147607,Senegalo-Mauritanian Aquifer Basin (SMAB) / Bassin Aquif�re S�n�galo-Mauritanien / Bacia Aqu�fera Senegalo-Mauritana (BASM),1690.4217805471344,56.13412914476168,0.0010426881739894556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000080,EGY,90.10149535498722,Egypt,0.0024964804583306028,2.6223757022008076,153.78236668231415,52.6853096385259,MENA,3.6588411294936676,392,818791.2684940512,AF063,1.0,Chad; Egypt; Libya; Sudan,0.0319836491365685,,26.516054941415156,29.050252807508603,Nubian Sandstone Aquifer System,1771.0824057836305,1.383074527529167,0.002128481571430478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000081,LBY,780.0748246823406,Libya,0.0014386910752739303,0.0,108.42081241488529,62.754310047772925,MENA,4.667546795552443,392,942456.0735569611,AF063,1.0,Chad; Egypt; Libya; Sudan,0.0031270051438629133,,26.628693088295073,21.131899985244612,Nubian Sandstone Aquifer System,1819.3126641544325,2.7568749224543456,6.847324198895293E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000082,SDN,252.42737939228053,Sudan,0.0,0.0,87.96917596689656,57.524779597903105,SSAF,3.2059332803989955,392,592570.3165899868,AF063,1.0,Chad; Egypt; Libya; Sudan,0.03594492674675462,,18.050930963688522,28.987668153998328,Nubian Sandstone Aquifer System,2079.951599378072,5.440788563185047,4.211116534229895E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000083,TCD,1.2740872402546748,Chad,0.0,0.0,324.39262761367746,12.916387634060609,SSAF,4.971668098336189,392,264663.2058504661,AF063,1.0,Chad; Egypt; Libya; Sudan,0.0,,18.923004267231416,21.141386164752962,Nubian Sandstone Aquifer System,2152.8084462815477,2.966376388534589,9.456490273339624E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000085,DZA,-0.777622242140539,Algeria,0.0,0.0,400.9194598186901,8.133311476237655,MENA,3.990191917882648,49,143514.60099056733,AF064,1.0,Algeria; Burkina Faso; Mali; Mauritania,0.0,,23.486950506314088,0.21299594256787596,Taoudeni-Tanezrouft Aquifer System / Syst�me Aquif�re de Taoud�ni-Tanezrouft,2413.6567071974687,2.363227108212038,3.545274783190402E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000084,BFA,7986.679152145896,Burkina Faso,0.0,0.0,5.9899471491992005,97.19816508557989,SSAF,2.246852533924767,49,50644.62129303646,AF064,1.0,Algeria; Burkina Faso; Mali; Mauritania,0.16328205023015924,,12.480214763945025,-3.6847473060157276,Taoudeni-Tanezrouft Aquifer System / Syst�me Aquif�re de Taoud�ni-Tanezrouft,1634.996202020257,72.43105874117542,8.27969176071504E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000086,MLI,2031.4867878119353,Mali,0.0,6.470984235657944E-4,191.12156772740823,50.91234890770042,SSAF,4.574412914302964,49,713949.4244506904,AF064,1.0,Algeria; Burkina Faso; Mali; Mauritania,0.03884617201831149,,17.40964299894295,-3.3684593827539877,Taoudeni-Tanezrouft Aquifer System / Syst�me Aquif�re de Taoud�ni-Tanezrouft,2064.9111037578973,24.012386057201457,1.6632825301107513E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
