system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_0000000000000000118d,China,4070272050,863.342489949188,,44.92910689991607,7,88.82330226671986,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000118e,China,4070282150,1231.21437094809,,43.99561879187279,7,89.76085965334671,149.88887951852305,152.74222724288123,188.91831484969188,155.21380490605648,156.8810223573988,158.3299403911155,159.3562798609961,160.6993565987269,162.10124044042414,165.45240232875653,168.86282038044857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000118f,China,4070055170,1337.31679230685,,45.60280823509807,7,88.27855471891257,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001190,China,4070278420,5803.3848616716,,44.10500060738144,7,89.32317427680672,153.9664786840682,165.4026827941959,200.93093819997156,169.93811342440222,173.14432940978926,176.13735645136734,178.89422020722864,182.14399187417257,185.61524140981123,188.87570813945467,192.59899854957393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001191,China,4070278110,1231.38718626408,,44.303462379880614,7,92.58964774789301,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001192,China,4070277420,1171.58212896311,,44.23997182320416,7,92.72643445461156,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001193,China,4070052630,3092.49677042281,,43.57235452957597,7,91.72110559539632,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001194,China,4070054110,1841.24731723336,,46.31261029221963,7,87.82255233753882,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001195,China,4070290450,1110.83649782086,,45.0584288390304,7,88.12510856927868,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001196,China,4070277880,2405.75905143109,,44.20686871197913,7,92.96355395001913,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001197,China,4070356960,864.775198725605,,43.27948686943981,7,90.820731834347,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001198,China,4070053730,2070.82958799346,,46.01050206627879,7,87.7872524039284,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000119a,China,4070355670,1116.85780872288,,43.24238866109163,7,90.46670465876265,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000119b,China,4070355200,958.873263244735,,43.21735550324421,7,90.65703807763823,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000119c,China,4070287720,1830.08376423508,,45.04692933054585,7,87.90769069930865,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000119e,China,4070356730,1129.30893930449,,43.00934092062165,7,90.95342814170915,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000119f,China,4070287420,1235.28078478585,,45.20343580762625,7,87.7075278933954,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011a0,China,4070052100,4077.93372591473,,45.73540710315297,7,87.5186279501383,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011a1,China,4070050880,1408.4350052141,,42.88235785260824,7,91.18225584254793,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011a2,China,4070051610,5691.86751638566,,43.61522579513495,7,93.10407792165982,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011a3,China,4070355930,1565.69255016549,,43.30139932682605,7,88.93363358154407,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011a4,China,4070054030,8614.14868677739,,42.831033292426504,7,91.65334602390512,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011c3,China,4070059780,523.530658641779,,45.29252178733522,7,90.18804746592663,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011c5,China,4070271770,468.437636042793,,45.14582568674592,7,88.9774020992817,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011c9,China,4070310550,3493.49694703077,,43.95609297443465,7,93.99302008027355,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011ca,China,4070312550,635.858610472522,,43.742885757930694,7,94.28953598782478,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001297,China,4070153710,3098.76950182986,,48.88721657787231,7,118.17810461677044,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012a0,China,4070247980,3942.34256504516,,45.536134394244584,7,116.86860362122471,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012a1,China,4070157380,6629.97092703168,,48.544891894885254,7,119.08193204389151,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012a5,China,4070172830,1465.29405825625,,48.040792598679516,7,119.23903914919805,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012a7,China,4070255100,4407.78335396211,,45.56360527743316,7,117.74722100319062,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012b6,China,4070172840,3391.85727328391,,47.94601596737584,7,119.82325114566505,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012b7,China,4070243200,2009.43554715806,,46.15586105738737,7,119.22508104927249,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012b8,China,4070165410,1711.3982290329,,48.31344721110086,7,119.90801503103374,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012b9,China,4070247450,5039.08306590658,,45.57090715515265,7,118.64771931661815,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012ba,China,4070159240,771.756717859072,,48.72761052960694,7,119.84349617646619,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012bb,China,4070247210,1656.94632967478,,45.74981739638174,7,119.11026270353696,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012bc,China,4070180470,1004.77969944591,,47.76220160025691,7,120.40248445265196,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012bd,China,4070165310,1657.02187025499,,48.59593972584388,7,120.3341222150355,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012be,China,4070247610,1950.34216627756,,45.32159425611074,7,119.19717978962316,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
