system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000473,Finland,2040028670,101133.165319179,,62.15061788448242,4,23.701560983322786,48.810793031385444,144.98450063191058,406.716753922426,187.0071551773984,214.98568699762404,241.0240857845141,262.9775679263866,283.01188861511895,303.01536519660164,322.9827430132017,343.00874167467583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000474,Finland,2040029950,21578.2902657418,,65.59470837624394,4,27.095818710697582,10.1031928685559,47.73147871862627,136.7108395191641,63.22602331174785,74.25938718919969,83.76103021402768,90.74460109386553,97.20522081935141,106.26442803975135,115.74938101305277,122.75486546802698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000004a0,Finland,2040030070,296.993688652303,,65.98700947108394,4,24.373343932315265,9.378298847212406,11.21136270818265,21.43802553623836,12.58161955920704,13.334916922166059,13.793478171930095,14.215298485309715,14.79150506927005,15.606303526694306,16.514579159126583,17.421641700049147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a9,Germany,2040024180,921.42578555548,,53.71138821047705,4,9.74625181313123,107.92930787392531,113.62447362678583,144.44072215997346,116.1214795737938,118.63194987059249,120.86536832902445,123.37677377153707,125.86723661300658,128.3693455752442,130.87164350480634,133.62824391337267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007b,India,4040027100,135158.202159173,,21.291739201696924,4,82.90359133074006,309.9256924247176,469.9902890419204,822.2701459687073,502.01347558002976,537.9543838153472,570.0045609247911,597.997521584595,630.0059001212018,662.0002471963811,698.0032992166914,737.9755845640524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007d,India,4040027110,56993.1118835519,,18.90039152728179,4,83.89437146581783,313.4562797362968,405.9742101911592,951.4043573561436,502.01396072187265,546.0642205878281,605.9566509457168,641.9976335393047,674.0354666831167,709.9643917136234,774.0293135596323,857.8724759795607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e03,Iran,2040065840,3148.65836278098,,36.76999945463599,4,54.01667444162261,39.13877340361046,47.15160407778681,94.16064341159955,51.34957937463921,55.63623085701482,59.86170527727547,63.86869571803141,68.36012356762375,72.63530098578966,77.62602827059666,82.62233574677408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef6,Iran,2040070520,27972.1343670128,,36.434826571257375,4,52.1323419107419,73.27194591542063,96.47488652809254,289.9151213782289,114.47191967435865,129.48989236215158,144.5196154781107,158.5157815541928,170.50300907382007,189.51478011680666,216.4847922593825,241.47182233831725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef7,Iran,2040085570,93383.138304128,,35.82535662276017,4,56.90648769334697,65.93960455744752,95.01689075277118,352.76580062696866,109.02095597778496,120.95301568587936,130.9749072418273,136.97286559427744,144.99435909155207,161.0579472779863,183.0282630629822,216.98059776052935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef8,Iran,2040085740,123552.339707495,,34.34098546787495,4,54.37002716476049,84.47170747015998,108.92545152199783,535.5082082712559,128.7785849424366,152.9873704353752,202.9972901139448,220.95837903445778,245.0020721637588,268.953056698571,283.0163531687587,312.96721918521234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef9,Iran,2040085780,33593.9294008308,,34.59309707803114,4,58.34275484629971,95.8715799240793,123.4887509019492,312.4636687892407,138.50258867698494,151.49759602881954,165.46238648921891,178.5708631979782,192.53679073956295,204.43992904201713,223.44357817445635,245.50922332066284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000efa,Iran,2040085590,92386.8899757758,,34.900123009863606,4,50.29074054773593,177.90095125569016,222.99109903372917,436.67508203596253,242.98737356612506,255.01985018341128,267.00812112228783,278.9924825230595,292.98362777960114,304.98943045481235,320.95750236744186,355.0245288699652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f16,Iran,2040065960,11593.836464871,,37.19252955786241,4,55.326318426076924,20.32244106132586,32.755105781026984,111.59594620841428,38.75102733771995,42.758319896764256,47.75913239462627,52.25054352662901,56.74045377287898,61.24695175645238,70.74836692230295,84.26378114062044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001429,Iran,2040085730,98567.1150856898,,31.17439608098557,4,53.31503650784067,223.80416584568906,267.01464443443444,565.1840026844386,304.95004214353446,340.98603833219244,358.99590908904923,372.9953890190981,385.0189337349089,403.0035257798421,436.98007793607627,478.9743688864237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142a,Iran,2040085930,31518.5803600068,,30.009855462470203,4,52.99190234709266,321.8939605760428,361.5006318030633,507.96074987976283,379.4768472622469,392.4938848416967,402.5102561692567,414.4972980858178,429.49613453223844,444.4964526579007,456.4924198262593,469.50056991176996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142b,Iran,2040085700,86893.6372798802,,31.681032745035246,4,54.77240291252187,325.4528397410688,375.0411016765169,598.9418273079135,388.9190050217997,404.99071417703726,418.9804854536842,439.016482362115,450.96849221912356,487.09669280678963,534.9285317452479,572.8984038155635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142c,Iran,2040072920,47538.868902703,,28.413668117973565,4,52.99143948567618,242.1321776400871,293.4940514896841,448.17755487835194,308.48352470565476,321.44152389845993,347.46906219803395,363.488347112293,375.4932267533352,385.50990609817234,397.4921224294347,415.51126976182246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142d,Iran,2040072600,21291.5748451514,,27.131825881094795,4,53.94453278184521,66.74017440762047,231.03020684018733,366.5526210274471,263.0917625878455,287.1278809049045,304.9001380948184,326.9917127130367,330.94439621335533,338.9377934430112,350.9996281820914,358.9796335267085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000142e,Iran,2040072590,42039.072895997,,28.0657966615344,4,55.40588773648325,125.28063627345237,213.470682407965,375.142058022473,232.61660123105153,244.5367060776909,254.50243993641578,261.543139435755,275.5940728869738,298.48794565482814,317.5252252637746,335.4800172794878,"{""type"":""MultiPoint"",""coordinates"":[]}"
