system:index,CS_max,CntrName,GWIrKHaKm2,HYBAS_ID,RDS_main,RDS_mainDist,RDS_tot,STS,area_km2,constant,crpkHaKm2,dummy,lat,lat_c,lev,lon,lon_c,pet_mm,prec_mm,urbkHaKm2,.geo
2_000000000000000018f5,7816.814841761719,Brazil,0.00167509000758346,6040562020,0.0,9.673284465621286,94.16484456359103,2.9687065658701717,37079.72570509952,1.0,0.007793298278478961,,-14.293984910044506,-14.294885056581377,4,-44.187304061149476,-44.18433696886823,1274.4874492764075,69.34616011816469,2.0881050005836367E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f6,8267.271263523013,Brazil,0.0024347970333717535,6040595210,0.0,5.494804949634203,128.36236099587998,3.0756643486162534,30808.951339865056,1.0,0.0017652763667962766,,-15.579911038259839,-15.578114721193375,4,-43.40904617785671,-43.407781909816975,1216.520519713256,57.439511359772666,5.660246617205024E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f7,5441.243591124861,Brazil,0.009113126803372638,6040510750,0.0,12.94746223922178,104.41458283400317,3.908945861616885,77419.18969937871,1.0,0.12601368363774265,,-11.689041469815264,-11.688338512600296,4,-45.017658923267035,-45.01652192249904,1265.4681223909859,80.10940994769673,1.1401279510813917E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f8,6320.773166113373,Brazil,0.0,6040345180,0.0,14.102784556322515,79.26824103626998,3.670396540264507,104557.616594189,1.0,6.125858503936946E-4,,-8.084020145310026,-8.081227239071263,4,-49.4119502188345,-49.40893497112136,1141.3652864737005,138.49250987520682,1.9903943080648478E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001937,7802.176216533804,Brazil,0.0,6040013420,0.0,2.9348348972663643,147.55770407986907,4.9007263096913265,82936.19148056117,1.0,0.001025735515648535,,-19.44472083164108,-19.443296569960285,4,-42.23908717287554,-42.237612056526245,968.6791896414541,95.01516831990003,8.855044773864411E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059c,533.5397899864079,Canada,0.0,7049000230,0.0,477.8518863028142,0.6182002807584941,8.457125092475943,6636.229716165674,1.0,0.0,,57.30233488217663,57.297723538804505,4,-102.36127564325663,-102.36714010445391,349.19840675864924,40.62322365709707,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059d,2454.274821700339,Canada,0.0,7049000510,0.0,441.52333466923244,9.327516301731222,8.09527442952696,3607.014686111549,1.0,0.0,,56.92468159615591,56.92076756286634,4,-98.92729140729372,-98.93602960584703,375.2367453761734,40.655137059885064,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f3,5335.376057400132,Canada,0.0,7049001060,0.0,1045.6462054914336,0.0,7.341534899548061,1515.823635995984,1.0,0.0,,48.54997570296136,48.550052656681665,4,-74.79728310769639,-74.7974061690173,414.6937265265078,81.2898316336531,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f4,3302.396443276222,Canada,0.0,7049001700,0.0,36.14593416897442,785.2573767981393,8.797068151948823,1067.644658985258,1.0,0.002927529908443007,,48.58575333406093,48.58572418037057,4,-72.04285377676563,-72.04267960445246,463.79221250800725,73.53950903744513,9.790926351896937E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f5,8894.536181120453,Canada,0.0,7049001760,0.0,122.64488920200753,1.0255031679091797,8.387632912277885,1033.4865409415033,1.0,0.0029663953530290376,,48.735752546446705,48.735893746046656,4,-79.78545785160355,-79.78466020194378,447.99678339189876,75.27570286565421,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f6,3195.436862521905,Canada,0.0,7049001580,0.0,655.3647142119283,0.0,7.29739242440127,1113.396080825817,1.0,0.0,,52.51802582077564,52.51767911344398,4,-76.41508750505369,-76.41567585094157,394.09349411278623,69.89500248554518,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f7,-1.0,Canada,0.0,7049000660,0.0,2160.3674608491688,0.0,7.659582883980737,2642.7245077564808,1.0,0.0,,53.734575290152975,53.73506039442013,4,-75.27292551404045,-75.2741304362798,328.49509505806833,63.184826849820034,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f8,2105.174335853126,Canada,0.0,7049000940,0.0,270.5419615250953,10.753469222462199,8.306220302375815,1810.5875619127555,1.0,0.0,,51.368985621894275,51.3679262566423,4,-68.65682093965641,-68.65663878600513,343.1789984619405,81.45131940694726,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f9,-1.0,Canada,0.0,7049000540,0.0,710.9638081108297,4.46781601118222,7.142055377891914,3480.6281841976956,1.0,0.0,,53.76948720634319,53.76932840891742,4,-76.79142638585559,-76.79328826584609,338.1705348988852,61.02078970283082,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d7,7654.573716508107,Canada,0.0,7040192420,0.0,92.70718947723637,52.432347839261986,2.9437676532232397,79652.06870441703,1.0,0.07777476041929024,,53.89255874541933,53.89272513395872,4,-102.88811021904164,-102.89582128821291,473.040459006772,42.0755099957915,1.913112286306858E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d8,3958.1176920420517,Canada,0.0,7040021740,0.0,404.1766049281738,21.01866979938908,5.0567665932580805,288103.1064464545,1.0,0.0057676967772830375,,56.21048455769825,56.24381649791176,4,-103.935517790778,-104.12684008661498,425.1577468284174,41.686765574108406,4.046235552995206E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006dd,-1.0,Canada,0.0,7040021620,0.0,2030.3779654449654,0.0,8.070079163428279,50244.38801906787,1.0,0.0,,58.71267080413638,58.70927309449392,4,-98.95795439065456,-98.97521092757708,336.2736411882879,36.17529842878528,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006de,5443.010905675072,Canada,0.0,7040022240,0.0,418.53694862369053,15.284344606942016,4.724646553464345,101842.38451424366,1.0,0.0,,55.0173493165774,54.99558849463383,4,-97.42223316318263,-97.44683342638966,411.7547231899294,43.78707288587969,4.753818219436254E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006e0,5255.079719240493,Canada,0.0,7040022270,0.0,1865.397904786122,0.042813079721945035,3.786012831342127,105188.6139253894,1.0,0.0,,54.929833797194846,54.923655079288615,4,-93.8356186387696,-93.86142050229509,389.4507520308367,45.72007988693111,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
