"","Aquifer","CC","CS_max","CS_min","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","compact","crpkHaKm2","elev","elong","lat_c","lon_c","m_per_year","ntl","perim_km","pet_mm","pop","prec_mm","slope","urbkHaKm2","nW","mean_dist_LB_km","mean_GWSlp","Broader","Details","TB","dist_to_LB_km"
"1140","Pilot Valley","USA",359.517594033375,34.3368313033214,0,0,25.6316434589104,47.7186135107582,4.07074815331509,825.149902278131,0.359712720378957,0.000130262513942528,1337.37382983671,1.40106665075204,41.0479882695096,-113.906653978895,0.00087086,0.302933749275901,169.782709622134,1111.83739566074,0.000557036952296577,186.218103288342,1.28678144407181,0,1,1158.91231376309,0.870856980327517,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1165.00603795369
"1141","Pilsen Basin","CZE",8216.4780693544,2852.94429152484,3.50393490349005e-05,205.013092295526,0,1777.37147430632,3.13366786752599,661.94805026278,0.363995880753964,0.027224598697841,387.346756724749,1.28471082499211,49.749589727703,13.2909586160713,0.0085307,3.87500179773583,151.171057528699,570.619944232336,22.9681226273192,612.405931467451,1.31931393633075,0.00914583298436144,11,76.8252290100918,7.4423434720798,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,79.6023496461261
"1142","Pine Valley","USA",723.149606192288,29.5889534390276,2.96164264069726e-05,0,9.19230576830817,94.6115052960348,3.81876188212928,903.52789238269,0.451618275914629,0,1789.23014665942,1.82568092345879,38.3990786186141,-113.716684706035,-0.03752762,0.289227725097293,158.558657407987,1184.18951098608,1.00485243002891e-09,258.823488939977,1.75971631575586,0,4,789.717423445658,-43.6846443550525,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,785.980963503784
"1143","Pingtung Plain","TWN",5647.83237205386,2110.01539175877,0.0166922199358195,203.32555641209,0,3273.92915323817,3.11239384904971,1166.56725912935,0.300644900351305,0.0201580822430266,35.1181057995647,2.07833051218085,22.639342222215,120.529631583284,-0.014,8.58564965317252,220.817202160323,1161.80022974543,53.7978468539795,2539.23284999798,0.496243606424866,0.0456401730728746,119,1398.14283654327,-33.9908633955953,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1400.8272863146
"1144","Pino and Conejeros-Albatana and Tobarra-Tedera-Pinilla Aquifers","ESP",6722.80692879826,2695.43641683648,0.00911940561036267,161.935884306241,0.0257180201965791,188.203477847086,3.08670825186978,295.652256583233,0.585925398578349,0.00893806265962981,675.899647249894,1.78948783768219,38.6090783726974,-1.59258330026572,0.66491071,0.863316991198994,79.6295697194576,1148.37555786271,2.23163962959261,333.83501987046,1.85424896480121,0,3,485.573310264209,964.515415333333,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,482.723078093764
"1145","Pir-e-Sohrab Basin","IRN",3222.66092786703,374.98254982502,0.0132821780379806,0,6.5165016736461,86.2490854319183,2.06301278483325,829.893289239924,0.512183301415709,0.000229979770630378,36.1611806744647,1.43196105933312,25.6724521995045,61.0513185444302,-0.26,0.680703047068512,142.693224107289,1571.08266861135,1.88299177842355,74.5979511387642,0.189664575616711,0,5,82.7395624140755,-212.268252108898,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,69.2062967663116
"1146","Pirie Basin","AUS",6092.79375755097,2084.49699844146,0.000485187055415207,0,3.43993771433788,161.306994929556,2.0129091791208,345.353144692864,0.444919832724201,0.0367548982990257,47.9975646648084,1.53438011670201,-32.9105115170004,137.996138263431,0.08891667,0.226701350069418,98.763337332061,1617.57941461437,0.0641614215226523,321.888700051073,0.97310481461739,0,24,2888.45388517708,110.256348857188,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,2882.99358000406
"1147","Pittsburg Plain","USA",8170.04522427441,3587.04642150396,0,271.468496042216,0,3284.3363060686,3.80153034300792,58.47738978738,0.346434418158185,0.00238603400714846,19.4833773087071,2.56489131618241,38.0244743472823,-121.920139547825,-0.00104775,17.8082566033441,46.0562321237361,1182.21025945471,96.4927265944519,304.023040106318,1.14439668593455,0.0559542618581794,222,916.394767408555,27.1037600454483,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,919.958412829744
"1148","Playas Valley","MEX",3422.65536817024,744.189901413227,0.00174711178929561,0,28.5298986770129,90.8826992228913,2.10071152984381,1524.64632240649,0.244076037611415,0.00130908184649743,1383.17280010493,3.04638852972895,31.6155851946282,-108.538355682523,0.23821571,0.28146111742114,280.173409476815,1486.1754605999,0.00682482989954107,297.873354525412,0.694456630596839,0,2,32.719352542067,238.215715875675,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,13.3683629540694
"1149","Playas Valley","USA",3422.65536817024,744.189901413227,0.00174711178929561,0,28.5298986770129,90.8826992228913,2.10071152984381,1524.64632240649,0.244076037611415,0.00130908184649743,1383.17280010493,3.04638852972895,31.6155851946282,-108.538355682523,0.23821571,0.28146111742114,280.173409476815,1486.1754605999,0.00682482989954107,297.873354525412,0.694456630596839,0,2,32.719352542067,238.215715875675,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,37.0320783878054
"1150","Pleasant Valley west of the San Joaquin Basin","USA",6043.87295688596,1955.26074176719,0.0163763114391384,11.4221018486442,0.075520655187597,423.280115264699,3.00138569583976,200.758634938371,0.542683593006809,0.0201877313360468,213.011762668094,1.14608400225024,36.139089746184,-120.302936574633,0.56672467,3.03570707023718,68.181837795292,1325.24866166308,7.33324438087321,155.207753525405,0.793552223637445,0.0048539505076292,41,597.69805525385,686.280847925433,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,601.251965966574
"1151","Pliocuaternario and Mioceno de Alfamen Aquifers","ESP",5743.68020604351,2406.3610723777,0.000919874954691801,278.355785950983,0,312.639702746153,3.33969290331048,357.795476424049,0.534719743136828,0.0167293646929902,510.715451622429,1.18013573496611,41.4109521797022,-1.26382133141391,0.55337121,1.59448805995758,91.6978694043143,1119.41577229777,2.76164786414701,382.937034213913,1.28582593903308,0.000782872678216969,9,218.608131652301,786.539556269168,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,219.529034855789
"1152","Plymouth-Carver-Kingston-Duxburya Aquifer System","USA",5556,2812.21844048142,3.22380823068482e-05,391.926705103228,0.263521906289604,3769.70079051263,2.38604645612444,976.643466112959,0.452812440798835,0.00128688173369754,28.790750541471,1.1998046170711,41.8868002254488,-70.7360363785192,0.002667,2.61008768028419,164.631820742574,770.731757209259,10.9212143929559,1341.70333062477,0.397034899290045,0.0130179457756871,17,479.785563875503,61.4613870103863,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,486.467567255127
"1153","Pockmarked Terrain and Northern Peninsula","MEX",3928.19945019675,1421.2676723959,0.00122878655214778,0,3.08146026080594,223.051115701634,4.87058777049725,6274.31931131338,0.661383576364653,8.7715893826184e-05,12.6523865576098,2.05499400761738,21.3180268092077,-87.9153482421857,-0.01333333,0.340932715228188,345.272140658047,1291.77282966381,0.844124461026936,1212.85087785821,0.0910711028016524,0.000453422605130515,9,353.939373324696,-41.9863317879541,"Yucatan Peninsula","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,337.724770916195
"1154","Polda Basin","AUS",5385.08517678261,1700.28459614754,3.12729661499195e-05,0,0.895731871761978,173.822819551071,2.52669128210462,2507.90075448199,0.282474173172684,0.0400354520660434,85.1545559145307,4.22978688405449,-33.5786554423272,135.600502918377,0.00166667,0.209371417139881,334.018661999815,1285.03857406172,0.0108563068240193,380.396274587232,0.358637940388924,0,83,3014.11774587324,9.88851867099748,"Eucla Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,3013.13201818536
"1155","Pomfret-Vergelegen Dolomitic Aquifer","BWA",4104.56596463789,1051.14721825388,0,0,1.87668445683297,258.611691239581,3.82871273531823,4616.38570311496,0.401873210628824,0.000361081058414465,1111.86005454996,1.48644782708828,-25.8369828601253,23.9050025433216,0.28375,0.226415454119642,379.936875966945,1665.54822275086,0.200999765992824,345.846793514745,0.230314392159296,9.30104864292663e-05,43,30.7953569185714,96.6162196373835,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,18.8246363124672
"1156","Pomfret-Vergelegen Dolomitic Aquifer","ZAF",4104.56596463789,1051.14721825388,0,0,1.87668445683297,258.611691239581,3.82871273531823,4616.38570311496,0.401873210628824,0.000361081058414465,1111.86005454996,1.48644782708828,-25.8369828601253,23.9050025433216,0.28375,0.226415454119642,379.936875966945,1665.54822275086,0.200999765992824,345.846793514745,0.230314392159296,9.30104864292663e-05,43,30.7953569185714,96.6162196373835,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,38.9621631756899
"1157","Poolowanna Trough and Western Eromanga Basin","AUS",9.72012916646527,-0.544685139643944,0,0,184.76422913875,29.0855021050663,3.18677898549463,293368.818582977,0.483486692615575,0,97.0762739096852,1.08479268668979,-26.512438967417,137.186063046335,0.035,0.211725289907833,2761.33848278656,1857.33565882339,0.000114893281081786,174.56231311394,0.204263235808303,0,23,2213.90261853173,-103.30947844985,"Great Artesian Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,2092.97967288019
"1158","Popeto Aquifer","CHL",8309.43804925801,3148.57293775632,0.000430359913160766,0,0,296.721071484192,3.95672681157808,146.147401971417,0.631123699448452,0.0120694949868455,191.58326473402,1.3043378526518,-33.8413290090765,-71.2535022397996,0.78027778,0.635888896478568,53.9440112619994,1020.9162080457,0.48349537129425,396.536913397679,4.13451843738806,0,2,144.510440193717,780.277778,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,148.715975291181
"1159","Porbander Coastal Region","IND",5664.81676945198,1682.20944057223,0.036713404910814,0,0.0234768697630805,412.359505803405,2.78124700431379,2276.78942152424,0.112944355508155,0.0440033532772306,36.9420067103371,1.21042869725314,21.6470316046891,69.7668553440868,0.204375,0.903415169247778,503.308307339637,1413.855401934,18.0777076326943,812.300540651443,0.499924622956227,0.00587667506387801,18,298.713336936807,504.929348424941,"Saurashtra Deccan Trap Basalts","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,302.546640813431
"1160","Poway Valley","USA",7823.01086956522,3395.51278409091,0,36.2835968379447,0,5155.69713438735,1.27433300395257,26.5828777610123,0.434904516893467,0.000270947226219064,193.745553359684,1.96297709450191,32.9522515546237,-117.039663126638,-0.008001,16.6591524868732,27.7146226620221,1179.72195584801,67.8886542981734,287.128013286388,1.72105780435005,0.0643100975188365,141,54.6940851981341,3.30467517392039,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,54.0793291709774
"1161","Powder River Basin","USA",5516.67095391954,1718.62616722099,1.10331391365068e-05,13.8364756361566,45.7598493150396,60.7438095224726,2.43429845583091,63506.9332549297,0.553493713221327,0.0014637759847884,1252.33470232205,1.11675910652896,44.5794600688423,-105.834077074338,-0.00624107,0.486884995449069,1200.76814049284,878.005189302597,0.116571356519359,384.478775906305,1.31534483597532,4.94388992902751e-05,12,703.392074209473,100.697317547559,"Northern Great Plains","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,713.369124218129
"1162","Poza Rica Aquifer","MEX",5698.9656176977,2113.56800587002,5.9757317116268e-06,23.6656264092158,0,981.531200036896,3.21677837904317,1430.19510999438,0.283850363763996,0.000566527714765765,106.729707293076,1.11025117402119,20.5729705857872,-97.4869423979502,0.28461538,4.88326417398283,251.62735287861,1148.76352752016,18.3412897845475,1422.89191818323,1.44059649367451,0.0069331232558553,3,640.068603322934,139.177350865349,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,637.947105323219
"1163","Presidio-Redford Bolson and Del Peso Valley","MEX",2125.14309010509,304.949972821071,0.000692030857677777,0,9.70802191327195,252.615095423516,4.06633086792663,2934.4305744634,0.409467991168401,0.0013952958115503,936.867934733511,1.81180623203302,29.7154113462422,-104.556130463893,0.03523129,0.549870400793634,300.093696135184,1609.48259084216,0.796606303660824,252.167075530673,1.83473659669822,0.000537693659595802,3,1.06169131760166,62.3744291195771,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,7.39670045525218
"1164","Presidio-Redford Bolson and Del Peso Valley","USA",2125.14309010509,304.949972821071,0.000692030857677777,0,9.70802191327195,252.615095423516,4.06633086792663,2934.4305744634,0.409467991168401,0.0013952958115503,936.867934733511,1.81180623203302,29.7154113462422,-104.556130463893,0.03523129,0.549870400793634,300.093696135184,1609.48259084216,0.796606303660824,252.167075530673,1.83473659669822,0.000537693659595802,3,1.06169131760166,62.3744291195771,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,10.1585927983045
"1165","Promontory Mountains Area","USA",2527.54706139653,763.38676410649,0,0,65.8237669566437,3.76737712740576,3.23253340225863,147.317867077712,0.422872101292794,1.76260512467332e-05,1345.79485446159,1.46918686005539,41.5322522096171,-112.660186310112,0.00863667,0.316623913506687,66.1649709700822,1056.26240534822,0.000231051124085631,411.017135521196,1.50478867621217,0,3,1184.68515075173,-43.6031927044193,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1183.4464322547
"1166","Proserpine Basin","AUS",9396.09017044441,4829.24682322341,0.00406213266258406,0,2.98580477269007,168.127833303588,2.48923121542031,821.68937306948,0.31761378393652,0.0248554732594206,29.375258789934,1.10699604880111,-20.4669087122932,148.566166957063,-0.03045455,0.286043298271603,180.305550512027,1397.09375013952,0.516639974248595,1468.36460698347,0.537598412992113,0,77,1545.60990679823,-35.1309285553151,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1554.73515106676
"1167","Puangue Aquifer","CHL",7789.9788903573,3203.74363025774,0.00187777155028726,116.176216547883,0.011712356550086,391.527823665455,4.28194470665975,553.063424137016,0.22092788729905,0.0262951685279103,206.149867843489,1.23921296070326,-33.5416985314669,-71.1838684607259,0.1159375,1.07208478745289,177.364676588242,999.989613145426,3.78873641681629,318.227899240494,2.53316586567245,0,6,123.184690556541,101.125000230698,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,132.441133408796
