"","Aquifer","Country","area_km2","nWells","beta_AveDepletion","se_AveDepletion","p_AveDepletion","beta_distTrend","se_distTrend","p_distTrend","lat_c","lon_c","urbkHaKm2","CropSuitIndex","probBorderRiver","RDS_mainDist","SoitTerrainSuit","prec_mm","pet_mm","dist_to_LB_km","depletion_m_yr","TransboundaryAquifer"
"400","Eastern Satpura Basalt Aquifers","IND",10365.8607233795,10,61.3244027144204,168.439611869229,0.724209526861398,-9.16638249960113,14.6357657943969,0.548567388519969,21.6207103873665,77.5227303591312,0.0013361998934804,5901.16637954964,0,0.353398712320361,3.77358135003841,1224.24132430968,1343.43750970699,788.274109735144,0.15309524,FALSE
"401","Eastern Second Songhuajiang System","CHN",18034.3130475599,4,-197.528399061412,323.542568045115,0.58466092877262,-1.94635428836654,13.2140516253171,0.896407571695655,45.3072809790509,126.772420400044,0.0080638451342153,9782.19361377613,0.25,9.74214830782637,1.33000052183259,666.70940263954,667.600430199554,470.868871979779,0.05556818,FALSE
"402","Eastern Silurian-Devonian Aquifers","USA",30217.0289125111,229,-102.853794687705,31.7125420465673,0.00135856245097971,-1.43090735504353,0.678697449934972,0.0361003399935803,42.7241154834367,-87.9940295996137,0.0168092307240468,8991.74192761528,0,0.6661196177653,1.65796721699286,962.445959015432,689.340283162701,547.487297498454,-0.02240927,FALSE
"403","Eastern Sojas Basin","IRN",786.24545050311,39,472.688426911042,69.4217365579876,4.46489536484048e-08,18.6113611931935,8.35808553359285,0.0321333782500057,36.2699057286336,48.5479846635227,0.000575791485916539,4811.09608616614,0,3.45939948836087,1.47684726296485,370.482940243035,1009.24082900208,253.453569647304,0.43884615,FALSE
"404","Eastern Sutter Basin","USA",546.731152544208,194,32.0005905395753,6.45074991530279,1.53581042686499e-06,0.410093448083712,0.514979507086028,0.426823980877422,39.1260866261751,-121.687309722909,0.00736888531355714,8079.33276675166,0,0,1.11048342748588,618.494902415621,1244.3967735227,1038.7905164985,0.03002973,FALSE
"405","Eastern Tapi Valley Alluvial Aquifer","IND",9187.66647241042,4,148.680544771165,557.79895011318,0.807087849774707,-2.17585949824067,125.384739030451,0.987730171955642,21.0124115717001,77.0888298204847,0.00485312918025295,2727.00600098678,0,0.000811392464777903,3.28409329001894,857.814825385061,1433.2045473611,780.428626146786,0.12164683,FALSE
"406","Eastern Torbat-Zaveh Plain","IRN",575.017882036367,9,966.89506968018,119.859905833375,4.11262594663881e-05,25.6763710957525,13.6483841007375,0.101974572787504,35.2667083790318,59.7636489527791,0.000190933521915959,5388.57258741103,0.666666666666667,8.61147899281162,2.76009123083847,284.786688101928,1148.69686240569,147.862559545225,1.01571429,FALSE
"407","Eastern Villa Garcia Aquifer","MEX",53.8410570474129,12,304.153515500591,90.2783577223623,0.00626260024960981,-15.6655117945942,29.8697979316435,0.611386024264278,22.099566753432,-101.88220365971,0,9890.35807801322,1,0,1.76029153731948,431.158483786987,1302.48424162669,610.380780695097,0.2546875,FALSE
"408","Eastern Vindhyan Basin","IND",23154.7857501343,84,-18.9691280658379,47.9813020819061,0.693603178602257,1.35285841308935,0.805354145696245,0.0967966288364437,24.2056406919148,80.2947075271876,0.00934965722536169,4909.57542617665,0,0,2.515425745077,1190.52006632011,1235.93593410618,485.414562545918,-0.058125,FALSE
"409","Eastern Washoe Valley","USA",24.6612986320532,1,-709.422528743744,NA,NA,NA,NA,NA,39.2823003519085,-119.772150266324,0,7099.65438467207,0,0.829450066501915,1.35697617293048,316.339721916879,1085.16915656193,974.188538101724,-0.7094225,FALSE
"410","Eastside Lower Indus Valley","PAK",57379.6299417356,2,-34.8614994436503,100.66867226476,0.787767352837678,8.86148826101612,NA,NA,26.4515164682342,69.0392132349578,0.0127865834038354,1496.13580037408,0,8.87719254036246,3.42328079228315,178.121069993661,1469.22761846779,62.8686181144592,-0.0348615,TRUE
"411","Eastside Middle Indus Plain","IND",53113.802589548,25,-101.951263886198,36.2201759875069,0.00959415684318656,0.909559813645692,2.61277073329884,0.730915559957629,29.1553427297357,72.3285185839768,0.0100197975664383,1492.02002205586,0,13.2364925924643,3.85043468039746,225.254941400128,1334.94228993225,37.7324263680354,-0.061722,TRUE
"412","Eastside Middle Indus Plain","PAK",53113.802589548,330,-65.141006612266,7.27831329194621,2.65562976960319e-17,-0.649663799895794,0.162133990099039,7.61593355050982e-05,29.1553427297357,72.3285185839768,0.0100197975664383,1492.02002205586,0.0151515151515152,13.2364925924643,3.85043468039746,225.254941400128,1334.94228993225,78.0064331492156,-0.061722,TRUE
"413","Ebro Alluvial Aquifers","ESP",1473.70097513634,7,19.5101314747145,16.8919648633083,0.292009190299387,0.576987361824322,2.02371569615218,0.786990353893631,41.7314747690808,-0.971315525026104,0.00898497507201521,6468.83606596364,0,0.0161234756206471,2.78110848406896,397.291593994613,1162.64786094949,163.952024022497,0.01178571,FALSE
"414","Ebro Delta","ESP",432.348256827983,4,14.1388887277571,6.88638657422937,0.132361103661227,1.29151190783346,0.873194787712352,NA,40.7146774517491,0.686766490229827,0.00394117763425818,7030.94570318933,0,0.395607259748332,2.55701062194653,396.316867624044,1060.92776470389,270.048895162713,0.014875,FALSE
"415","Edwards Creek Valley","USA",585.881063910951,1,246.583998203278,NA,NA,NA,NA,NA,39.5895700024087,-117.667657837344,0,512.665868738192,0,42.5158434024179,4.99116615959599,212.380687459043,1141.14216020064,974.003625596604,0.246584,FALSE
"416","Edwards Plateau","USA",58106.6244194567,342,38.9670905652245,18.4138971580469,0.0350538765109301,0.223174837346203,0.325244416685549,0.493069926755591,30.7174107676231,-100.801540697272,4.49745208044886e-05,5619.59626397784,1,13.596415215106,3.99665746238042,517.614862082405,1499.45848986762,141.634006827929,0.02273275,TRUE
"417","Eij Basin","IRN",83.9453509185116,6,1749.52726850194,1016.24593811063,0.145768835374065,590.261490690118,1155.87809126317,0.636480536049657,28.9946578576674,54.2540806788464,0,9226.75309297294,0,5.75296689474627,4.53664611489935,179.873685882215,1442.01507170847,422.179539573008,0.88605769,FALSE
"418","El Cajon Valley","USA",54.3041267147561,508,5.49508816764167,2.76926289250983,0.0477595014038639,-0.571894941744715,0.892490484900439,0.521952159598068,32.80887791049,-116.950482534576,0.0813955599498999,9586.50751879699,0,0,1.1242723744846,297.186581272514,1204.97161663323,34.1765583454459,0.008636,FALSE
"419","El Cardito Aquifer","MEX",2946.43260930471,18,-471.46868524104,406.102440255703,0.261701508267826,-32.7534558125522,21.0946618209289,0.140051762256915,24.0650104644935,-101.853258004369,0,179.57788969709,1,1.02067368668886,4.95195561010039,351.191714728029,1347.35977810195,421.183731157993,-0.04291964,FALSE
"420","El Llano Basin","MEX",1028.87761288625,8,198.386156302003,112.780304611725,0.121971409510967,0.350332163636334,13.8691060009479,0.980666819165314,21.8068660842375,-102.038554258005,0.000415668199074663,5750.30284893042,1,0.107639947276042,3.16619172722586,519.85289608816,1261.05113148155,649.465691868054,0.1578125,FALSE
"421","El Sahuaral Aquifer","MEX",346.973245021653,18,154.976451488427,116.959418936608,0.202691397431299,12.4863087608881,12.8212877867668,0.344614090309869,28.312794971493,-111.262210406085,0,3012.67963777542,0,0,2.60581763660375,222.921847888649,1450.30214500658,388.06198657667,0.08796266,FALSE
"422","El Salvador Aquifer","MEX",159.302257225256,4,162.375000538305,80.0834195016124,0.135661053994232,-34.5269301300706,47.8024709726298,0.545157027265505,24.4007784606757,-101.032763827558,0,5084.73058849855,1,0.0508564094211084,2.12289102707541,372.226401195566,1310.84919089078,328.037187696683,0.16225,FALSE
"423","Elandsbaai and Strandfontein Coastal Aquifers","ZAF",2649.88012824376,65,90.7800453776327,39.1582200906934,0.0236407480453827,1.03337500507562,1.0838516414195,0.344016970796257,-32.0212795746934,18.4540485297725,0.000141506384504864,4680.8019582556,1,1.16369267486326,3.20719884307661,181.457837476585,1423.15807433742,401.074615644744,0.00375,FALSE
"424","Elk City Aquifer","USA",983.336468832143,1,60.0709989666939,NA,NA,NA,NA,NA,35.3912322908975,-99.351164808696,0.000941731349107546,10000,1,4.28974390354658,1.01323596679329,673.979574743804,1352.83009015774,776.89699192196,0.060071,FALSE
"425","Engle Basin","USA",836.741265040537,4,-113.423963147908,137.541284416689,0.47002176631524,15.5503771043195,17.8137505736845,0.47474342921254,33.3394487206771,-107.339573249768,0,5785.31234224448,0,6.25748229289852,3.37251010026022,253.497641879859,1461.96306733081,205.525038524503,-0.02210657,FALSE
"426","Enid Isolated Terrace Aquifer","USA",163.307895214345,7,213.810116773656,44.2306551386271,0.00289848802327521,-37.8859805394429,52.4229205023026,0.502243866363085,36.4217350713478,-97.896749928668,0.0211327224773893,10000,1,0,1,845.07115661367,1212.35216505731,966.834916628197,0.23198667,FALSE
"427","Equus Beds","USA",4989.93077877316,675,-2.83626545705702,4.11070090322423,0.490449762385179,1.65188893914505,0.249326944189894,7.09634064267873e-11,38.1012000698453,-97.6275302342725,0.0023717315219759,9974.71643725217,1,3.62603167110292,1.07648494108616,816.211028421529,1118.55373222264,1195.99958457804,0.0136398,FALSE
"428","Escondido Valley","USA",40.4590463322412,304,-247.619091249175,99.8908435751495,0.0137229827080689,224.447349588621,74.9052798502678,0.00295827207097639,33.1307151870969,-117.072216724827,0.0788391875121556,7778,0,0,1.48585899513776,376.456664075249,1198.77872648691,78.0226701702427,0.00824593,FALSE
"429","Esfahan Basin","IRN",2467.42406350914,38,622.456752933518,120.396117930183,8.3310108330104e-06,-17.7874033259573,8.62183811219011,0.0463757691688867,32.8712815107207,51.6790984280416,0.0155311966642919,1727.34942592134,0,4.14468844102654,3.242748409926,137.939458473594,1389.70195158969,447.847231441212,0.37798611,FALSE
"430","Esfandagheh Basin","IRN",130.063612285768,7,531.263706110608,277.110907896396,0.103674729695967,75.2234194241168,42.1440532584785,0.134342385897569,28.7041230215024,57.1512688878995,0,7778.20957736069,0,2.0577987230535,2.66955729785381,132.341152741859,1407.73574183268,348.545954467293,0.72508333,FALSE
"431","Esfandaran Basin","IRN",2851.80871725645,26,115.389817110689,22.2547968277311,2.3112691777551e-05,-3.72430921710283,1.91891472354382,0.0641107652992155,31.8350091839406,52.5419907703581,0,4349.52029550403,0.961538461538462,11.1550595435313,3.78075447242413,133.490090591493,1448.76944470995,506.701425844256,0.0740625,FALSE
"432","Esfarayen Plain","IRN",1542.10660781738,35,583.262961196744,78.3566453866961,1.23445638728451e-08,-12.7583094047066,4.85046229732684,0.0128608989012553,37.0503104026619,57.0991578980229,0.00092826065462702,3349.30877915619,0,4.06534921564724,3.5100241795361,261.383528868136,1195.48459995147,130.37728771188,0.53116987,FALSE
"433","Eshtehard Basin","IRN",517.936331203867,23,637.304637912173,200.437693812831,0.0043357192640468,-105.835026442334,30.6187142936482,0.00236222834739569,35.7292412723163,50.4576820175439,0.00342213711247592,6310.41962872532,0,2.46942614816925,2.58217182189613,350.660985609976,1252.76252184805,417.419183881618,0.13,FALSE
"434","Espanola Basin","USA",4013.99662267547,58,18.2940569967574,96.1577250652196,0.849788775911326,-1.27027339537088,3.90517203838431,0.746181565062018,35.8579720002678,-106.042756180026,0.0017953036686409,7088.10097773143,1,4.38568556496968,3.26058893010504,303.729159305764,1146.92205057005,549.089930048185,0.03800469,FALSE
"435","Essex Clay Plain","CAN",2042.10578688884,3,51.4675911889683,58.8436133338953,0.473999820152498,2.36111434490676,15.6640245696912,NA,42.1656019882532,-82.7513839896532,0.00874658300697582,5745.56054343503,0,0.00486204525579962,2.1136995057099,922.305446142584,719.269113658748,32.400140797567,0.02377778,TRUE
"436","Estahban Basin","IRN",88.9115291953413,4,1144.51637014407,552.33553686817,0.129975748431467,76.0996993511418,256.98842771171,0.795055340431729,29.1339979500341,54.015204687789,0.0111108093775268,7015.32116591583,0,0,5.21112009549112,177.390615678968,1378.99584880805,450.803221205872,0.7847619,FALSE
"437","Estancia Basin","USA",4091.92261759233,1,398.44125,NA,NA,NA,NA,NA,34.7576359006023,-106.020595414519,0,4409.66629792757,1,10.1247320908577,2.18247989088675,341.775191923588,1236.73473724766,400.238628702275,0.39844125,FALSE
"438","Etla Valley","MEX",498.85367716663,22,-87.2469170807683,42.0662791159801,0.0505635676830163,-0.873656843893318,3.584730388834,0.809933133230466,17.1852662306649,-96.824977713383,0.0238208842835126,9819.12447159346,0,0,2.37497376705142,801.330460344405,1279.1330232508,560.048084282792,-0.05000758,FALSE
"439","Eureka and Eel River and Mad River Plains","USA",662.568903079756,728,-9.11301162409022,2.03782951886796,8.99197045117209e-06,0.0225096177664918,0.152881072186163,0.882986519844803,40.7473948766836,-124.148213588719,0.00870277464644706,7962.72181760395,0,0.0674382713604411,3.91558150882078,1304.14613549473,743.050594670059,1305.2694525737,-0.00651329,FALSE
"440","Evan Plain","IRN",442.547181794609,17,-333.051477330659,62.6207328965435,6.9245403147175e-05,42.0823743057166,10.6157707655194,0.00124709026604548,32.2886244252806,48.0964689848059,0,5738.59872459088,0,7.38056898772997,2.4285853126098,309.255205787902,1830.89452937656,55.5528407145633,-0.31618056,FALSE
"441","Eyvanekey Basin","IRN",279.573883282913,17,1438.13959629546,154.656911845386,7.47819487779275e-08,-115.054120863183,34.1191400928073,0.00419071307319404,35.3227729309096,51.9910808389217,0.00284419865854703,4170.97611514079,0,5.5821870418924,2.91717402478725,193.336236747516,1392.68738614081,351.524073131413,1.71433333,FALSE
"442","Fahliyan Basin","IRN",131.72520701728,14,1001.98262591794,162.893846970944,3.48136989673514e-05,-38.6899913387753,33.0390286754851,0.264311954010513,30.229428892678,51.4977734544732,0.0208758766803321,4954.28216727497,1,5.73273727519036,6.20162699840641,394.47772217547,1610.34884060104,339.780458291785,0.9738125,FALSE
"443","Fall River Valley","USA",266.479475722784,17,-8.84967414418196,33.0983746974175,0.792596414483971,4.81207970260079,7.93279775836534,0.553183637264247,41.057329550172,-121.422675483757,0,4164.46081404099,0,1.21896591717879,5.04087357797353,574.078753606833,1027.57573929951,1254.0128126082,0.01001486,FALSE
"444","Farashband Plain","IRN",219.062897242206,19,812.748791881379,226.304720412331,0.00208677831225766,73.178059844599,64.2185191297479,0.270290015986232,28.8739085997082,52.0616867218315,0.00222960265598337,6822.16708674484,0,14.2038641934709,1.74793744227187,230.964249494498,1720.20114960523,406.526564952882,0.463,FALSE
"445","Faryab Basin","IRN",615.664122379859,24,1355.03051462101,108.30178816997,9.56326567912638e-12,-17.5991481686523,9.75054184739791,0.0847907031033492,28.1343536271031,57.3510666557328,0.00113083944108107,3934.19309675864,0,3.93178944330988,4.61048718538163,127.8465063999,1706.07671907778,290.631100690218,1.34737825,FALSE
"446","Fasa Basin","IRN",402.61904947443,23,829.604316919967,167.440860057758,5.88081472188419e-05,41.9747510407822,21.0715021542518,0.0595314725569116,28.9102735218942,53.7041397057873,0.00637039250118084,5224.25581058885,0,0.339245234748851,3.50539995404295,194.881428497973,1564.22544308456,446.257299659497,0.63,FALSE
"447","Fedami Basin","IRN",83.8292682289961,11,20.4453472103423,40.6807891000065,0.626142056526576,26.3046710330011,12.6536610762135,0.0673940613829537,28.1888250853906,55.1661156010945,0,3777.70151035022,0,1.13003859125921,2.71342442075806,143.480324102073,1721.49409253654,286.414641954815,-0.03833333,FALSE
"448","Ferdows Plains","IRN",604.482235301903,16,291.513512853478,51.5850943170714,4.60660088330061e-05,-1.17230892629313,2.93787303011161,0.695888989243747,34.100590726348,58.116511355336,0.00192118343743969,3259.8493416538,0,0.431932371877851,3.21589252015783,135.954406462237,1528.19173983791,267.357779296935,0.25309232,FALSE
"449","Feyzabad Plain","IRN",954.187461561501,28,1103.10659182716,151.22974265476,7.5974211866091e-08,-16.6095403143327,13.5773380638607,0.232177820328057,34.9855536719852,58.7059802084971,0.000420074763168639,3247.27342986079,0,2.28846797085449,2.97832332552646,176.811867253676,1485.47771517955,232.988255951762,0.91322917,FALSE
"450","Fezouata Oasis","MAR",492.839974122734,4,-41.1979197302322,176.057661842154,0.830042944239488,2.58520539876985,42.4364657205459,0.956963366980942,30.2300586442015,-5.66490814403835,0.000451690167750885,27.2680790650462,0,7.67953953936732,2.33109173959562,475.903611694599,2082.69674965271,60.1870459965172,0.0890625,FALSE
"451","Firuzabad Plain","IRN",333.63915641049,47,867.296622298581,113.157719544658,9.27620427324005e-10,-38.2913619039583,16.1495865919748,0.0220798885542317,28.8161813001573,52.5376100552754,0.00640279202898551,6728.1182033097,0,5.42714459945484,1.89890019529242,246.989666623852,1497.37821298087,458.615736896825,0.68,FALSE
"452","Fish Springs Flat","USA",790.620264123886,2,5.87349315173924,1.44872317276033,0.153952124681589,0.0571603102610619,NA,NA,39.784488883227,-113.283390339505,0,514.679145076735,1,12.8951933598956,5.15195697992041,203.889692894755,1202.41735944093,989.705675834216,0.00587349,FALSE
