aq_id,IGRAC_Code,AquiferName,CountryName,CountryCode,Region,lat_c,lon_c,RDS_mainDist,CSI,G_CSI,NearRiverBorder,Irrig,GWIrrig,IrrigNeed,Overdraft,OverIR6,G_Irrig,G_IrrigGW,gini_gwpct_gt0
215,C017,Estero Real-Río Negro,Nicaragua,NIC,AMER,13.0268454055853,-86.7859665573746,2.3732289226301,9269.06867560263,0.316646089848639,TRUE,0.000370362282126608,0.000370362282126608,0.00903836323465842,0,0,-0.000662073745594682,-0.000662073745594682,-0.000662073745594682
219,C018,Sixaola / Salinas Aquifer,Costa Rica,CRI,AMER,9.55609031030078,-82.6617394628741,0,9706.7652404606,0.966099599918967,TRUE,0,0,0,0,0,NA,NA,NA
219,C018,Sixaola / Salinas Aquifer,Panama,PAN,AMER,9.46893889207731,-82.5970837718215,0.274023715327306,7449.45243445694,0.972991911367082,TRUE,0,0,0,0,0,NA,NA,NA
209,CB001,Plaine du Nord?Massacre,Dominican Republic,DOM,AMER,19.478121126194,-71.6560557771049,0,8777.43683473096,0.677196808187505,TRUE,0.00522861157140195,0,0.0627000428676311,0.00522861157140195,0,-0.194000987372613,NA,-0.194000987372613
209,CB001,Plaine du Nord?Massacre,Haiti,HTI,AMER,19.6080681864977,-71.9899573199503,0,8209.19616619762,0.582814291143583,TRUE,0.00075270365032178,0,0.00732543366205404,0.000444733561911478,0,-0.164714869191023,NA,-0.164714869191023
212,CB002,Artibonito,Dominican Republic,DOM,AMER,18.9635355246771,-71.5785604021973,4.77552380445161,9957.21486310623,0.414490616904678,TRUE,0.00412759811244629,0,0.0202464612869208,0.00128425033459644,0,0.229470138414593,NA,0.234674990112808
212,CB002,Artibonito,Haiti,HTI,AMER,19.0839839587772,-72.1110566429525,0,9511.05344236687,0.138553814305906,TRUE,0.00734025778669342,0,0.0286648809740922,0,0,0.731363784412597,NA,0.769548124987542
210,CB003,Los Lagos,Dominican Republic,DOM,AMER,18.4000447181686,-71.5389475446212,4.30162930726745,9164.39253978159,0.309906070938607,TRUE,0.00322912715164602,0,0.0154013649495412,0.00252206799299446,0.00252206799299446,-0.0536179388081675,NA,-0.0536179388081675
210,CB003,Los Lagos,Haiti,HTI,AMER,18.4483137858877,-71.8546771851245,0,9234.3971231456,0.961671199703715,TRUE,0,0,0.00121383351634741,0,0,-0.93393502955147,NA,-0.93393502955147
211,CB004,Pedernales,Dominican Republic,DOM,AMER,18.1810181177113,-71.7151645215946,0.843427151114969,10000,0.94903758284184,FALSE,2.40299951267833e-05,0,0.00103702616319117,0,0,0.122601825936032,NA,0.0967358601010855
211,CB004,Pedernales,Haiti,HTI,AMER,18.1349148399313,-71.7610180991341,0,10000,0.96201940282977,FALSE,0,0,0.00225946641842421,0,0,NA,NA,NA
397,N001,Abbotsford-Sumas,Canada,CAN,AMER,49.0317673511987,-122.289123562407,0,7003.32478247825,0.963146266565632,FALSE,0.048786671463972,0.0375289885646576,0.00727595832377782,0,0,-0.274317419188307,-0.472738264880839,-0.274317419188307
397,N001,Abbotsford-Sumas,United States,USA,AMER,48.9623415563755,-122.39828549695,0,5804.41412911084,0.529676398832121,FALSE,0.039630199065523,0.039630199065523,0.213475441858807,0,0,-0.126588988792439,-0.126588988792439,-0.126588988792439
406,N002,Okanagan-Osoyoos,Canada,CAN,AMER,49.7894951046961,-119.513206359931,38.5496185173117,5498.90334373733,-0.597021222546693,FALSE,0.00130205447853168,0,0.00482228726328899,0,0,0.0395349129501226,NA,0.0106024190084756
406,N002,Okanagan-Osoyoos,United States,USA,AMER,48.9269069791431,-119.404111451849,0.848308461065684,7758.92756986356,0.971596796072616,FALSE,0.00330903568904629,0,0,0,0,0.0737017816575489,NA,0.0770137934794819
398,N003,Grand Forks,Canada,CAN,AMER,49.0168968627842,-118.440332474515,0.709489964469475,7390.75827160494,0.928899642770304,FALSE,0,0,0.00845436503543486,0,0,NA,NA,NA
398,N003,Grand Forks,United States,USA,AMER,48.9949226756073,-118.463092219371,7.01131854744786,5067.8270123839,0.99666442297027,FALSE,0,0,0,0,0,NA,NA,NA
67,N004,Eastend-Ravenscrag (Poplar),Canada,CAN,AMER,49.1479744364352,-106.169499767397,52.8985075183207,9602.6932982104,0.332452778567868,FALSE,6.02411229560379e-05,0,0.252893407868457,0,0,-0.131934530506357,NA,-0.976172667206547
67,N004,Eastend-Ravenscrag (Poplar),United States,USA,AMER,48.4438650915802,-106.662535328816,79.9098835984904,8013.02281227132,-0.563539776660953,FALSE,0.00490257794619584,0,0.124362009728063,0,0,-0.0157201592165768,NA,-0.0157201592165768
