"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
286,"Saudi Arabia","SAU","JOR",1,-1.52242653544447,2.02883563315307,-1.52242653544447,2.02883563315307,1.52242653544447,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
284,"Kuwait","KWT","IRQ",2,-0.555525802683898,1.68396357658093,-0.0891157857712148,0.80653112351468,0.555525802683898,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
284,"Saudi Arabia","SAU","IRQ",2,-0.932820033825366,1.75486490613251,-0.655057132483417,0.912883117842041,0.932820033825366,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
285,"Saudi Arabia","SAU","JOR",1,-1.52242653544447,2.02883563315307,-1.52242653544447,2.02883563315307,1.52242653544447,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
283,"Kuwait","KWT","IRQ",2,-0.555525802683898,1.68396357658093,-0.0891157857712148,0.80653112351468,0.555525802683898,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
283,"Saudi Arabia","SAU","IRQ",2,-0.932820033825366,1.75486490613251,-0.655057132483417,0.912883117842041,0.932820033825366,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
231,"Saudi Arabia","SAU","YEM",1,-1.34373474670109,4.01470237033353,-1.34373474670109,4.01470237033353,1.34373474670109,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
142,"Iran","IRN","TKM",1,0.321583624127462,-0.278453782008787,0.321583624127462,-0.278453782008787,0.321583624127462,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
230,"Saudi Arabia","SAU","YEM",1,-1.34373474670109,4.01470237033353,-1.34373474670109,4.01470237033353,1.34373474670109,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
233,"United Arab Emirates","ARE","SAU",2,0.713766467762681,0.35866010374706,0.458353655879686,-0.0318079854826336,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
233,"Qatar","QAT","SAU",2,0.510825623765991,0.780936178459387,0.15394238988465,0.601606126585857,0.510825623765991,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
233,"Saudi Arabia","SAU","ARE",2,-0.713766467762681,-0.35866010374706,-0.612296045764336,-0.569798141103223,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
356,"Lebanon","LBN","ISR",1,-0.752180712144138,-2.74587232430951,-0.752180712144138,-2.74587232430951,0.752180712144138,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
